"Name","test_score","fold","multimodal_state","model","Created","dataset","Runtime","pca_components","State","Hostname","metrics_dict.metrics.rmse","parameters.dataset_names","metrics_dict.metrics.mse","metrics_dict.metrics.logloss"
"real_MUL_TEXT_WINE_REVIEW_3","0.9753820978292002","3","all","RealMLP 🕸","2026-04-10T22:11:14.000Z","MUL_TEXT_WINE_REVIEW","260","30","finished","n306","","","","0.9573494273044508"
"real_MUL_TEXT_WINE_REVIEW_2","0.9831965423084577","2","ft","RealMLP 🕸","2026-04-10T22:05:09.000Z","MUL_TEXT_WINE_REVIEW","2869","30","finished","n306","","","","0.7646643015954684"
"real_MUL_TEXT_WINE_REVIEW_2","0.9784823808310484","2","all","RealMLP 🕸","2026-04-10T22:03:08.000Z","MUL_TEXT_WINE_REVIEW","262","30","finished","n309","","","","0.8839822595315066"
"real_MUL_TEXT_WINE_REVIEW_1","0.9819592335784884","1","ft","RealMLP 🕸","2026-04-10T21:48:13.000Z","MUL_TEXT_WINE_REVIEW","4191","30","finished","nlp-srv2.iem.technion.ac.il","","","","0.8387854950430355"
"real_MUL_TEXT_WINE_REVIEW_1","0.976379481372764","1","all","RealMLP 🕸","2026-04-10T21:44:33.000Z","MUL_TEXT_WINE_REVIEW","215","30","finished","nlp-srv2.iem.technion.ac.il","","","","0.9148984093912366"
"real_MUL_TEXT_WINE_REVIEW_0","0.980881857227748","0","ft","RealMLP 🕸","2026-04-10T21:27:15.000Z","MUL_TEXT_WINE_REVIEW","2889","30","finished","n305","","","","0.8532988716203215"
"real_MUL_TEXT_WINE_REVIEW_0","0.9760213320294024","0","all","RealMLP 🕸","2026-04-10T21:22:54.000Z","MUL_TEXT_WINE_REVIEW","262","30","finished","n309","","","","0.96895100131774"
"real_MUL_TEXT_US_ACCIDENTS_4","0.9821744384044128","4","ft","RealMLP 🕸","2026-04-10T21:18:14.000Z","MUL_TEXT_US_ACCIDENTS","5077","30","finished","n307","","","","0.17275605757024115"
"real_MUL_TEXT_US_ACCIDENTS_4","0.9742000674565628","4","all","RealMLP 🕸","2026-04-10T21:15:18.000Z","MUL_TEXT_US_ACCIDENTS","710","30","finished","n305","","","","0.23747857525481356"
"real_MUL_TEXT_US_ACCIDENTS_3","0.9595852155988908","3","ft","RealMLP 🕸","2026-04-10T21:08:26.000Z","MUL_TEXT_US_ACCIDENTS","7042","30","finished","nlp-srv2.iem.technion.ac.il","","","","0.26446842131951087"
"real_MUL_TEXT_US_ACCIDENTS_3","0.9485554445251324","3","all","RealMLP 🕸","2026-04-10T21:08:25.000Z","MUL_TEXT_US_ACCIDENTS","693","30","finished","n309","","","","0.6113687487940312"
"real_MUL_TEXT_US_ACCIDENTS_2","0.971542248493573","2","ft","RealMLP 🕸","2026-04-10T21:02:46.000Z","MUL_TEXT_US_ACCIDENTS","5646","30","finished","nlp-srv2.iem.technion.ac.il","","","","0.2357152708479728"
"real_MUL_TEXT_US_ACCIDENTS_2","0.9608411405911466","2","all","RealMLP 🕸","2026-04-10T20:57:11.000Z","MUL_TEXT_US_ACCIDENTS","767","30","finished","n306","","","","0.5800788830287292"
"real_MUL_TEXT_US_ACCIDENTS_1","0.9780346912116128","1","ft","RealMLP 🕸","2026-04-10T20:56:07.000Z","MUL_TEXT_US_ACCIDENTS","4874","30","finished","n309","","","","0.1973315477105501"
"real_MUL_TEXT_US_ACCIDENTS_1","0.9647354538554418","1","all","RealMLP 🕸","2026-04-10T20:56:06.000Z","MUL_TEXT_US_ACCIDENTS","731","30","finished","n309","","","","0.2641203235169011"
"real_MUL_TEXT_US_ACCIDENTS_0","0.9726991129911045","0","ft","RealMLP 🕸","2026-04-10T20:53:10.000Z","MUL_TEXT_US_ACCIDENTS","4188","30","finished","n306","","","","0.2156881103948124"
"real_MUL_TEXT_US_ACCIDENTS_0","0.970578708116068","0","all","RealMLP 🕸","2026-04-10T20:51:27.000Z","MUL_TEXT_US_ACCIDENTS","676","30","finished","nlp-srv2.iem.technion.ac.il","","","","0.22378210871384507"
"real_MUL_TEXT_SPOTIFY_GENRES_4","0.9617360231895687","4","ft","RealMLP 🕸","2026-04-10T19:35:51.000Z","MUL_TEXT_SPOTIFY_GENRES","7718","30","finished","nlp-srv2.iem.technion.ac.il","","","","2.2333095343318528"
"real_MUL_TEXT_SPOTIFY_GENRES_4","0.9588042417777356","4","all","RealMLP 🕸","2026-04-10T19:30:58.000Z","MUL_TEXT_SPOTIFY_GENRES","288","30","finished","nlp-srv2.iem.technion.ac.il","","","","2.3033444635138167"
"real_MUL_TEXT_SPOTIFY_GENRES_3","0.9615047569117212","3","ft","RealMLP 🕸","2026-04-10T19:08:19.000Z","MUL_TEXT_SPOTIFY_GENRES","6184","30","finished","nlp-srv2.iem.technion.ac.il","","","","2.2409969599153294"
"real_MUL_TEXT_SPOTIFY_GENRES_3","0.9585563786623508","3","all","RealMLP 🕸","2026-04-10T19:03:31.000Z","MUL_TEXT_SPOTIFY_GENRES","281","30","finished","nlp-srv2.iem.technion.ac.il","","","","2.2907929233430697"
"real_MUL_TEXT_SPOTIFY_GENRES_2","0.9584872361131472","2","ft","RealMLP 🕸","2026-04-10T17:41:22.000Z","MUL_TEXT_SPOTIFY_GENRES","6572","30","finished","nlp-srv2.iem.technion.ac.il","","","","2.266902007307547"
"real_MUL_TEXT_SPOTIFY_GENRES_2","0.9584389245860124","2","all","RealMLP 🕸","2026-04-10T17:33:36.000Z","MUL_TEXT_SPOTIFY_GENRES","460","30","finished","nlp-srv2.iem.technion.ac.il","","","","2.26788850423262"
"real_MUL_TEXT_SPOTIFY_GENRES_1","0.9591802336070988","1","ft","RealMLP 🕸","2026-04-10T17:20:28.000Z","MUL_TEXT_SPOTIFY_GENRES","6176","30","finished","nlp-srv2.iem.technion.ac.il","","","","2.2978759692515043"
"real_MUL_TEXT_SPOTIFY_GENRES_1","0.9571212196388328","1","all","RealMLP 🕸","2026-04-10T17:20:15.000Z","MUL_TEXT_SPOTIFY_GENRES","357","30","finished","nlp-srv2.iem.technion.ac.il","","","","2.3049965113088637"
"real_MUL_TEXT_SPOTIFY_GENRES_0","0.9614899661379388","0","ft","RealMLP 🕸","2026-04-10T17:14:24.000Z","MUL_TEXT_SPOTIFY_GENRES","6209","30","finished","nlp-srv2.iem.technion.ac.il","","","","2.232213522308945"
"real_MUL_TEXT_SPOTIFY_GENRES_0","0.9575669879011396","0","all","RealMLP 🕸","2026-04-10T17:13:28.000Z","MUL_TEXT_SPOTIFY_GENRES","287","30","finished","nlp-srv2.iem.technion.ac.il","","","","2.297429605920005"
"real_MUL_TEXT_PRODUCT_SENTIMENT_4","0.8966415020264111","4","ft","RealMLP 🕸","2026-04-10T17:04:44.000Z","MUL_TEXT_PRODUCT_SENTIMENT","927","30","finished","nlp-srv2.iem.technion.ac.il","","","","0.35221924485344547"
"real_MUL_TEXT_PRODUCT_SENTIMENT_4","0.887761796180313","4","all","RealMLP 🕸","2026-04-10T17:03:23.000Z","MUL_TEXT_PRODUCT_SENTIMENT","75","30","finished","nlp-srv2.iem.technion.ac.il","","","","0.816649641881714"
"real_MUL_TEXT_PRODUCT_SENTIMENT_3","0.8874984847888637","3","ft","RealMLP 🕸","2026-04-10T17:02:20.000Z","MUL_TEXT_PRODUCT_SENTIMENT","840","30","finished","nlp-srv2.iem.technion.ac.il","","","","0.477303887176268"
"real_MUL_TEXT_PRODUCT_SENTIMENT_3","0.9096802932929072","3","all","RealMLP 🕸","2026-04-10T17:01:38.000Z","MUL_TEXT_PRODUCT_SENTIMENT","71","30","finished","nlp-srv2.iem.technion.ac.il","","","","0.4525468285898298"
"real_MUL_TEXT_PRODUCT_SENTIMENT_2","0.9031273172677322","2","ft","RealMLP 🕸","2026-04-10T17:01:22.000Z","MUL_TEXT_PRODUCT_SENTIMENT","407","30","finished","n306","","","","0.43121228396878536"
"real_MUL_TEXT_PRODUCT_SENTIMENT_2","0.9051840180524028","2","all","RealMLP 🕸","2026-04-10T17:01:16.000Z","MUL_TEXT_PRODUCT_SENTIMENT","72","30","finished","nlp-srv2.iem.technion.ac.il","","","","0.6773268823833609"
"real_MUL_TEXT_PRODUCT_SENTIMENT_1","0.9031731891815336","1","ft","RealMLP 🕸","2026-04-10T16:25:50.000Z","MUL_TEXT_PRODUCT_SENTIMENT","357","30","finished","n309","","","","0.44747830356444074"
"real_MUL_TEXT_PRODUCT_SENTIMENT_1","0.899849411633319","1","all","RealMLP 🕸","2026-04-10T16:24:05.000Z","MUL_TEXT_PRODUCT_SENTIMENT","97","30","finished","n309","","","","0.43606214530967013"
"real_MUL_TEXT_PRODUCT_SENTIMENT_0","0.8566331907850641","0","ft","RealMLP 🕸","2026-04-10T16:16:19.000Z","MUL_TEXT_PRODUCT_SENTIMENT","460","30","finished","n309","","","","0.4682127350818028"
"real_MUL_TEXT_PRODUCT_SENTIMENT_0","0.8996416300967007","0","all","RealMLP 🕸","2026-04-10T16:15:27.000Z","MUL_TEXT_PRODUCT_SENTIMENT","96","30","finished","n307","","","","0.4208688600833852"
"real_MUL_TEXT_MICHELIN_RESTAURANTS_4","0.9153274085514728","4","ft","RealMLP 🕸","2026-04-10T16:09:51.000Z","MUL_TEXT_MICHELIN_RESTAURANTS","3088","30","finished","n306","","","","0.6233470095011444"
"real_MUL_TEXT_MICHELIN_RESTAURANTS_4","0.9053102013787924","4","all","RealMLP 🕸","2026-04-10T16:07:46.000Z","MUL_TEXT_MICHELIN_RESTAURANTS","506","30","finished","n309","","","","0.6446746975873505"
"real_MUL_TEXT_MICHELIN_RESTAURANTS_3","0.9118792845566348","3","ft","RealMLP 🕸","2026-04-10T16:02:22.000Z","MUL_TEXT_MICHELIN_RESTAURANTS","4207","30","finished","n309","","","","0.6636485074554627"
"real_MUL_TEXT_MICHELIN_RESTAURANTS_3","0.9029788817696752","3","all","RealMLP 🕸","2026-04-10T15:50:20.000Z","MUL_TEXT_MICHELIN_RESTAURANTS","506","30","finished","n309","","","","0.6461164735045408"
"real_MUL_TEXT_MICHELIN_RESTAURANTS_2","0.916881175692434","2","ft","RealMLP 🕸","2026-04-10T15:20:31.000Z","MUL_TEXT_MICHELIN_RESTAURANTS","2503","30","finished","n309","","","","0.6111525994786396"
"real_MUL_TEXT_MICHELIN_RESTAURANTS_2","0.9103495928396608","2","all","RealMLP 🕸","2026-04-10T15:15:27.000Z","MUL_TEXT_MICHELIN_RESTAURANTS","505","30","finished","n307","","","","0.6206568171957837"
"real_MUL_TEXT_MICHELIN_RESTAURANTS_1","0.9134333897089686","1","ft","RealMLP 🕸","2026-04-10T15:11:14.000Z","MUL_TEXT_MICHELIN_RESTAURANTS","2514","30","finished","n305","","","","0.629860019031712"
"real_MUL_TEXT_MICHELIN_RESTAURANTS_1","0.9048781227852776","1","all","RealMLP 🕸","2026-04-10T15:09:00.000Z","MUL_TEXT_MICHELIN_RESTAURANTS","505","30","finished","n309","","","","0.6481115899717281"
"real_MUL_TEXT_MICHELIN_RESTAURANTS_0","0.9190475577073608","0","ft","RealMLP 🕸","2026-04-10T15:08:02.000Z","MUL_TEXT_MICHELIN_RESTAURANTS","3578","30","finished","n309","","","","0.6212567738341199"
"real_MUL_TEXT_MICHELIN_RESTAURANTS_0","0.9075416030731148","0","all","RealMLP 🕸","2026-04-10T15:07:46.000Z","MUL_TEXT_MICHELIN_RESTAURANTS","507","30","finished","n305","","","","0.6264637447539745"
"real_MUL_TEXT_DATA_SCIENTIST_SALARY_4","0.8329711927262412","4","ft","RealMLP 🕸","2026-04-10T14:23:08.000Z","MUL_TEXT_DATA_SCIENTIST_SALARY","2736","30","finished","n309","","","","1.2072564466682334"
"real_MUL_TEXT_DATA_SCIENTIST_SALARY_4","0.8285153811583864","4","all","RealMLP 🕸","2026-04-10T14:23:05.000Z","MUL_TEXT_DATA_SCIENTIST_SALARY","424","30","finished","n309","","","","1.2267834571528602"
"real_MUL_TEXT_DATA_SCIENTIST_SALARY_3","0.8275352768453016","3","ft","RealMLP 🕸","2026-04-10T14:19:49.000Z","MUL_TEXT_DATA_SCIENTIST_SALARY","2872","30","finished","n305","","","","1.2222971503233864"
"real_MUL_TEXT_DATA_SCIENTIST_SALARY_3","0.8285781680913166","3","all","RealMLP 🕸","2026-04-10T14:19:29.000Z","MUL_TEXT_DATA_SCIENTIST_SALARY","426","30","finished","n305","","","","1.224817722113862"
"real_MUL_TEXT_DATA_SCIENTIST_SALARY_2","0.8335720883958473","2","ft","RealMLP 🕸","2026-04-10T14:18:06.000Z","MUL_TEXT_DATA_SCIENTIST_SALARY","2733","30","finished","n309","","","","1.208395185172746"
"real_MUL_TEXT_DATA_SCIENTIST_SALARY_2","0.8296659465395139","2","all","RealMLP 🕸","2026-04-10T14:17:27.000Z","MUL_TEXT_DATA_SCIENTIST_SALARY","425","30","finished","n309","","","","1.2181552762976862"
"real_MUL_TEXT_DATA_SCIENTIST_SALARY_1","0.8308272649760032","1","ft","RealMLP 🕸","2026-04-10T14:11:02.000Z","MUL_TEXT_DATA_SCIENTIST_SALARY","2741","30","finished","n305","","","","1.2244714334650155"
"real_MUL_TEXT_DATA_SCIENTIST_SALARY_1","0.8252870474014325","1","all","RealMLP 🕸","2026-04-10T14:10:57.000Z","MUL_TEXT_DATA_SCIENTIST_SALARY","423","30","finished","n309","","","","1.2371244011809024"
"real_MUL_TEXT_DATA_SCIENTIST_SALARY_0","0.8264866977767978","0","ft","RealMLP 🕸","2026-04-10T14:08:01.000Z","MUL_TEXT_DATA_SCIENTIST_SALARY","2736","30","finished","n309","","","","1.2441294644258662"
"real_MUL_TEXT_DATA_SCIENTIST_SALARY_0","0.822992081552495","0","all","RealMLP 🕸","2026-04-10T14:07:21.000Z","MUL_TEXT_DATA_SCIENTIST_SALARY","424","30","finished","n305","","","","1.2528298202391062"
"real_BIN_TEXT_KICKSTARTER_FUNDING_4","0.729967830882353","4","ft","RealMLP 🕸","2026-04-10T14:04:05.000Z","BIN_TEXT_KICKSTARTER_FUNDING","1478","30","finished","n309","","","",""
"real_BIN_TEXT_KICKSTARTER_FUNDING_4","0.7218221507352941","4","all","RealMLP 🕸","2026-04-10T14:03:18.000Z","BIN_TEXT_KICKSTARTER_FUNDING","445","30","finished","n305","","","",""
"real_BIN_TEXT_KICKSTARTER_FUNDING_3","0.7314476102941176","3","ft","RealMLP 🕸","2026-04-10T14:00:06.000Z","BIN_TEXT_KICKSTARTER_FUNDING","1476","30","finished","n309","","","",""
"real_BIN_TEXT_KICKSTARTER_FUNDING_3","0.733366268382353","3","all","RealMLP 🕸","2026-04-10T13:58:41.000Z","BIN_TEXT_KICKSTARTER_FUNDING","554","30","finished","n309","","","",""
"real_BIN_TEXT_KICKSTARTER_FUNDING_2","0.7489947150735294","2","ft","RealMLP 🕸","2026-04-10T13:56:49.000Z","BIN_TEXT_KICKSTARTER_FUNDING","1353","30","finished","n305","","","",""
"real_BIN_TEXT_KICKSTARTER_FUNDING_2","0.7323477711397058","2","all","RealMLP 🕸","2026-04-10T13:55:48.000Z","BIN_TEXT_KICKSTARTER_FUNDING","444","30","finished","n305","","","",""
"real_BIN_TEXT_KICKSTARTER_FUNDING_1","0.7275183823529411","1","ft","RealMLP 🕸","2026-04-10T13:52:41.000Z","BIN_TEXT_KICKSTARTER_FUNDING","1479","30","finished","n309","","","",""
"real_BIN_TEXT_KICKSTARTER_FUNDING_1","0.7051711856617646","1","all","RealMLP 🕸","2026-04-10T13:52:25.000Z","BIN_TEXT_KICKSTARTER_FUNDING","526","30","finished","n305","","","",""
"real_BIN_TEXT_KICKSTARTER_FUNDING_0","0.7449253216911764","0","ft","RealMLP 🕸","2026-04-10T13:51:51.000Z","BIN_TEXT_KICKSTARTER_FUNDING","1604","30","finished","n306","","","",""
"real_BIN_TEXT_KICKSTARTER_FUNDING_0","0.7167520680147059","0","all","RealMLP 🕸","2026-04-10T13:50:48.000Z","BIN_TEXT_KICKSTARTER_FUNDING","440","30","finished","n309","","","",""
"real_BIN_TEXT_JIGSAW_TOXICITY_4","0.9455210461076484","4","ft","RealMLP 🕸","2026-04-10T13:49:01.000Z","BIN_TEXT_JIGSAW_TOXICITY","1082","30","finished","n307","","","",""
"real_BIN_TEXT_JIGSAW_TOXICITY_4","0.8546544108661114","4","all","RealMLP 🕸","2026-04-10T13:48:30.000Z","BIN_TEXT_JIGSAW_TOXICITY","248","30","finished","n309","","","",""
"real_BIN_TEXT_JIGSAW_TOXICITY_3","0.9333656313832296","3","ft","RealMLP 🕸","2026-04-10T13:45:53.000Z","BIN_TEXT_JIGSAW_TOXICITY","1085","30","finished","n309","","","",""
"real_BIN_TEXT_JIGSAW_TOXICITY_3","0.8365282215122471","3","all","RealMLP 🕸","2026-04-10T13:45:21.000Z","BIN_TEXT_JIGSAW_TOXICITY","248","30","finished","n309","","","",""
"real_BIN_TEXT_JIGSAW_TOXICITY_2","0.9296950016585486","2","ft","RealMLP 🕸","2026-04-10T13:42:44.000Z","BIN_TEXT_JIGSAW_TOXICITY","776","30","finished","n305","","","",""
"real_BIN_TEXT_JIGSAW_TOXICITY_2","0.8346470783358648","2","all","RealMLP 🕸","2026-04-10T13:41:02.000Z","BIN_TEXT_JIGSAW_TOXICITY","250","30","finished","n309","","","",""
"real_BIN_TEXT_JIGSAW_TOXICITY_1","0.9204420468234432","1","ft","RealMLP 🕸","2026-04-10T13:37:13.000Z","BIN_TEXT_JIGSAW_TOXICITY","780","30","finished","n305","","","",""
"real_BIN_TEXT_JIGSAW_TOXICITY_1","0.8202046125106932","1","all","RealMLP 🕸","2026-04-10T13:35:13.000Z","BIN_TEXT_JIGSAW_TOXICITY","249","30","finished","n309","","","",""
"real_BIN_TEXT_JIGSAW_TOXICITY_0","0.907911276384015","0","ft","RealMLP 🕸","2026-04-10T13:33:18.000Z","BIN_TEXT_JIGSAW_TOXICITY","772","30","finished","n307","","","",""
"real_BIN_TEXT_JIGSAW_TOXICITY_0","0.7962604095741894","0","all","RealMLP 🕸","2026-04-10T13:32:40.000Z","BIN_TEXT_JIGSAW_TOXICITY","265","30","finished","n305","","","",""
"real_BIN_TEXT_FAKE_JOB_POSTING_4","0.9196281719924811","4","ft","RealMLP 🕸","2026-04-10T13:30:24.000Z","BIN_TEXT_FAKE_JOB_POSTING","1580","30","finished","n305","","","",""
"real_BIN_TEXT_FAKE_JOB_POSTING_4","0.9021675281954886","4","all","RealMLP 🕸","2026-04-10T13:29:38.000Z","BIN_TEXT_FAKE_JOB_POSTING","331","30","finished","n309","","","",""
"real_BIN_TEXT_FAKE_JOB_POSTING_3","0.9081590695488724","3","ft","RealMLP 🕸","2026-04-10T13:28:18.000Z","BIN_TEXT_FAKE_JOB_POSTING","1190","30","finished","n307","","","",""
"real_BIN_TEXT_FAKE_JOB_POSTING_3","0.9225505169172932","3","all","RealMLP 🕸","2026-04-10T13:28:17.000Z","BIN_TEXT_FAKE_JOB_POSTING","331","30","finished","n309","","","",""
"real_BIN_TEXT_FAKE_JOB_POSTING_2","0.8883781719924813","2","ft","RealMLP 🕸","2026-04-10T13:25:39.000Z","BIN_TEXT_FAKE_JOB_POSTING","1585","30","finished","n305","","","",""
"real_BIN_TEXT_FAKE_JOB_POSTING_2","0.8901697603383458","2","all","RealMLP 🕸","2026-04-10T13:24:54.000Z","BIN_TEXT_FAKE_JOB_POSTING","329","30","finished","n307","","","",""
"real_BIN_TEXT_FAKE_JOB_POSTING_1","0.8987752584586467","1","ft","RealMLP 🕸","2026-04-10T13:24:24.000Z","BIN_TEXT_FAKE_JOB_POSTING","1578","30","finished","n309","","","",""
"real_BIN_TEXT_FAKE_JOB_POSTING_1","0.8643679511278195","1","all","RealMLP 🕸","2026-04-10T13:22:43.000Z","BIN_TEXT_FAKE_JOB_POSTING","331","30","finished","n307","","","",""
"real_BIN_TEXT_FAKE_JOB_POSTING_0","0.917440084586466","0","ft","RealMLP 🕸","2026-04-10T13:19:16.000Z","BIN_TEXT_FAKE_JOB_POSTING","1422","30","finished","n309","","","",""
"real_BIN_TEXT_FAKE_JOB_POSTING_0","0.8842075892857144","0","all","RealMLP 🕸","2026-04-10T13:19:13.000Z","BIN_TEXT_FAKE_JOB_POSTING","330","30","finished","n306","","","",""
"real_REG_IMAGE_PAINTING_PRICE_4","0.23411927931170484","4","ft","RealMLP 🕸","2026-04-10T13:15:57.000Z","REG_IMAGE_PAINTING_PRICE","1597","30","finished","n305","3411.251512954141","","11636636.884631917",""
"real_REG_IMAGE_PAINTING_PRICE_4","0.2229936802051209","4","all","RealMLP 🕸","2026-04-10T13:15:54.000Z","REG_IMAGE_PAINTING_PRICE","1126","30","finished","n309","3435.9390257917944","","11805676.988959068",""
"real_REG_IMAGE_PAINTING_PRICE_3","0.20037742609407097","3","ft","RealMLP 🕸","2026-04-10T13:03:47.000Z","REG_IMAGE_PAINTING_PRICE","1700","30","finished","n305","4484.027299152048","","20106500.81954081",""
"real_REG_IMAGE_PAINTING_PRICE_3","0.12297322639448982","3","all","RealMLP 🕸","2026-04-10T13:02:49.000Z","REG_IMAGE_PAINTING_PRICE","1109","30","finished","n309","4696.043927500098","","22052828.569010545",""
"real_REG_IMAGE_PAINTING_PRICE_2","-0.17590037682688675","2","ft","RealMLP 🕸","2026-04-10T13:01:32.000Z","REG_IMAGE_PAINTING_PRICE","1613","30","finished","n305","4094.3038731832985","","16763324.20596376",""
"real_REG_IMAGE_PAINTING_PRICE_2","-0.001977681233447326","2","all","RealMLP 🕸","2026-04-10T13:01:06.000Z","REG_IMAGE_PAINTING_PRICE","1085","30","finished","n309","3779.408464306233","","14283928.340069598",""
"real_REG_IMAGE_PAINTING_PRICE_1","0.1875427268311145","1","ft","RealMLP 🕸","2026-04-10T12:59:53.000Z","REG_IMAGE_PAINTING_PRICE","1618","30","finished","n309","3497.438163327626","","12232073.70630052",""
"real_REG_IMAGE_PAINTING_PRICE_1","0.2358649495869446","1","all","RealMLP 🕸","2026-04-10T12:59:35.000Z","REG_IMAGE_PAINTING_PRICE","1112","30","finished","n309","3391.835955981415","","11504551.152288357",""
"real_REG_IMAGE_PAINTING_PRICE_0","0.24409144534332428","0","ft","RealMLP 🕸","2026-04-10T12:58:21.000Z","REG_IMAGE_PAINTING_PRICE","1633","30","finished","n305","2736.6664824351315","","7489343.436083876",""
"real_REG_IMAGE_PAINTING_PRICE_0","0.06968263784537743","0","all","RealMLP 🕸","2026-04-10T12:58:02.000Z","REG_IMAGE_PAINTING_PRICE","1085","30","finished","n309","3036.0072621743075","","9217340.095975136",""
"real_REG_IMAGE_MKPHOTO_BOTS_4","0.3003104400362754","4","ft","RealMLP 🕸","2026-04-10T12:55:13.000Z","REG_IMAGE_MKPHOTO_BOTS","599","30","finished","n307","0.1057144892447654","","0.01117555323628162",""
"real_REG_IMAGE_MKPHOTO_BOTS_4","0.39590415742161855","4","all","RealMLP 🕸","2026-04-10T12:54:47.000Z","REG_IMAGE_MKPHOTO_BOTS","321","30","finished","n306","0.09822787352469405","","0.009648715137183288",""
"real_REG_IMAGE_MKPHOTO_BOTS_3","0.27514241898449987","3","ft","RealMLP 🕸","2026-04-10T12:53:37.000Z","REG_IMAGE_MKPHOTO_BOTS","372","30","finished","nlp19.iem.technion.ac.il","0.10400079988734325","","0.010816166377207215",""
"real_REG_IMAGE_MKPHOTO_BOTS_3","0.25571393539892284","3","all","RealMLP 🕸","2026-04-10T12:52:51.000Z","REG_IMAGE_MKPHOTO_BOTS","325","30","finished","n305","0.10538535933608913","","0.011106073962396629",""
"real_REG_IMAGE_MKPHOTO_BOTS_2","0.2427711272504951","2","ft","RealMLP 🕸","2026-04-10T12:51:52.000Z","REG_IMAGE_MKPHOTO_BOTS","575","30","finished","n305","0.11265583352362554","","0.012691336826902832",""
"real_REG_IMAGE_MKPHOTO_BOTS_2","0.2437171276725816","2","all","RealMLP 🕸","2026-04-10T12:51:42.000Z","REG_IMAGE_MKPHOTO_BOTS","391","30","finished","n309","0.11258544148248972","","0.012675481633807118",""
"real_REG_IMAGE_MKPHOTO_BOTS_1","0.3813819057847499","1","ft","RealMLP 🕸","2026-04-10T12:51:21.000Z","REG_IMAGE_MKPHOTO_BOTS","638","30","finished","n309","0.10092326318250182","","0.010185505051404527",""
"real_REG_IMAGE_MKPHOTO_BOTS_1","0.21470839068101388","1","all","RealMLP 🕸","2026-04-10T12:51:14.000Z","REG_IMAGE_MKPHOTO_BOTS","399","30","finished","n309","0.11370916056609194","","0.012929773196645278",""
"real_REG_IMAGE_MKPHOTO_BOTS_0","0.33100520567048475","0","ft","RealMLP 🕸","2026-04-10T12:50:22.000Z","REG_IMAGE_MKPHOTO_BOTS","636","30","finished","n309","0.10231938541955753","","0.01046925663263596",""
"real_REG_IMAGE_MKPHOTO_BOTS_0","0.24895435117361264","0","all","RealMLP 🕸","2026-04-10T12:50:21.000Z","REG_IMAGE_MKPHOTO_BOTS","364","30","finished","n309","0.10841259023833216","","0.011753289722184515",""
"real_REG_IMAGE_MANGO_MASS_4","0.6812569602212112","4","ft","RealMLP 🕸","2026-04-10T12:49:47.000Z","REG_IMAGE_MANGO_MASS","111","30","finished","n309","0.04567270646552085","","0.0020859961158856293",""
"real_REG_IMAGE_MANGO_MASS_4","0.5511435578900571","4","all","RealMLP 🕸","2026-04-10T12:49:44.000Z","REG_IMAGE_MANGO_MASS","32","30","finished","n309","0.05419885652778586","","0.002937516048919516",""
"real_REG_IMAGE_MANGO_MASS_3","0.6531998682373533","3","ft","RealMLP 🕸","2026-04-10T12:49:02.000Z","REG_IMAGE_MANGO_MASS","143","30","finished","n309","0.0518098826640761","","0.002684263941665333",""
"real_REG_IMAGE_MANGO_MASS_3","0.416424914982787","3","all","RealMLP 🕸","2026-04-10T12:48:48.000Z","REG_IMAGE_MANGO_MASS","30","30","finished","n305","0.06720805897715706","","0.0045169231914770226",""
"real_REG_IMAGE_MANGO_MASS_2","0.6200758932196873","2","ft","RealMLP 🕸","2026-04-10T12:48:34.000Z","REG_IMAGE_MANGO_MASS","103","30","finished","n305","0.050740883622653256","","0.0025746372708076413",""
"real_REG_IMAGE_MANGO_MASS_2","0.512442251231874","2","all","RealMLP 🕸","2026-04-10T12:48:23.000Z","REG_IMAGE_MANGO_MASS","32","30","finished","n309","0.05748077724139062","","0.00330403975227437",""
"real_REG_IMAGE_MANGO_MASS_1","0.5892196029465446","1","ft","RealMLP 🕸","2026-04-10T12:47:59.000Z","REG_IMAGE_MANGO_MASS","114","30","finished","n306","0.052468802898273735","","0.0027529752775778986",""
"real_REG_IMAGE_MANGO_MASS_1","0.46474833468826593","1","all","RealMLP 🕸","2026-04-10T12:47:31.000Z","REG_IMAGE_MANGO_MASS","45","30","finished","n309","0.05989289614549442","","0.003587159008694981",""
"real_REG_IMAGE_MANGO_MASS_0","0.5938504255691199","0","ft","RealMLP 🕸","2026-04-10T12:47:24.000Z","REG_IMAGE_MANGO_MASS","172","30","finished","n309","0.04704963753398084","","0.0022136683920789785",""
"real_REG_IMAGE_MANGO_MASS_0","0.5651836368023204","0","all","RealMLP 🕸","2026-04-10T12:46:50.000Z","REG_IMAGE_MANGO_MASS","30","30","finished","n306","0.04868175433162219","","0.002369913204804416",""
"real_REG_IMAGE_LETTERBOXD_MOVIES_4","0.3956525197266488","4","ft","RealMLP 🕸","2026-04-10T12:45:30.000Z","REG_IMAGE_LETTERBOXD_MOVIES","479","30","finished","nlp19.iem.technion.ac.il","0.3447099394581763","","0.11882494236125957",""
"real_REG_IMAGE_LETTERBOXD_MOVIES_4","0.3933038729000746","4","all","RealMLP 🕸","2026-04-10T12:45:22.000Z","REG_IMAGE_LETTERBOXD_MOVIES","443","30","finished","n305","0.3453791048615144","","0.11928672607494097",""
