"Name","test_score","fold","multimodal_state","model","Created","dataset","Runtime","pca_components","State","Hostname"
"xgb_REG_IMAGE_AMAZON_BEST_SELLER_3","0.5258822212393433","3","ft","XGBoost 🌲","2026-04-07T22:21:41.000Z","REG_IMAGE_AMAZON_BEST_SELLER","104","","finished","nlp19.iem.technion.ac.il"
"xgb_REG_IMAGE_AMAZON_BEST_SELLER_3","0.460255363037931","3","all","XGBoost 🌲","2026-04-07T22:21:04.000Z","REG_IMAGE_AMAZON_BEST_SELLER","32","","finished","nlp19.iem.technion.ac.il"
"xgb_REG_IMAGE_AMAZON_BEST_SELLER_2","0.43387568927957754","2","ft","XGBoost 🌲","2026-04-07T22:12:58.000Z","REG_IMAGE_AMAZON_BEST_SELLER","122","","finished","nlp19.iem.technion.ac.il"
"xgb_REG_IMAGE_AMAZON_BEST_SELLER_2","0.41531486684137353","2","all","XGBoost 🌲","2026-04-07T22:12:21.000Z","REG_IMAGE_AMAZON_BEST_SELLER","33","","finished","nlp19.iem.technion.ac.il"
"xgb_REG_IMAGE_AMAZON_BEST_SELLER_1","0.5261154035528899","1","ft","XGBoost 🌲","2026-04-07T22:02:08.000Z","REG_IMAGE_AMAZON_BEST_SELLER","130","","finished","nlp19.iem.technion.ac.il"
"xgb_MUL_TEXT_WINE_REVIEW_1","0.9738992287165414","1","ft","XGBoost 🌲","2026-04-07T22:02:02.000Z","MUL_TEXT_WINE_REVIEW","4121","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_REG_IMAGE_AMAZON_BEST_SELLER_1","0.4034706996167827","1","all","XGBoost 🌲","2026-04-07T21:59:55.000Z","REG_IMAGE_AMAZON_BEST_SELLER","124","","finished","nlp19.iem.technion.ac.il"
"xgb_MUL_TEXT_WINE_REVIEW_1","0.9633406703280896","1","all","XGBoost 🌲","2026-04-07T21:58:06.000Z","MUL_TEXT_WINE_REVIEW","232","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_MUL_TEXT_US_ACCIDENTS_4","0.9814588541357736","4","ft","XGBoost 🌲","2026-04-07T21:57:53.000Z","MUL_TEXT_US_ACCIDENTS","5103","","finished","sweep-yah2axmd-1775574316-1"
"xgb_REG_IMAGE_AMAZON_BEST_SELLER_0","0.5535903310689543","0","ft","XGBoost 🌲","2026-04-07T21:50:55.000Z","REG_IMAGE_AMAZON_BEST_SELLER","133","","finished","nlp19.iem.technion.ac.il"
"xgb_REG_IMAGE_AMAZON_BEST_SELLER_0","0.47990513104693033","0","all","XGBoost 🌲","2026-04-07T21:50:13.000Z","REG_IMAGE_AMAZON_BEST_SELLER","36","","finished","nlp19.iem.technion.ac.il"
"xgb_MUL_TEXT_WINE_REVIEW_0","0.972892254659202","0","ft","XGBoost 🌲","2026-04-07T21:47:15.000Z","MUL_TEXT_WINE_REVIEW","4108","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_MUL_TEXT_WINE_REVIEW_0","0.96291670959291","0","all","XGBoost 🌲","2026-04-07T21:47:05.000Z","MUL_TEXT_WINE_REVIEW","139","","finished","sweep-yah2axmd-1775574316-1"
"xgb_MUL_TEXT_US_ACCIDENTS_4","0.9728997474577792","4","all","XGBoost 🌲","2026-04-07T20:53:15.000Z","MUL_TEXT_US_ACCIDENTS","609","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_MUL_TEXT_US_ACCIDENTS_3","0.9643131722112308","3","ft","XGBoost 🌲","2026-04-07T20:31:38.000Z","MUL_TEXT_US_ACCIDENTS","6979","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_MUL_TEXT_US_ACCIDENTS_3","0.962856031839562","3","all","XGBoost 🌲","2026-04-07T20:29:42.000Z","MUL_TEXT_US_ACCIDENTS","610","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_MUL_TEXT_US_ACCIDENTS_2","0.974168522118648","2","ft","XGBoost 🌲","2026-04-07T20:18:48.000Z","MUL_TEXT_US_ACCIDENTS","5294","","finished","sweep-yah2axmd-1775574316-1"
"xgb_MUL_TEXT_US_ACCIDENTS_2","0.9695583566844228","2","all","XGBoost 🌲","2026-04-07T20:16:54.000Z","MUL_TEXT_US_ACCIDENTS","610","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_MUL_TEXT_US_ACCIDENTS_1","0.9640750960415048","1","ft","XGBoost 🌲","2026-04-07T20:05:06.000Z","MUL_TEXT_US_ACCIDENTS","5960","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_MUL_TEXT_US_ACCIDENTS_1","0.9669932642967816","1","all","XGBoost 🌲","2026-04-07T19:21:26.000Z","MUL_TEXT_US_ACCIDENTS","612","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_MUL_TEXT_US_ACCIDENTS_0","0.9708158528067548","0","ft","XGBoost 🌲","2026-04-07T18:54:33.000Z","MUL_TEXT_US_ACCIDENTS","4045","","finished","sweep-yah2axmd-1775574316-1"
"xgb_MUL_TEXT_US_ACCIDENTS_0","0.9690878687466228","0","all","XGBoost 🌲","2026-04-07T18:49:35.000Z","MUL_TEXT_US_ACCIDENTS","609","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_MUL_TEXT_SPOTIFY_GENRES_4","0.9367080985906234","4","ft","XGBoost 🌲","2026-04-07T18:31:39.000Z","MUL_TEXT_SPOTIFY_GENRES","6134","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_MUL_TEXT_SPOTIFY_GENRES_4","0.9319409726533832","4","all","XGBoost 🌲","2026-04-07T18:27:38.000Z","MUL_TEXT_SPOTIFY_GENRES","234","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_MUL_TEXT_MICHELIN_RESTAURANTS_1","0.9016292706039698","1","ft","XGBoost 🌲","2026-04-07T18:24:07.000Z","MUL_TEXT_MICHELIN_RESTAURANTS","3517","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_MUL_TEXT_SPOTIFY_GENRES_3","0.9366142736770124","3","ft","XGBoost 🌲","2026-04-07T16:53:21.000Z","MUL_TEXT_SPOTIFY_GENRES","6141","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_MUL_TEXT_SPOTIFY_GENRES_3","0.9290520555521768","3","all","XGBoost 🌲","2026-04-07T16:49:26.000Z","MUL_TEXT_SPOTIFY_GENRES","232","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_MUL_TEXT_SPOTIFY_GENRES_2","0.9360002074709066","2","ft","XGBoost 🌲","2026-04-07T16:23:24.000Z","MUL_TEXT_SPOTIFY_GENRES","6132","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_MUL_TEXT_SPOTIFY_GENRES_2","0.9328124997355126","2","all","XGBoost 🌲","2026-04-07T16:23:17.000Z","MUL_TEXT_SPOTIFY_GENRES","233","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_MUL_TEXT_SPOTIFY_GENRES_1","0.9339908767761148","1","ft","XGBoost 🌲","2026-04-07T16:02:28.000Z","MUL_TEXT_SPOTIFY_GENRES","6176","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_MUL_TEXT_SPOTIFY_GENRES_1","0.9300567233502528","1","all","XGBoost 🌲","2026-04-07T16:02:06.000Z","MUL_TEXT_SPOTIFY_GENRES","233","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_MUL_TEXT_SPOTIFY_GENRES_0","0.9361178674043782","0","ft","XGBoost 🌲","2026-04-07T15:35:19.000Z","MUL_TEXT_SPOTIFY_GENRES","4039","","finished","sweep-yah2axmd-1775574316-1"
"xgb_MUL_TEXT_SPOTIFY_GENRES_0","0.9294002701581848","0","all","XGBoost 🌲","2026-04-07T15:34:43.000Z","MUL_TEXT_SPOTIFY_GENRES","237","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_MUL_TEXT_PRODUCT_SENTIMENT_4","0.8944444696491898","4","ft","XGBoost 🌲","2026-04-07T15:25:47.000Z","MUL_TEXT_PRODUCT_SENTIMENT","403","","finished","sweep-yah2axmd-1775574316-1"
"xgb_MUL_TEXT_PRODUCT_SENTIMENT_4","0.9057465085711732","4","all","XGBoost 🌲","2026-04-07T15:25:06.000Z","MUL_TEXT_PRODUCT_SENTIMENT","37","","finished","sweep-yah2axmd-1775574316-1"
"xgb_MUL_TEXT_PRODUCT_SENTIMENT_3","0.9190719275263431","3","ft","XGBoost 🌲","2026-04-07T15:21:07.000Z","MUL_TEXT_PRODUCT_SENTIMENT","813","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_MUL_TEXT_PRODUCT_SENTIMENT_3","0.8952089344251826","3","all","XGBoost 🌲","2026-04-07T15:20:20.000Z","MUL_TEXT_PRODUCT_SENTIMENT","43","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_MUL_TEXT_PRODUCT_SENTIMENT_2","0.9134677527379472","2","ft","XGBoost 🌲","2026-04-07T15:16:54.000Z","MUL_TEXT_PRODUCT_SENTIMENT","342","","finished","sweep-yah2axmd-1775574316-1"
"xgb_MUL_TEXT_PRODUCT_SENTIMENT_2","0.906821590277996","2","all","XGBoost 🌲","2026-04-07T15:16:13.000Z","MUL_TEXT_PRODUCT_SENTIMENT","38","","finished","sweep-yah2axmd-1775574316-1"
"xgb_MUL_TEXT_PRODUCT_SENTIMENT_1","0.9036855697275546","1","ft","XGBoost 🌲","2026-04-07T15:10:58.000Z","MUL_TEXT_PRODUCT_SENTIMENT","419","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_MUL_TEXT_PRODUCT_SENTIMENT_1","0.9034915309596936","1","all","XGBoost 🌲","2026-04-07T15:10:10.000Z","MUL_TEXT_PRODUCT_SENTIMENT","44","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_MUL_TEXT_PRODUCT_SENTIMENT_0","0.8764938263206319","0","ft","XGBoost 🌲","2026-04-07T15:07:02.000Z","MUL_TEXT_PRODUCT_SENTIMENT","391","","finished","sweep-yah2axmd-1775574316-1"
"xgb_MUL_TEXT_PRODUCT_SENTIMENT_0","0.865785116014598","0","all","XGBoost 🌲","2026-04-07T15:06:05.000Z","MUL_TEXT_PRODUCT_SENTIMENT","51","","finished","sweep-yah2axmd-1775574316-1"
"xgb_MUL_TEXT_MICHELIN_RESTAURANTS_4","0.8864214738962477","4","ft","XGBoost 🌲","2026-04-07T14:52:00.000Z","MUL_TEXT_MICHELIN_RESTAURANTS","4224","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_MUL_TEXT_MICHELIN_RESTAURANTS_4","0.8713510162420175","4","all","XGBoost 🌲","2026-04-07T14:46:11.000Z","MUL_TEXT_MICHELIN_RESTAURANTS","415","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_MUL_TEXT_MICHELIN_RESTAURANTS_3","0.8915584924159304","3","ft","XGBoost 🌲","2026-04-07T14:20:07.000Z","MUL_TEXT_MICHELIN_RESTAURANTS","5134","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_MUL_TEXT_MICHELIN_RESTAURANTS_3","0.8823400111001998","3","all","XGBoost 🌲","2026-04-07T14:19:39.000Z","MUL_TEXT_MICHELIN_RESTAURANTS","416","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_MUL_TEXT_MICHELIN_RESTAURANTS_2","0.9023172537742218","2","ft","XGBoost 🌲","2026-04-07T13:53:16.000Z","MUL_TEXT_MICHELIN_RESTAURANTS","3518","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_MUL_TEXT_MICHELIN_RESTAURANTS_2","0.8852593423830969","2","all","XGBoost 🌲","2026-04-07T13:51:08.000Z","MUL_TEXT_MICHELIN_RESTAURANTS","415","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_MUL_TEXT_MICHELIN_RESTAURANTS_1","0.8716217489271259","1","all","XGBoost 🌲","2026-04-07T13:32:30.000Z","MUL_TEXT_MICHELIN_RESTAURANTS","416","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_MUL_TEXT_MICHELIN_RESTAURANTS_0","0.8979226061499567","0","ft","XGBoost 🌲","2026-04-07T13:21:49.000Z","MUL_TEXT_MICHELIN_RESTAURANTS","3495","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_MUL_TEXT_MICHELIN_RESTAURANTS_0","0.8755547810880175","0","all","XGBoost 🌲","2026-04-07T13:21:09.000Z","MUL_TEXT_MICHELIN_RESTAURANTS","340","","finished","sweep-yah2axmd-1775567410-2"
"xgb_MUL_TEXT_DATA_SCIENTIST_SALARY_4","0.818532086979124","4","ft","XGBoost 🌲","2026-04-07T11:48:58.000Z","MUL_TEXT_DATA_SCIENTIST_SALARY","3302","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_MUL_TEXT_DATA_SCIENTIST_SALARY_4","0.8161775543298958","4","all","XGBoost 🌲","2026-04-07T11:43:18.000Z","MUL_TEXT_DATA_SCIENTIST_SALARY","338","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_MUL_TEXT_DATA_SCIENTIST_SALARY_3","0.8153858474209396","3","ft","XGBoost 🌲","2026-04-07T11:37:04.000Z","MUL_TEXT_DATA_SCIENTIST_SALARY","3883","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_MUL_TEXT_DATA_SCIENTIST_SALARY_3","0.8033598849425645","3","all","XGBoost 🌲","2026-04-07T11:32:21.000Z","MUL_TEXT_DATA_SCIENTIST_SALARY","339","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_MUL_TEXT_DATA_SCIENTIST_SALARY_2","0.8230608018113341","2","ft","XGBoost 🌲","2026-04-07T10:48:56.000Z","MUL_TEXT_DATA_SCIENTIST_SALARY","3911","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_MUL_TEXT_DATA_SCIENTIST_SALARY_2","0.8056346262071375","2","all","XGBoost 🌲","2026-04-07T10:43:11.000Z","MUL_TEXT_DATA_SCIENTIST_SALARY","341","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_MUL_TEXT_DATA_SCIENTIST_SALARY_1","0.8171529712453113","1","ft","XGBoost 🌲","2026-04-07T10:32:15.000Z","MUL_TEXT_DATA_SCIENTIST_SALARY","3882","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_MUL_TEXT_DATA_SCIENTIST_SALARY_1","0.8043228678357747","1","all","XGBoost 🌲","2026-04-07T10:29:12.000Z","MUL_TEXT_DATA_SCIENTIST_SALARY","342","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_MUL_TEXT_DATA_SCIENTIST_SALARY_0","0.8079173945505843","0","ft","XGBoost 🌲","2026-04-07T10:18:22.000Z","MUL_TEXT_DATA_SCIENTIST_SALARY","3889","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_MUL_TEXT_DATA_SCIENTIST_SALARY_0","0.8001678688465642","0","all","XGBoost 🌲","2026-04-07T10:18:06.000Z","MUL_TEXT_DATA_SCIENTIST_SALARY","341","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_BIN_TEXT_KICKSTARTER_FUNDING_4","0.7117279411764704","4","ft","XGBoost 🌲","2026-04-07T09:56:04.000Z","BIN_TEXT_KICKSTARTER_FUNDING","1939","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_BIN_TEXT_KICKSTARTER_FUNDING_4","0.6882915900735294","4","all","XGBoost 🌲","2026-04-07T09:50:13.000Z","BIN_TEXT_KICKSTARTER_FUNDING","345","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_BIN_TEXT_KICKSTARTER_FUNDING_3","0.7264401424632353","3","ft","XGBoost 🌲","2026-04-07T09:35:37.000Z","BIN_TEXT_KICKSTARTER_FUNDING","2541","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_BIN_TEXT_KICKSTARTER_FUNDING_3","0.6885592830882354","3","all","XGBoost 🌲","2026-04-07T09:32:47.000Z","BIN_TEXT_KICKSTARTER_FUNDING","345","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_BIN_TEXT_KICKSTARTER_FUNDING_2","0.7405170036764706","2","ft","XGBoost 🌲","2026-04-07T09:19:43.000Z","BIN_TEXT_KICKSTARTER_FUNDING","1547","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_BIN_TEXT_KICKSTARTER_FUNDING_2","0.7094875919117647","2","all","XGBoost 🌲","2026-04-07T09:17:13.000Z","BIN_TEXT_KICKSTARTER_FUNDING","345","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_BIN_TEXT_KICKSTARTER_FUNDING_1","0.717992302389706","1","ft","XGBoost 🌲","2026-04-07T08:55:46.000Z","BIN_TEXT_KICKSTARTER_FUNDING","1949","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_BIN_TEXT_KICKSTARTER_FUNDING_1","0.6872644761029413","1","all","XGBoost 🌲","2026-04-07T08:54:23.000Z","BIN_TEXT_KICKSTARTER_FUNDING","345","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_BIN_TEXT_KICKSTARTER_FUNDING_0","0.7296564797794118","0","ft","XGBoost 🌲","2026-04-07T08:44:51.000Z","BIN_TEXT_KICKSTARTER_FUNDING","1935","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_BIN_TEXT_KICKSTARTER_FUNDING_0","0.680768612132353","0","all","XGBoost 🌲","2026-04-07T08:39:42.000Z","BIN_TEXT_KICKSTARTER_FUNDING","345","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_BIN_TEXT_JIGSAW_TOXICITY_4","0.9282066726025244","4","ft","XGBoost 🌲","2026-04-07T08:28:17.000Z","BIN_TEXT_JIGSAW_TOXICITY","1270","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_BIN_TEXT_JIGSAW_TOXICITY_4","0.7692478918975542","4","all","XGBoost 🌲","2026-04-07T08:27:07.000Z","BIN_TEXT_JIGSAW_TOXICITY","149","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_BIN_TEXT_JIGSAW_TOXICITY_3","0.9376713106024896","3","ft","XGBoost 🌲","2026-04-07T08:15:58.000Z","BIN_TEXT_JIGSAW_TOXICITY","1420","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_BIN_TEXT_JIGSAW_TOXICITY_3","0.7722594668203007","3","all","XGBoost 🌲","2026-04-07T08:13:44.000Z","BIN_TEXT_JIGSAW_TOXICITY","149","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_BIN_TEXT_JIGSAW_TOXICITY_2","0.9212865971822134","2","ft","XGBoost 🌲","2026-04-07T08:05:21.000Z","BIN_TEXT_JIGSAW_TOXICITY","953","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_BIN_TEXT_JIGSAW_TOXICITY_2","0.7992108800782137","2","all","XGBoost 🌲","2026-04-07T08:05:17.000Z","BIN_TEXT_JIGSAW_TOXICITY","148","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_BIN_TEXT_JIGSAW_TOXICITY_1","0.8957209448488975","1","ft","XGBoost 🌲","2026-04-07T07:50:14.000Z","BIN_TEXT_JIGSAW_TOXICITY","947","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_BIN_TEXT_JIGSAW_TOXICITY_1","0.7313064124722849","1","all","XGBoost 🌲","2026-04-07T07:47:37.000Z","BIN_TEXT_JIGSAW_TOXICITY","150","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_BIN_TEXT_JIGSAW_TOXICITY_0","0.8891391260322283","0","ft","XGBoost 🌲","2026-04-07T07:31:19.000Z","BIN_TEXT_JIGSAW_TOXICITY","947","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_BIN_TEXT_JIGSAW_TOXICITY_0","0.7258004678852634","0","all","XGBoost 🌲","2026-04-07T07:31:14.000Z","BIN_TEXT_JIGSAW_TOXICITY","148","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_BIN_TEXT_FAKE_JOB_POSTING_4","0.9136733435150376","4","ft","XGBoost 🌲","2026-04-07T07:21:40.000Z","BIN_TEXT_FAKE_JOB_POSTING","2131","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_BIN_TEXT_FAKE_JOB_POSTING_4","0.8907277960526316","4","all","XGBoost 🌲","2026-04-07T07:18:18.000Z","BIN_TEXT_FAKE_JOB_POSTING","214","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_BIN_TEXT_FAKE_JOB_POSTING_3","0.8927543468045114","3","ft","XGBoost 🌲","2026-04-07T06:58:17.000Z","BIN_TEXT_FAKE_JOB_POSTING","1527","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_BIN_TEXT_FAKE_JOB_POSTING_3","0.913093280075188","3","all","XGBoost 🌲","2026-04-07T06:56:08.000Z","BIN_TEXT_FAKE_JOB_POSTING","324","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_BIN_TEXT_FAKE_JOB_POSTING_2","0.9000381813909775","2","ft","XGBoost 🌲","2026-04-07T06:38:13.000Z","BIN_TEXT_FAKE_JOB_POSTING","2603","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_BIN_TEXT_FAKE_JOB_POSTING_2","0.908628994360902","2","all","XGBoost 🌲","2026-04-07T06:35:37.000Z","BIN_TEXT_FAKE_JOB_POSTING","214","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_BIN_TEXT_FAKE_JOB_POSTING_1","0.8595585643796992","1","ft","XGBoost 🌲","2026-04-07T06:20:47.000Z","BIN_TEXT_FAKE_JOB_POSTING","2114","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_BIN_TEXT_FAKE_JOB_POSTING_1","0.8866453242481203","1","all","XGBoost 🌲","2026-04-07T06:17:12.000Z","BIN_TEXT_FAKE_JOB_POSTING","214","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_BIN_TEXT_FAKE_JOB_POSTING_0","0.9373531484962406","0","ft","XGBoost 🌲","2026-04-07T06:06:37.000Z","BIN_TEXT_FAKE_JOB_POSTING","1893","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_BIN_TEXT_FAKE_JOB_POSTING_0","0.9066905545112784","0","all","XGBoost 🌲","2026-04-07T06:05:14.000Z","BIN_TEXT_FAKE_JOB_POSTING","216","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_REG_IMAGE_PAINTING_PRICE_4","0.2811142109418977","4","ft","XGBoost 🌲","2026-04-07T05:25:26.000Z","REG_IMAGE_PAINTING_PRICE","784","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_REG_IMAGE_PAINTING_PRICE_4","0.2905221441694985","4","all","XGBoost 🌲","2026-04-07T05:24:37.000Z","REG_IMAGE_PAINTING_PRICE","511","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_REG_IMAGE_PAINTING_PRICE_3","0.13282026346581044","3","ft","XGBoost 🌲","2026-04-07T04:52:54.000Z","REG_IMAGE_PAINTING_PRICE","812","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_REG_IMAGE_PAINTING_PRICE_3","0.11091660214427368","3","all","XGBoost 🌲","2026-04-07T04:46:39.000Z","REG_IMAGE_PAINTING_PRICE","510","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_REG_IMAGE_PAINTING_PRICE_2","0.214084574133918","2","ft","XGBoost 🌲","2026-04-07T04:15:16.000Z","REG_IMAGE_PAINTING_PRICE","792","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_REG_IMAGE_PAINTING_PRICE_2","0.20040068805038255","2","all","XGBoost 🌲","2026-04-07T04:12:51.000Z","REG_IMAGE_PAINTING_PRICE","513","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_REG_IMAGE_PAINTING_PRICE_1","0.19506437114223776","1","ft","XGBoost 🌲","2026-04-07T03:42:48.000Z","REG_IMAGE_PAINTING_PRICE","770","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_REG_IMAGE_PAINTING_PRICE_1","0.15668771914450152","1","all","XGBoost 🌲","2026-04-07T03:41:31.000Z","REG_IMAGE_PAINTING_PRICE","505","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_REG_IMAGE_PAINTING_PRICE_0","0.26212391533114165","0","ft","XGBoost 🌲","2026-04-07T03:05:07.000Z","REG_IMAGE_PAINTING_PRICE","776","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_REG_IMAGE_PAINTING_PRICE_0","0.3183510840164623","0","all","XGBoost 🌲","2026-04-07T03:03:54.000Z","REG_IMAGE_PAINTING_PRICE","551","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_REG_IMAGE_MKPHOTO_BOTS_4","0.32341991980153906","4","ft","XGBoost 🌲","2026-04-07T02:52:15.000Z","REG_IMAGE_MKPHOTO_BOTS","275","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_REG_IMAGE_MKPHOTO_BOTS_4","0.3323468114058761","4","all","XGBoost 🌲","2026-04-07T02:52:05.000Z","REG_IMAGE_MKPHOTO_BOTS","110","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_REG_IMAGE_MKPHOTO_BOTS_3","0.3191578782455393","3","ft","XGBoost 🌲","2026-04-07T02:42:14.000Z","REG_IMAGE_MKPHOTO_BOTS","245","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_REG_IMAGE_MKPHOTO_BOTS_3","0.31962203468041617","3","all","XGBoost 🌲","2026-04-07T02:40:24.000Z","REG_IMAGE_MKPHOTO_BOTS","104","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_REG_IMAGE_MKPHOTO_BOTS_2","0.27453675973556735","2","ft","XGBoost 🌲","2026-04-07T02:31:16.000Z","REG_IMAGE_MKPHOTO_BOTS","248","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_REG_IMAGE_MKPHOTO_BOTS_2","0.27574460154725045","2","all","XGBoost 🌲","2026-04-07T02:29:26.000Z","REG_IMAGE_MKPHOTO_BOTS","108","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_REG_IMAGE_MKPHOTO_BOTS_1","0.3502846612555861","1","ft","XGBoost 🌲","2026-04-07T02:22:33.000Z","REG_IMAGE_MKPHOTO_BOTS","259","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_REG_IMAGE_MKPHOTO_BOTS_0","0.32100593795705556","0","ft","XGBoost 🌲","2026-04-07T02:18:11.000Z","REG_IMAGE_MKPHOTO_BOTS","254","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_REG_IMAGE_MANGO_MASS_4","0.5900698921478476","4","ft","XGBoost 🌲","2026-04-07T02:16:32.000Z","REG_IMAGE_MANGO_MASS","76","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_REG_IMAGE_MANGO_MASS_3","0.6765676087457442","3","ft","XGBoost 🌲","2026-04-07T02:15:34.000Z","REG_IMAGE_MANGO_MASS","115","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_REG_IMAGE_MANGO_MASS_3","0.31482558499163193","3","all","XGBoost 🌲","2026-04-07T02:15:13.000Z","REG_IMAGE_MANGO_MASS","17","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_REG_IMAGE_MANGO_MASS_2","0.6519457765750756","2","ft","XGBoost 🌲","2026-04-07T02:13:59.000Z","REG_IMAGE_MANGO_MASS","89","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_REG_IMAGE_MANGO_MASS_1","0.5392994892383347","1","ft","XGBoost 🌲","2026-04-07T02:11:32.000Z","REG_IMAGE_MANGO_MASS","98","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_REG_IMAGE_MANGO_MASS_0","0.3344802829231114","0","all","XGBoost 🌲","2026-04-07T02:06:23.000Z","REG_IMAGE_MANGO_MASS","16","","finished","nlp-srv2.iem.technion.ac.il"
"xgb_REG_IMAGE_LETTERBOXD_MOVIES_4","0.43376585164874193","4","ft","XGBoost 🌲","2026-04-07T01:54:04.000Z","REG_IMAGE_LETTERBOXD_MOVIES","373","","finished","nlp-srv2.iem.technion.ac.il"
