"Name","test_score","fold","multimodal_state","model","Created","dataset","Runtime","pca_components","State","Hostname"
"real_REG_TEXT_MERCARI_MARKETPLACE_2","0.3962629119346922","2","all","RealMLP 🕸","2026-04-11T00:17:44.000Z","REG_TEXT_MERCARI_MARKETPLACE","505","30","finished","n306"
"iclv2_REG_TEXT_MERCARI_MARKETPLACE_2","0.4814152405137231","2","ft","TabICLv2 🗼","2026-04-11T00:17:31.000Z","REG_TEXT_MERCARI_MARKETPLACE","2307","30","finished","n305"
"iclv2_REG_TEXT_MERCARI_MARKETPLACE_2","0.46990540064335984","2","all","TabICLv2 🗼","2026-04-11T00:16:18.000Z","REG_TEXT_MERCARI_MARKETPLACE","421","30","finished","n309"
"real_REG_TEXT_MERCARI_MARKETPLACE_1","0.3756582271558798","1","ft","RealMLP 🕸","2026-04-11T00:15:29.000Z","REG_TEXT_MERCARI_MARKETPLACE","2239","30","finished","n306"
"real_REG_TEXT_MERCARI_MARKETPLACE_1","0.32027608871007585","1","all","RealMLP 🕸","2026-04-11T00:13:47.000Z","REG_TEXT_MERCARI_MARKETPLACE","472","30","finished","nlp-srv2.iem.technion.ac.il"
"iclv2_REG_TEXT_MERCARI_MARKETPLACE_1","0.4217947406414024","1","ft","TabICLv2 🗼","2026-04-11T00:13:19.000Z","REG_TEXT_MERCARI_MARKETPLACE","2659","30","finished","n306"
"iclv2_REG_TEXT_MERCARI_MARKETPLACE_1","0.4100953446663127","1","all","TabICLv2 🗼","2026-04-11T00:11:56.000Z","REG_TEXT_MERCARI_MARKETPLACE","511","30","finished","nlp19.iem.technion.ac.il"
"real_REG_TEXT_MERCARI_MARKETPLACE_0","0.42465874982302976","0","ft","RealMLP 🕸","2026-04-11T00:11:47.000Z","REG_TEXT_MERCARI_MARKETPLACE","3122","30","finished","n306"
"real_REG_TEXT_MERCARI_MARKETPLACE_0","0.4139663982334122","0","all","RealMLP 🕸","2026-04-11T00:10:48.000Z","REG_TEXT_MERCARI_MARKETPLACE","521","30","finished","n305"
"iclv2_REG_TEXT_MERCARI_MARKETPLACE_0","0.45386209940603695","0","ft","TabICLv2 🗼","2026-04-11T00:10:13.000Z","REG_TEXT_MERCARI_MARKETPLACE","2819","30","finished","nlp-srv2.iem.technion.ac.il"
"iclv2_REG_TEXT_MERCARI_MARKETPLACE_0","0.4444723980907055","0","all","TabICLv2 🗼","2026-04-11T00:09:41.000Z","REG_TEXT_MERCARI_MARKETPLACE","465","30","finished","n305"
"real_REG_TEXT_BOOK_READABILITY_4","0.8404845712669778","4","ft","RealMLP 🕸","2026-04-11T00:09:39.000Z","REG_TEXT_BOOK_READABILITY","2840","30","finished","nlp-srv2.iem.technion.ac.il"
"real_REG_TEXT_BOOK_READABILITY_4","0.8222580236757031","4","all","RealMLP 🕸","2026-04-11T00:08:57.000Z","REG_TEXT_BOOK_READABILITY","256","30","finished","n306"
"iclv2_REG_TEXT_BOOK_READABILITY_4","0.8534772350219311","4","ft","TabICLv2 🗼","2026-04-11T00:07:53.000Z","REG_TEXT_BOOK_READABILITY","2892","30","finished","nlp-srv2.iem.technion.ac.il"
"iclv2_REG_TEXT_BOOK_READABILITY_4","0.8423560884489087","4","all","TabICLv2 🗼","2026-04-11T00:07:35.000Z","REG_TEXT_BOOK_READABILITY","245","30","finished","n306"
"real_REG_TEXT_BOOK_READABILITY_3","0.8253584727449563","3","ft","RealMLP 🕸","2026-04-11T00:06:51.000Z","REG_TEXT_BOOK_READABILITY","1705","30","finished","n305"
"real_REG_TEXT_BOOK_READABILITY_3","0.8010016289437634","3","all","RealMLP 🕸","2026-04-11T00:06:09.000Z","REG_TEXT_BOOK_READABILITY","207","30","finished","nlp-srv2.iem.technion.ac.il"
"iclv2_REG_TEXT_BOOK_READABILITY_3","0.8302750873806573","3","ft","TabICLv2 🗼","2026-04-11T00:04:02.000Z","REG_TEXT_BOOK_READABILITY","2406","30","finished","n309"
"iclv2_REG_TEXT_BOOK_READABILITY_3","0.823438208878922","3","all","TabICLv2 🗼","2026-04-11T00:03:31.000Z","REG_TEXT_BOOK_READABILITY","194","30","finished","n305"
"real_REG_TEXT_BOOK_READABILITY_2","0.8463648980497529","2","ft","RealMLP 🕸","2026-04-11T00:03:15.000Z","REG_TEXT_BOOK_READABILITY","3026","30","finished","n306"
"real_REG_TEXT_BOOK_READABILITY_2","0.8162980871544138","2","all","RealMLP 🕸","2026-04-11T00:02:34.000Z","REG_TEXT_BOOK_READABILITY","208","30","finished","nlp-srv2.iem.technion.ac.il"
"iclv2_REG_TEXT_BOOK_READABILITY_2","0.8613654213508993","2","ft","TabICLv2 🗼","2026-04-11T00:00:26.000Z","REG_TEXT_BOOK_READABILITY","2316","30","finished","n309"
"iclv2_REG_TEXT_BOOK_READABILITY_2","0.8519363839294612","2","all","TabICLv2 🗼","2026-04-10T23:59:56.000Z","REG_TEXT_BOOK_READABILITY","209","30","finished","n305"
"real_REG_TEXT_BOOK_READABILITY_1","0.7598359195618072","1","ft","RealMLP 🕸","2026-04-10T23:59:17.000Z","REG_TEXT_BOOK_READABILITY","1557","30","finished","n309"
"real_REG_TEXT_BOOK_READABILITY_1","0.805217095457916","1","all","RealMLP 🕸","2026-04-10T23:59:04.000Z","REG_TEXT_BOOK_READABILITY","246","30","finished","n306"
"iclv2_REG_TEXT_BOOK_READABILITY_1","0.8330470828163249","1","ft","TabICLv2 🗼","2026-04-10T23:58:19.000Z","REG_TEXT_BOOK_READABILITY","2044","30","finished","n305"
"iclv2_REG_TEXT_BOOK_READABILITY_1","0.8264365607172457","1","all","TabICLv2 🗼","2026-04-10T23:56:51.000Z","REG_TEXT_BOOK_READABILITY","210","30","finished","n309"
"real_REG_TEXT_BOOK_READABILITY_0","0.7836775720873117","0","ft","RealMLP 🕸","2026-04-10T23:55:07.000Z","REG_TEXT_BOOK_READABILITY","1883","30","finished","n307"
"real_REG_TEXT_BOOK_READABILITY_0","0.7640490597669808","0","all","RealMLP 🕸","2026-04-10T23:55:00.000Z","REG_TEXT_BOOK_READABILITY","252","30","finished","n309"
"iclv2_REG_TEXT_BOOK_READABILITY_0","0.8345834879455917","0","ft","TabICLv2 🗼","2026-04-10T23:52:52.000Z","REG_TEXT_BOOK_READABILITY","2390","30","finished","n309"
"iclv2_REG_TEXT_BOOK_READABILITY_0","0.8039665297154939","0","all","TabICLv2 🗼","2026-04-10T23:51:26.000Z","REG_TEXT_BOOK_READABILITY","218","30","finished","n307"
"real_REG_TEXT_BOOK_PRICE_4","0.4922250480142209","4","all","RealMLP 🕸","2026-04-10T23:49:57.000Z","REG_TEXT_BOOK_PRICE","210","30","finished","n309"
"real_REG_TEXT_BOOK_PRICE_4","0.5177492260181872","4","ft","RealMLP 🕸","2026-04-10T23:49:57.000Z","REG_TEXT_BOOK_PRICE","1527","30","finished","n306"
"iclv2_REG_TEXT_BOOK_PRICE_4","0.5583552004513173","4","ft","TabICLv2 🗼","2026-04-10T23:49:34.000Z","REG_TEXT_BOOK_PRICE","1598","30","finished","n309"
"iclv2_REG_TEXT_BOOK_PRICE_4","0.5597134930486154","4","all","TabICLv2 🗼","2026-04-10T23:48:28.000Z","REG_TEXT_BOOK_PRICE","172","30","finished","n307"
"real_REG_TEXT_BOOK_PRICE_3","0.5255318102491744","3","ft","RealMLP 🕸","2026-04-10T23:47:06.000Z","REG_TEXT_BOOK_PRICE","1218","30","finished","n306"
"real_REG_TEXT_BOOK_PRICE_3","0.5341107139290475","3","all","RealMLP 🕸","2026-04-10T23:45:30.000Z","REG_TEXT_BOOK_PRICE","263","30","finished","n306"
"iclv2_REG_TEXT_BOOK_PRICE_3","0.5936519515933789","3","ft","TabICLv2 🗼","2026-04-10T23:42:16.000Z","REG_TEXT_BOOK_PRICE","2121","30","finished","n306"
"iclv2_REG_TEXT_BOOK_PRICE_3","0.5476882191902281","3","all","TabICLv2 🗼","2026-04-10T23:39:18.000Z","REG_TEXT_BOOK_PRICE","173","30","finished","n306"
"real_REG_TEXT_BOOK_PRICE_2","0.4981284394884883","2","ft","RealMLP 🕸","2026-04-10T23:37:00.000Z","REG_TEXT_BOOK_PRICE","1371","30","finished","n305"
"real_REG_TEXT_BOOK_PRICE_2","0.5312258943237178","2","all","RealMLP 🕸","2026-04-10T23:35:38.000Z","REG_TEXT_BOOK_PRICE","214","30","finished","n306"
"iclv2_REG_TEXT_BOOK_PRICE_2","0.5976988388927422","2","ft","TabICLv2 🗼","2026-04-10T23:27:07.000Z","REG_TEXT_BOOK_PRICE","1342","30","finished","n309"
"iclv2_REG_TEXT_BOOK_PRICE_2","0.6175594636340487","2","all","TabICLv2 🗼","2026-04-10T23:24:05.000Z","REG_TEXT_BOOK_PRICE","175","30","finished","n309"
"real_REG_TEXT_BOOK_PRICE_1","0.5239534677801363","1","ft","RealMLP 🕸","2026-04-10T23:22:41.000Z","REG_TEXT_BOOK_PRICE","1458","30","finished","n306"
"real_REG_TEXT_BOOK_PRICE_1","0.5682076541794118","1","all","RealMLP 🕸","2026-04-10T23:18:45.000Z","REG_TEXT_BOOK_PRICE","232","30","finished","n306"
"iclv2_REG_TEXT_BOOK_PRICE_1","0.5775058855392546","1","ft","TabICLv2 🗼","2026-04-10T23:18:23.000Z","REG_TEXT_BOOK_PRICE","2645","30","finished","nlp-srv2.iem.technion.ac.il"
"iclv2_REG_TEXT_BOOK_PRICE_1","0.6084683476388015","1","all","TabICLv2 🗼","2026-04-10T23:15:36.000Z","REG_TEXT_BOOK_PRICE","181","30","finished","n306"
"real_REG_TEXT_BOOK_PRICE_0","0.557023684038388","0","ft","RealMLP 🕸","2026-04-10T23:15:21.000Z","REG_TEXT_BOOK_PRICE","1222","30","finished","n305"
"real_REG_TEXT_BOOK_PRICE_0","0.5368143346995837","0","all","RealMLP 🕸","2026-04-10T23:15:08.000Z","REG_TEXT_BOOK_PRICE","188","30","finished","nlp-srv2.iem.technion.ac.il"
"iclv2_REG_TEXT_BOOK_PRICE_0","0.597042736383837","0","ft","TabICLv2 🗼","2026-04-10T23:14:06.000Z","REG_TEXT_BOOK_PRICE","1287","30","finished","n306"
"iclv2_REG_TEXT_BOOK_PRICE_0","0.6285028127066228","0","all","TabICLv2 🗼","2026-04-10T23:12:15.000Z","REG_TEXT_BOOK_PRICE","169","30","finished","nlp-srv2.iem.technion.ac.il"
"real_REG_TEXT_BABIES_PRICES_4","0.881610695472394","4","ft","RealMLP 🕸","2026-04-10T23:12:01.000Z","REG_TEXT_BABIES_PRICES","3589","30","finished","nlp19.iem.technion.ac.il"
"real_REG_TEXT_BABIES_PRICES_4","0.7773245806970994","4","all","RealMLP 🕸","2026-04-10T23:11:52.000Z","REG_TEXT_BABIES_PRICES","202","30","finished","n305"
"iclv2_REG_TEXT_BABIES_PRICES_4","0.9180861082875714","4","ft","TabICLv2 🗼","2026-04-10T23:11:45.000Z","REG_TEXT_BABIES_PRICES","2833","30","finished","n306"
"iclv2_REG_TEXT_BABIES_PRICES_4","0.9195741837232578","4","all","TabICLv2 🗼","2026-04-10T23:11:34.000Z","REG_TEXT_BABIES_PRICES","148","30","finished","n306"
"real_REG_TEXT_BABIES_PRICES_3","0.8855153528956157","3","ft","RealMLP 🕸","2026-04-10T23:10:42.000Z","REG_TEXT_BABIES_PRICES","3779","30","finished","nlp-srv2.iem.technion.ac.il"
"real_REG_TEXT_BABIES_PRICES_3","0.873231829431397","3","all","RealMLP 🕸","2026-04-10T23:09:03.000Z","REG_TEXT_BABIES_PRICES","174","30","finished","nlp19.iem.technion.ac.il"
"iclv2_REG_TEXT_BABIES_PRICES_3","0.9244490262062904","3","ft","TabICLv2 🗼","2026-04-10T23:09:01.000Z","REG_TEXT_BABIES_PRICES","2777","30","finished","n309"
"iclv2_REG_TEXT_BABIES_PRICES_3","0.9205525597771644","3","all","TabICLv2 🗼","2026-04-10T23:08:19.000Z","REG_TEXT_BABIES_PRICES","138","30","finished","nlp-srv2.iem.technion.ac.il"
"real_REG_TEXT_BABIES_PRICES_2","0.8828092170021475","2","ft","RealMLP 🕸","2026-04-10T23:07:08.000Z","REG_TEXT_BABIES_PRICES","3782","30","finished","nlp-srv2.iem.technion.ac.il"
"real_REG_TEXT_BABIES_PRICES_2","0.8634207576647774","2","all","RealMLP 🕸","2026-04-10T23:06:57.000Z","REG_TEXT_BABIES_PRICES","200","30","finished","n306"
"iclv2_REG_TEXT_BABIES_PRICES_2","0.9366773207096144","2","ft","TabICLv2 🗼","2026-04-10T23:06:26.000Z","REG_TEXT_BABIES_PRICES","2781","30","finished","n309"
"iclv2_REG_TEXT_BABIES_PRICES_2","0.9225153755371498","2","all","TabICLv2 🗼","2026-04-10T23:05:53.000Z","REG_TEXT_BABIES_PRICES","139","30","finished","nlp-srv2.iem.technion.ac.il"
"real_REG_TEXT_BABIES_PRICES_1","0.8802605694143405","1","ft","RealMLP 🕸","2026-04-10T23:05:28.000Z","REG_TEXT_BABIES_PRICES","2573","30","finished","n307"
"real_REG_TEXT_BABIES_PRICES_1","0.914001616921796","1","all","RealMLP 🕸","2026-04-10T23:03:38.000Z","REG_TEXT_BABIES_PRICES","194","30","finished","n306"
"iclv2_REG_TEXT_BABIES_PRICES_1","0.9614137102792408","1","ft","TabICLv2 🗼","2026-04-10T23:03:30.000Z","REG_TEXT_BABIES_PRICES","2780","30","finished","n309"
"iclv2_REG_TEXT_BABIES_PRICES_1","0.9638221306163478","1","all","TabICLv2 🗼","2026-04-10T23:03:06.000Z","REG_TEXT_BABIES_PRICES","136","30","finished","n307"
"real_REG_TEXT_BABIES_PRICES_0","0.9172020477774112","0","ft","RealMLP 🕸","2026-04-10T23:01:14.000Z","REG_TEXT_BABIES_PRICES","2650","30","finished","n306"
"real_REG_TEXT_BABIES_PRICES_0","0.8507886604584811","0","all","RealMLP 🕸","2026-04-10T23:00:19.000Z","REG_TEXT_BABIES_PRICES","195","30","finished","n306"
"iclv2_REG_TEXT_BABIES_PRICES_0","0.9426814104411062","0","ft","TabICLv2 🗼","2026-04-10T22:58:11.000Z","REG_TEXT_BABIES_PRICES","4176","30","finished","nlp-srv2.iem.technion.ac.il"
"iclv2_REG_TEXT_BABIES_PRICES_0","0.9351133556103892","0","all","TabICLv2 🗼","2026-04-10T22:57:41.000Z","REG_TEXT_BABIES_PRICES","154","30","finished","n306"
"real_MUL_TEXT_WOMEN_CLOTHING_REVIEW_4","0.910024920191181","4","ft","RealMLP 🕸","2026-04-10T22:57:03.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","1109","30","finished","n306"
"real_MUL_TEXT_WOMEN_CLOTHING_REVIEW_4","0.9024869727032552","4","all","RealMLP 🕸","2026-04-10T22:56:20.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","286","30","finished","n306"
"iclv2_MUL_TEXT_WOMEN_CLOTHING_REVIEW_4","0.9107665054353355","4","ft","TabICLv2 🗼","2026-04-10T22:55:20.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","1721","30","finished","n309"
"iclv2_MUL_TEXT_WOMEN_CLOTHING_REVIEW_4","0.9056645067016612","4","all","TabICLv2 🗼","2026-04-10T22:54:20.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","159","30","finished","n306"
"real_MUL_TEXT_WOMEN_CLOTHING_REVIEW_3","0.903223320949663","3","ft","RealMLP 🕸","2026-04-10T22:53:54.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","1055","30","finished","n306"
"real_MUL_TEXT_WOMEN_CLOTHING_REVIEW_3","0.9050026912840318","3","all","RealMLP 🕸","2026-04-10T22:53:04.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","272","30","finished","n306"
"iclv2_MUL_TEXT_WOMEN_CLOTHING_REVIEW_3","0.9082126960074256","3","ft","TabICLv2 🗼","2026-04-10T22:52:32.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","1154","30","finished","n305"
"iclv2_MUL_TEXT_WOMEN_CLOTHING_REVIEW_3","0.9036435560674124","3","all","TabICLv2 🗼","2026-04-10T22:50:44.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","181","30","finished","n306"
"real_MUL_TEXT_WOMEN_CLOTHING_REVIEW_2","0.9095269507220192","2","ft","RealMLP 🕸","2026-04-10T22:45:37.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","1044","30","finished","n307"
"real_MUL_TEXT_WOMEN_CLOTHING_REVIEW_2","0.9104336558516009","2","all","RealMLP 🕸","2026-04-10T22:44:54.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","256","30","finished","n306"
"iclv2_MUL_TEXT_WOMEN_CLOTHING_REVIEW_2","0.9188444441400196","2","ft","TabICLv2 🗼","2026-04-10T22:42:59.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","1750","30","finished","nlp-srv2.iem.technion.ac.il"
"iclv2_MUL_TEXT_WOMEN_CLOTHING_REVIEW_2","0.9137596946195988","2","all","TabICLv2 🗼","2026-04-10T22:42:54.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","158","30","finished","n307"
"real_MUL_TEXT_WOMEN_CLOTHING_REVIEW_1","0.9082411202120028","1","ft","RealMLP 🕸","2026-04-10T22:39:41.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","1645","30","finished","nlp-srv2.iem.technion.ac.il"
"real_MUL_TEXT_WOMEN_CLOTHING_REVIEW_1","0.9030897827741272","1","all","RealMLP 🕸","2026-04-10T22:39:18.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","216","30","finished","nlp-srv2.iem.technion.ac.il"
"iclv2_MUL_TEXT_WOMEN_CLOTHING_REVIEW_1","0.9133279817081033","1","ft","TabICLv2 🗼","2026-04-10T22:38:15.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","1846","30","finished","nlp19.iem.technion.ac.il"
"iclv2_MUL_TEXT_WOMEN_CLOTHING_REVIEW_1","0.9072627204605264","1","all","TabICLv2 🗼","2026-04-10T22:36:59.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","155","30","finished","nlp-srv2.iem.technion.ac.il"
"real_MUL_TEXT_WOMEN_CLOTHING_REVIEW_0","0.9112975090617108","0","ft","RealMLP 🕸","2026-04-10T22:36:56.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","1095","30","finished","n309"
"real_MUL_TEXT_WOMEN_CLOTHING_REVIEW_0","0.9086295017568544","0","all","RealMLP 🕸","2026-04-10T22:34:34.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","213","30","finished","nlp19.iem.technion.ac.il"
"iclv2_MUL_TEXT_WOMEN_CLOTHING_REVIEW_0","0.9144669885180674","0","ft","TabICLv2 🗼","2026-04-10T22:25:39.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","1148","30","finished","n306"
"iclv2_MUL_TEXT_WOMEN_CLOTHING_REVIEW_0","0.9097744848715964","0","all","TabICLv2 🗼","2026-04-10T22:22:56.000Z","MUL_TEXT_WOMEN_CLOTHING_REVIEW","158","30","finished","n306"
"real_MUL_TEXT_WINE_REVIEW_4","0.9828566392603576","4","ft","RealMLP 🕸","2026-04-10T22:21:12.000Z","MUL_TEXT_WINE_REVIEW","2862","30","finished","n309"
"real_MUL_TEXT_WINE_REVIEW_4","0.9774333848067372","4","all","RealMLP 🕸","2026-04-10T22:18:29.000Z","MUL_TEXT_WINE_REVIEW","260","30","finished","n306"
"iclv2_MUL_TEXT_WINE_REVIEW_4","0.9841799352034112","4","ft","TabICLv2 🗼","2026-04-10T22:17:28.000Z","MUL_TEXT_WINE_REVIEW","2931","30","finished","n309"
"iclv2_MUL_TEXT_WINE_REVIEW_4","0.9816401045131036","4","all","TabICLv2 🗼","2026-04-10T22:15:41.000Z","MUL_TEXT_WINE_REVIEW","161","30","finished","n306"
"real_MUL_TEXT_WINE_REVIEW_3","0.9830769163028586","3","ft","RealMLP 🕸","2026-04-10T22:15:31.000Z","MUL_TEXT_WINE_REVIEW","2214","30","finished","n305"
"real_MUL_TEXT_WINE_REVIEW_3","0.9753820978292002","3","all","RealMLP 🕸","2026-04-10T22:11:14.000Z","MUL_TEXT_WINE_REVIEW","260","30","finished","n306"
"iclv2_MUL_TEXT_WINE_REVIEW_3","0.9846220882679924","3","ft","TabICLv2 🗼","2026-04-10T22:10:23.000Z","MUL_TEXT_WINE_REVIEW","3180","30","finished","n309"
"iclv2_MUL_TEXT_WINE_REVIEW_3","0.9802375300837594","3","all","TabICLv2 🗼","2026-04-10T22:07:35.000Z","MUL_TEXT_WINE_REVIEW","161","30","finished","n309"
"real_MUL_TEXT_WINE_REVIEW_2","0.9831965423084577","2","ft","RealMLP 🕸","2026-04-10T22:05:09.000Z","MUL_TEXT_WINE_REVIEW","2869","30","finished","n306"
"real_MUL_TEXT_WINE_REVIEW_2","0.9784823808310484","2","all","RealMLP 🕸","2026-04-10T22:03:08.000Z","MUL_TEXT_WINE_REVIEW","262","30","finished","n309"
"iclv2_MUL_TEXT_WINE_REVIEW_2","0.9848906027433814","2","ft","TabICLv2 🗼","2026-04-10T22:03:01.000Z","MUL_TEXT_WINE_REVIEW","3074","30","finished","n306"
"iclv2_MUL_TEXT_WINE_REVIEW_2","0.9820927467483396","2","all","TabICLv2 🗼","2026-04-10T22:00:25.000Z","MUL_TEXT_WINE_REVIEW","160","30","finished","n309"
"real_MUL_TEXT_WINE_REVIEW_1","0.9819592335784884","1","ft","RealMLP 🕸","2026-04-10T21:48:13.000Z","MUL_TEXT_WINE_REVIEW","4191","30","finished","nlp-srv2.iem.technion.ac.il"
"real_MUL_TEXT_WINE_REVIEW_1","0.976379481372764","1","all","RealMLP 🕸","2026-04-10T21:44:33.000Z","MUL_TEXT_WINE_REVIEW","215","30","finished","nlp-srv2.iem.technion.ac.il"
"iclv2_MUL_TEXT_WINE_REVIEW_1","0.9843992134970996","1","ft","TabICLv2 🗼","2026-04-10T21:30:30.000Z","MUL_TEXT_WINE_REVIEW","3038","30","finished","n309"
"iclv2_MUL_TEXT_WINE_REVIEW_1","0.9794982085757198","1","all","TabICLv2 🗼","2026-04-10T21:27:21.000Z","MUL_TEXT_WINE_REVIEW","180","30","finished","n309"
"real_MUL_TEXT_WINE_REVIEW_0","0.980881857227748","0","ft","RealMLP 🕸","2026-04-10T21:27:15.000Z","MUL_TEXT_WINE_REVIEW","2889","30","finished","n305"
"real_MUL_TEXT_WINE_REVIEW_0","0.9760213320294024","0","all","RealMLP 🕸","2026-04-10T21:22:54.000Z","MUL_TEXT_WINE_REVIEW","262","30","finished","n309"
"iclv2_MUL_TEXT_WINE_REVIEW_0","0.9828243135693356","0","ft","TabICLv2 🗼","2026-04-10T21:20:16.000Z","MUL_TEXT_WINE_REVIEW","3052","30","finished","n306"
"iclv2_MUL_TEXT_WINE_REVIEW_0","0.9798740885454034","0","all","TabICLv2 🗼","2026-04-10T21:20:06.000Z","MUL_TEXT_WINE_REVIEW","161","30","finished","n309"
"real_MUL_TEXT_US_ACCIDENTS_4","0.9821744384044128","4","ft","RealMLP 🕸","2026-04-10T21:18:14.000Z","MUL_TEXT_US_ACCIDENTS","5077","30","finished","n307"
"real_MUL_TEXT_US_ACCIDENTS_4","0.9742000674565628","4","all","RealMLP 🕸","2026-04-10T21:15:18.000Z","MUL_TEXT_US_ACCIDENTS","710","30","finished","n305"
"iclv2_MUL_TEXT_US_ACCIDENTS_4","0.9894871241035182","4","ft","TabICLv2 🗼","2026-04-10T21:10:01.000Z","MUL_TEXT_US_ACCIDENTS","3303","30","finished","n306"
"iclv2_MUL_TEXT_US_ACCIDENTS_4","0.9836216916296064","4","all","TabICLv2 🗼","2026-04-10T21:09:33.000Z","MUL_TEXT_US_ACCIDENTS","635","30","finished","n306"
"real_MUL_TEXT_US_ACCIDENTS_3","0.9595852155988908","3","ft","RealMLP 🕸","2026-04-10T21:08:26.000Z","MUL_TEXT_US_ACCIDENTS","7042","30","finished","nlp-srv2.iem.technion.ac.il"
"real_MUL_TEXT_US_ACCIDENTS_3","0.9485554445251324","3","all","RealMLP 🕸","2026-04-10T21:08:25.000Z","MUL_TEXT_US_ACCIDENTS","693","30","finished","n309"
"iclv2_MUL_TEXT_US_ACCIDENTS_3","0.9814357338553408","3","ft","TabICLv2 🗼","2026-04-10T21:07:15.000Z","MUL_TEXT_US_ACCIDENTS","3185","30","finished","n309"
"iclv2_MUL_TEXT_US_ACCIDENTS_3","0.979262916930362","3","all","TabICLv2 🗼","2026-04-10T21:04:40.000Z","MUL_TEXT_US_ACCIDENTS","634","30","finished","n305"
"real_MUL_TEXT_US_ACCIDENTS_2","0.971542248493573","2","ft","RealMLP 🕸","2026-04-10T21:02:46.000Z","MUL_TEXT_US_ACCIDENTS","5646","30","finished","nlp-srv2.iem.technion.ac.il"
"real_MUL_TEXT_US_ACCIDENTS_2","0.9608411405911466","2","all","RealMLP 🕸","2026-04-10T20:57:11.000Z","MUL_TEXT_US_ACCIDENTS","767","30","finished","n306"
"iclv2_MUL_TEXT_US_ACCIDENTS_2","0.978302854852634","2","ft","TabICLv2 🗼","2026-04-10T20:56:54.000Z","MUL_TEXT_US_ACCIDENTS","5997","30","finished","n309"
"iclv2_MUL_TEXT_US_ACCIDENTS_2","0.9764224558498504","2","all","TabICLv2 🗼","2026-04-10T20:56:32.000Z","MUL_TEXT_US_ACCIDENTS","640","30","finished","n309"
"real_MUL_TEXT_US_ACCIDENTS_1","0.9780346912116128","1","ft","RealMLP 🕸","2026-04-10T20:56:07.000Z","MUL_TEXT_US_ACCIDENTS","4874","30","finished","n309"
"real_MUL_TEXT_US_ACCIDENTS_1","0.9647354538554418","1","all","RealMLP 🕸","2026-04-10T20:56:06.000Z","MUL_TEXT_US_ACCIDENTS","731","30","finished","n309"
"iclv2_MUL_TEXT_US_ACCIDENTS_1","0.980296729356226","1","ft","TabICLv2 🗼","2026-04-10T20:55:54.000Z","MUL_TEXT_US_ACCIDENTS","6199","30","finished","nlp-srv2.iem.technion.ac.il"
"iclv2_MUL_TEXT_US_ACCIDENTS_1","0.97580698223781","1","all","TabICLv2 🗼","2026-04-10T20:53:41.000Z","MUL_TEXT_US_ACCIDENTS","656","30","finished","n305"
"real_MUL_TEXT_US_ACCIDENTS_0","0.9726991129911045","0","ft","RealMLP 🕸","2026-04-10T20:53:10.000Z","MUL_TEXT_US_ACCIDENTS","4188","30","finished","n306"
"real_MUL_TEXT_US_ACCIDENTS_0","0.970578708116068","0","all","RealMLP 🕸","2026-04-10T20:51:27.000Z","MUL_TEXT_US_ACCIDENTS","676","30","finished","nlp-srv2.iem.technion.ac.il"
"iclv2_MUL_TEXT_US_ACCIDENTS_0","0.9822632103645168","0","ft","TabICLv2 🗼","2026-04-10T20:17:28.000Z","MUL_TEXT_US_ACCIDENTS","8220","30","finished","nlp19.iem.technion.ac.il"
"iclv2_MUL_TEXT_US_ACCIDENTS_0","0.9818008245058656","0","all","TabICLv2 🗼","2026-04-10T20:04:45.000Z","MUL_TEXT_US_ACCIDENTS","760","30","finished","nlp19.iem.technion.ac.il"
"real_MUL_TEXT_SPOTIFY_GENRES_4","0.9617360231895687","4","ft","RealMLP 🕸","2026-04-10T19:35:51.000Z","MUL_TEXT_SPOTIFY_GENRES","7718","30","finished","nlp-srv2.iem.technion.ac.il"
"real_MUL_TEXT_SPOTIFY_GENRES_4","0.9588042417777356","4","all","RealMLP 🕸","2026-04-10T19:30:58.000Z","MUL_TEXT_SPOTIFY_GENRES","288","30","finished","nlp-srv2.iem.technion.ac.il"
"iclv2_MUL_TEXT_SPOTIFY_GENRES_4","0.9730524607044851","4","ft","TabICLv2 🗼","2026-04-10T19:15:22.000Z","MUL_TEXT_SPOTIFY_GENRES","6780","30","finished","nlp-srv2.iem.technion.ac.il"
