"Name","test_score","fold","multimodal_state","model","Created","dataset","Runtime","Hostname","State","pca_components"
"agmm_REG_TEXT_VANCOUVER_SALARIES_0","0.7911314341144149","0","all","AutoGluon-MM 🧴","2026-04-14T06:53:13.000Z","REG_TEXT_VANCOUVER_SALARIES","1572","nlp-srv2.iem.technion.ac.il","finished","30"
"agmm_REG_TEXT_ZOMATO_RESTAURANTS_1","0.7881592559110057","1","all","AutoGluon-MM 🧴","2026-04-14T07:30:23.000Z","REG_TEXT_ZOMATO_RESTAURANTS","6973","nlp-srv2.iem.technion.ac.il","finished","30"
"agmm_REG_TEXT_ZOMATO_RESTAURANTS_4","0.7869600601420064","4","all","AutoGluon-MM 🧴","2026-04-14T07:39:12.000Z","REG_TEXT_ZOMATO_RESTAURANTS","7012","nlp-srv2.iem.technion.ac.il","finished","30"
"agmm_BIN_IMAGE_HATEFUL_MEME_1","0.7865725578171544","1","all","AutoGluon-MM 🧴","2026-04-13T17:42:21.000Z","BIN_IMAGE_HATEFUL_MEME","1265","nlp-srv2.iem.technion.ac.il","finished","30"
"agmm_BIN_IMAGE_HATEFUL_MEME_2","0.783289506404728","2","all","AutoGluon-MM 🧴","2026-04-13T17:42:34.000Z","BIN_IMAGE_HATEFUL_MEME","1523","nlp-srv2.iem.technion.ac.il","finished","30"
"agmm_REG_TEXT_VANCOUVER_SALARIES_4","0.7814274758212961","4","all","AutoGluon-MM 🧴","2026-04-14T07:01:47.000Z","REG_TEXT_VANCOUVER_SALARIES","1393","nlp-srv2.iem.technion.ac.il","finished","30"
"agmm_BIN_IMAGE_HATEFUL_MEME_4","0.778815985100608","4","all","AutoGluon-MM 🧴","2026-04-13T18:03:33.000Z","BIN_IMAGE_HATEFUL_MEME","1593","nlp-srv2.iem.technion.ac.il","finished","30"
"agmm_BIN_IMAGE_HATEFUL_MEME_3","0.7772181099570901","3","all","AutoGluon-MM 🧴","2026-04-13T23:26:53.000Z","BIN_IMAGE_HATEFUL_MEME","1725","nlp-srv2.iem.technion.ac.il","finished","30"
"agmm_MUL_IMAGE_CBIS_DDSM_3","0.7725241267308974","3","all","AutoGluon-MM 🧴","2026-04-13T19:16:24.000Z","MUL_IMAGE_CBIS_DDSM","1061","nlp-srv2.iem.technion.ac.il","finished","30"
"agmm_BIN_IMAGE_MAMMOGRAPHY_CMMD_0","0.7659516550522648","0","all","AutoGluon-MM 🧴","2026-04-13T18:27:48.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","550","nlp-srv2.iem.technion.ac.il","finished","30"
"agmm_REG_TEXT_VANCOUVER_SALARIES_3","0.7653025071877828","3","all","AutoGluon-MM 🧴","2026-04-14T06:58:33.000Z","REG_TEXT_VANCOUVER_SALARIES","1488","nlp-srv2.iem.technion.ac.il","finished","30"
"agmm_REG_TEXT_ZOMATO_RESTAURANTS_2","0.7555973476276969","2","all","AutoGluon-MM 🧴","2026-04-14T07:31:11.000Z","REG_TEXT_ZOMATO_RESTAURANTS","7140","nlp-srv2.iem.technion.ac.il","finished","30"
"agmm_BIN_IMAGE_MAMMOGRAPHY_CMMD_4","0.7555640243902438","4","all","AutoGluon-MM 🧴","2026-04-13T18:39:30.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","1226","nlp-srv2.iem.technion.ac.il","finished","30"
"agmm_BIN_TEXT_KICKSTARTER_FUNDING_0","0.7544479549632352","0","all","AutoGluon-MM 🧴","2026-04-14T03:47:20.000Z","BIN_TEXT_KICKSTARTER_FUNDING","389","nlp19.iem.technion.ac.il","finished","30"
"agmm_BIN_TEXT_KICKSTARTER_FUNDING_2","0.7501482077205882","2","all","AutoGluon-MM 🧴","2026-04-14T03:53:54.000Z","BIN_TEXT_KICKSTARTER_FUNDING","460","nlp19.iem.technion.ac.il","finished","30"
"agmm_REG_TEXT_VANCOUVER_SALARIES_1","0.7498340986560061","1","all","AutoGluon-MM 🧴","2026-04-14T06:56:36.000Z","REG_TEXT_VANCOUVER_SALARIES","752","nlp19.iem.technion.ac.il","finished","30"
"agmm_BIN_TEXT_KICKSTARTER_FUNDING_3","0.7448167509191176","3","all","AutoGluon-MM 🧴","2026-04-14T03:56:24.000Z","BIN_TEXT_KICKSTARTER_FUNDING","687","nlp-srv2.iem.technion.ac.il","finished","30"
"agmm_REG_TEXT_VANCOUVER_SALARIES_2","0.7425604362029072","2","all","AutoGluon-MM 🧴","2026-04-14T06:56:57.000Z","REG_TEXT_VANCOUVER_SALARIES","1550","nlp-srv2.iem.technion.ac.il","finished","30"
"agmm_BIN_IMAGE_MAMMOGRAPHY_CMMD_2","0.7413218641114983","2","all","AutoGluon-MM 🧴","2026-04-13T18:35:55.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","1244","nlp-srv2.iem.technion.ac.il","finished","30"
"agmm_BIN_TEXT_KICKSTARTER_FUNDING_1","0.739388786764706","1","all","AutoGluon-MM 🧴","2026-04-14T03:47:52.000Z","BIN_TEXT_KICKSTARTER_FUNDING","620","nlp-srv2.iem.technion.ac.il","finished","30"
"agmm_BIN_TEXT_KICKSTARTER_FUNDING_4","0.7320639935661764","4","all","AutoGluon-MM 🧴","2026-04-14T03:56:46.000Z","BIN_TEXT_KICKSTARTER_FUNDING","644","nlp-srv2.iem.technion.ac.il","finished","30"
"agmm_BIN_IMAGE_MAMMOGRAPHY_CMMD_3","0.7236171602787457","3","all","AutoGluon-MM 🧴","2026-04-13T18:37:05.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","1249","nlp-srv2.iem.technion.ac.il","finished","30"
"agmm_BIN_IMAGE_MAMMOGRAPHY_CMMD_1","0.7148519163763066","1","all","AutoGluon-MM 🧴","2026-04-13T18:30:11.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","672","nlp-srv2.iem.technion.ac.il","finished","30"
"agmm_REG_IMAGE_AMAZON_PACKAGES_2","0.693709582080753","2","all","AutoGluon-MM 🧴","2026-04-14T00:30:14.000Z","REG_IMAGE_AMAZON_PACKAGES","3179","nlp19.iem.technion.ac.il","finished","30"
"agmm_REG_IMAGE_AMAZON_PACKAGES_4","0.6694281630060916","4","all","AutoGluon-MM 🧴","2026-04-14T00:33:46.000Z","REG_IMAGE_AMAZON_PACKAGES","2887","nlp-srv2.iem.technion.ac.il","finished","30"
"agmm_REG_IMAGE_AMAZON_PACKAGES_0","0.6612729759598166","0","all","AutoGluon-MM 🧴","2026-04-14T00:22:47.000Z","REG_IMAGE_AMAZON_PACKAGES","2664","nlp-srv2.iem.technion.ac.il","finished","30"
"agmm_MUL_IMAGE_FLOWER_BOUQUETS_0","0.6512587990389599","0","all","AutoGluon-MM 🧴","2026-04-13T20:32:41.000Z","MUL_IMAGE_FLOWER_BOUQUETS","309","nlp-srv2.iem.technion.ac.il","finished","30"
"agmm_REG_IMAGE_AMAZON_PACKAGES_3","0.6506145168355859","3","all","AutoGluon-MM 🧴","2026-04-14T00:31:04.000Z","REG_IMAGE_AMAZON_PACKAGES","2897","nlp-srv2.iem.technion.ac.il","finished","30"
"agmm_MUL_IMAGE_FLOWER_BOUQUETS_3","0.6318518073819961","3","all","AutoGluon-MM 🧴","2026-04-13T20:37:13.000Z","MUL_IMAGE_FLOWER_BOUQUETS","313","nlp-srv2.iem.technion.ac.il","finished","30"
"agmm_REG_TEXT_VIDEO_GAMES_SALES_0","0.6277019114274065","0","all","AutoGluon-MM 🧴","2026-04-14T07:09:13.000Z","REG_TEXT_VIDEO_GAMES_SALES","746","nlp19.iem.technion.ac.il","finished","30"
"agmm_REG_IMAGE_AMAZON_BEST_SELLER_4","0.618687849538547","4","all","AutoGluon-MM 🧴","2026-04-14T00:21:21.000Z","REG_IMAGE_AMAZON_BEST_SELLER","738","nlp-srv2.iem.technion.ac.il","finished","30"
"agmm_MUL_IMAGE_FLOWER_BOUQUETS_2","0.6127356701495158","2","all","AutoGluon-MM 🧴","2026-04-13T20:36:48.000Z","MUL_IMAGE_FLOWER_BOUQUETS","328","nlp-srv2.iem.technion.ac.il","finished","30"
"agmm_REG_TEXT_BOOK_PRICE_2","0.6098932484088564","2","all","AutoGluon-MM 🧴","2026-04-14T05:38:43.000Z","REG_TEXT_BOOK_PRICE","467","nlp-srv2.iem.technion.ac.il","finished","30"
"agmm_REG_IMAGE_AMAZON_BEST_SELLER_0","0.606083124661118","0","all","AutoGluon-MM 🧴","2026-04-14T00:01:15.000Z","REG_IMAGE_AMAZON_BEST_SELLER","864","nlp19.iem.technion.ac.il","finished","30"
"agmm_REG_TEXT_BOOK_PRICE_0","0.5961789021383619","0","all","AutoGluon-MM 🧴","2026-04-14T05:32:38.000Z","REG_TEXT_BOOK_PRICE","665","nlp-srv2.iem.technion.ac.il","finished","30"
"agmm_MUL_IMAGE_FLOWER_BOUQUETS_1","0.5868968886449186","1","all","AutoGluon-MM 🧴","2026-04-13T20:33:27.000Z","MUL_IMAGE_FLOWER_BOUQUETS","220","nlp-srv2.iem.technion.ac.il","finished","30"
"agmm_REG_IMAGE_AMAZON_BEST_SELLER_1","0.5761035699210297","1","all","AutoGluon-MM 🧴","2026-04-14T00:10:58.000Z","REG_IMAGE_AMAZON_BEST_SELLER","704","nlp-srv2.iem.technion.ac.il","finished","30"
"agmm_REG_IMAGE_AMAZON_PACKAGES_1","0.56778392580405","1","all","AutoGluon-MM 🧴","2026-04-14T00:26:09.000Z","REG_IMAGE_AMAZON_PACKAGES","2898","nlp-srv2.iem.technion.ac.il","finished","30"
"agmm_REG_TEXT_BOOK_PRICE_1","0.5674244739848429","1","all","AutoGluon-MM 🧴","2026-04-14T05:35:59.000Z","REG_TEXT_BOOK_PRICE","482","nlp19.iem.technion.ac.il","finished","30"
"agmm_REG_TEXT_BOOK_PRICE_3","0.5606568886401259","3","all","AutoGluon-MM 🧴","2026-04-14T05:39:08.000Z","REG_TEXT_BOOK_PRICE","718","nlp-srv2.iem.technion.ac.il","finished","30"
"agmm_MUL_IMAGE_FLOWER_BOUQUETS_4","0.5517033247756888","4","all","AutoGluon-MM 🧴","2026-04-13T20:37:13.000Z","MUL_IMAGE_FLOWER_BOUQUETS","277","nlp-srv2.iem.technion.ac.il","finished","30"
"agmm_REG_IMAGE_AMAZON_BEST_SELLER_3","0.5515309176353078","3","all","AutoGluon-MM 🧴","2026-04-14T00:15:43.000Z","REG_IMAGE_AMAZON_BEST_SELLER","864","nlp19.iem.technion.ac.il","finished","30"
"agmm_REG_IMAGE_KHAADI_CLOTHES_2","0.5423479080200195","2","all","AutoGluon-MM 🧴","2026-04-14T01:37:06.000Z","REG_IMAGE_KHAADI_CLOTHES","236","nlp-srv2.iem.technion.ac.il","finished","30"
"agmm_REG_TEXT_BOOK_PRICE_4","0.5369961751130223","4","all","AutoGluon-MM 🧴","2026-04-14T05:43:51.000Z","REG_TEXT_BOOK_PRICE","733","nlp-srv2.iem.technion.ac.il","finished","30"
"agmm_REG_TEXT_VIDEO_GAMES_SALES_1","0.5287850768849266","1","all","AutoGluon-MM 🧴","2026-04-14T07:19:33.000Z","REG_TEXT_VIDEO_GAMES_SALES","647","nlp-srv2.iem.technion.ac.il","finished","30"
"agmm_REG_TEXT_VIDEO_GAMES_SALES_4","0.5208277346823058","4","all","AutoGluon-MM 🧴","2026-04-14T07:23:25.000Z","REG_TEXT_VIDEO_GAMES_SALES","940","nlp-srv2.iem.technion.ac.il","finished","30"
"agmm_REG_TEXT_MERCARI_MARKETPLACE_2","0.5151504302072429","2","all","AutoGluon-MM 🧴","2026-04-14T05:56:18.000Z","REG_TEXT_MERCARI_MARKETPLACE","555","nlp19.iem.technion.ac.il","finished","30"
"agmm_REG_TEXT_VIDEO_GAMES_SALES_3","0.5143729906049221","3","all","AutoGluon-MM 🧴","2026-04-14T07:22:52.000Z","REG_TEXT_VIDEO_GAMES_SALES","492","nlp-srv2.iem.technion.ac.il","finished","30"
"agmm_REG_IMAGE_AMAZON_BEST_SELLER_2","0.5124417203510399","2","all","AutoGluon-MM 🧴","2026-04-14T00:13:49.000Z","REG_IMAGE_AMAZON_BEST_SELLER","734","nlp-srv2.iem.technion.ac.il","finished","30"
"agmm_REG_TEXT_MERCARI_MARKETPLACE_4","0.4770713585277321","4","all","AutoGluon-MM 🧴","2026-04-14T06:04:04.000Z","REG_TEXT_MERCARI_MARKETPLACE","930","nlp-srv2.iem.technion.ac.il","finished","30"
"agmm_REG_TEXT_MERCARI_MARKETPLACE_0","0.47318419956419655","0","all","AutoGluon-MM 🧴","2026-04-14T05:53:51.000Z","REG_TEXT_MERCARI_MARKETPLACE","1316","nlp-srv2.iem.technion.ac.il","finished","30"
"agmm_REG_TEXT_MERCARI_MARKETPLACE_3","0.4450240090918427","3","all","AutoGluon-MM 🧴","2026-04-14T06:00:09.000Z","REG_TEXT_MERCARI_MARKETPLACE","802","nlp-srv2.iem.technion.ac.il","finished","30"
"agmm_REG_TEXT_MERCARI_MARKETPLACE_1","0.4362292467983334","1","all","AutoGluon-MM 🧴","2026-04-14T05:56:11.000Z","REG_TEXT_MERCARI_MARKETPLACE","753","nlp-srv2.iem.technion.ac.il","finished","30"
"agmm_REG_IMAGE_LETTERBOXD_MOVIES_3","0.4351395559537675","3","all","AutoGluon-MM 🧴","2026-04-14T01:50:07.000Z","REG_IMAGE_LETTERBOXD_MOVIES","1256","nlp-srv2.iem.technion.ac.il","finished","30"
"agmm_REG_IMAGE_MANGO_MASS_1","0.4279929124031586","1","all","AutoGluon-MM 🧴","2026-04-14T02:09:10.000Z","REG_IMAGE_MANGO_MASS","207","nlp-srv2.iem.technion.ac.il","finished","30"
"agmm_REG_IMAGE_LETTERBOXD_MOVIES_0","0.4266616490656657","0","all","AutoGluon-MM 🧴","2026-04-14T01:44:24.000Z","REG_IMAGE_LETTERBOXD_MOVIES","1338","nlp-srv2.iem.technion.ac.il","finished","30"
"agmm_REG_IMAGE_LETTERBOXD_MOVIES_4","0.38911529569850234","4","all","AutoGluon-MM 🧴","2026-04-14T01:51:30.000Z","REG_IMAGE_LETTERBOXD_MOVIES","1614","nlp19.iem.technion.ac.il","finished","30"
"agmm_REG_IMAGE_KHAADI_CLOTHES_4","0.3850719928741455","4","all","AutoGluon-MM 🧴","2026-04-14T01:44:23.000Z","REG_IMAGE_KHAADI_CLOTHES","309","nlp-srv2.iem.technion.ac.il","finished","30"
"agmm_REG_TEXT_ROTTEN_TOMATOES_1","0.3847399711830175","1","all","AutoGluon-MM 🧴","2026-04-14T06:45:33.000Z","REG_TEXT_ROTTEN_TOMATOES","271","nlp19.iem.technion.ac.il","finished","30"
"agmm_REG_IMAGE_LETTERBOXD_MOVIES_2","0.3784085834496742","2","all","AutoGluon-MM 🧴","2026-04-14T01:49:38.000Z","REG_IMAGE_LETTERBOXD_MOVIES","1164","nlp-srv2.iem.technion.ac.il","finished","30"
"agmm_REG_TEXT_ROTTEN_TOMATOES_0","0.3772386172102168","0","all","AutoGluon-MM 🧴","2026-04-14T06:37:27.000Z","REG_TEXT_ROTTEN_TOMATOES","704","nlp-srv2.iem.technion.ac.il","finished","30"
"agmm_REG_IMAGE_LETTERBOXD_MOVIES_1","0.37261761268977145","1","all","AutoGluon-MM 🧴","2026-04-14T01:48:52.000Z","REG_IMAGE_LETTERBOXD_MOVIES","1246","nlp-srv2.iem.technion.ac.il","finished","30"
"agmm_REG_IMAGE_KHAADI_CLOTHES_1","0.3715528845787048","1","all","AutoGluon-MM 🧴","2026-04-14T01:34:06.000Z","REG_IMAGE_KHAADI_CLOTHES","175","nlp-srv2.iem.technion.ac.il","finished","30"
"agmm_REG_TEXT_VIDEO_GAMES_SALES_2","0.3701999947755694","2","all","AutoGluon-MM 🧴","2026-04-14T07:21:43.000Z","REG_TEXT_VIDEO_GAMES_SALES","671","nlp19.iem.technion.ac.il","finished","30"
"agmm_REG_IMAGE_PAINTING_PRICE_0","0.3677940149984764","0","all","AutoGluon-MM 🧴","2026-04-14T02:42:00.000Z","REG_IMAGE_PAINTING_PRICE","2860","nlp-srv2.iem.technion.ac.il","finished","30"
"agmm_REG_TEXT_ROTTEN_TOMATOES_3","0.34734193606319264","3","all","AutoGluon-MM 🧴","2026-04-14T06:50:12.000Z","REG_TEXT_ROTTEN_TOMATOES","378","nlp19.iem.technion.ac.il","finished","30"
"agmm_REG_TEXT_ROTTEN_TOMATOES_2","0.34617435412342923","2","all","AutoGluon-MM 🧴","2026-04-14T06:49:16.000Z","REG_TEXT_ROTTEN_TOMATOES","550","nlp-srv2.iem.technion.ac.il","finished","30"
"agmm_REG_IMAGE_MANGO_MASS_4","0.29925938896872895","4","all","AutoGluon-MM 🧴","2026-04-14T02:11:08.000Z","REG_IMAGE_MANGO_MASS","200","nlp-srv2.iem.technion.ac.il","finished","30"
"agmm_REG_IMAGE_MKPHOTO_BOTS_4","0.2990475495373002","4","all","AutoGluon-MM 🧴","2026-04-14T02:18:28.000Z","REG_IMAGE_MKPHOTO_BOTS","2663","nlp19.iem.technion.ac.il","finished","30"
"agmm_REG_IMAGE_PAINTING_PRICE_2","0.2911318629095191","2","all","AutoGluon-MM 🧴","2026-04-14T02:49:01.000Z","REG_IMAGE_PAINTING_PRICE","2462","nlp-srv2.iem.technion.ac.il","finished","30"
"agmm_REG_IMAGE_HNM_FASHION_4","0.28346111845913424","4","all","AutoGluon-MM 🧴","2026-04-14T01:23:20.000Z","REG_IMAGE_HNM_FASHION","1683","nlp19.iem.technion.ac.il","finished","30"
"agmm_REG_TEXT_ROTTEN_TOMATOES_4","0.28068293780971865","4","all","AutoGluon-MM 🧴","2026-04-14T06:50:50.000Z","REG_TEXT_ROTTEN_TOMATOES","649","nlp-srv2.iem.technion.ac.il","finished","30"
"agmm_REG_IMAGE_MKPHOTO_BOTS_2","0.2759840051690181","2","all","AutoGluon-MM 🧴","2026-04-14T02:13:23.000Z","REG_IMAGE_MKPHOTO_BOTS","2108","nlp-srv2.iem.technion.ac.il","finished","30"
"agmm_REG_IMAGE_HNM_FASHION_1","0.2717865285708174","1","all","AutoGluon-MM 🧴","2026-04-14T01:14:33.000Z","REG_IMAGE_HNM_FASHION","1783","nlp-srv2.iem.technion.ac.il","finished","30"
"agmm_REG_IMAGE_MANGO_MASS_3","0.2716739551838059","3","all","AutoGluon-MM 🧴","2026-04-14T02:10:14.000Z","REG_IMAGE_MANGO_MASS","185","nlp-srv2.iem.technion.ac.il","finished","30"
"agmm_REG_IMAGE_MKPHOTO_BOTS_1","0.2674618833074155","1","all","AutoGluon-MM 🧴","2026-04-14T02:12:57.000Z","REG_IMAGE_MKPHOTO_BOTS","2158","nlp-srv2.iem.technion.ac.il","finished","30"
"agmm_REG_IMAGE_HNM_FASHION_0","0.26366065922209914","0","all","AutoGluon-MM 🧴","2026-04-14T01:07:19.000Z","REG_IMAGE_HNM_FASHION","1448","nlp-srv2.iem.technion.ac.il","finished","30"
"agmm_REG_IMAGE_HNM_FASHION_3","0.26317172300930036","3","all","AutoGluon-MM 🧴","2026-04-14T01:22:00.000Z","REG_IMAGE_HNM_FASHION","1679","nlp-srv2.iem.technion.ac.il","finished","30"
"agmm_REG_IMAGE_HNM_FASHION_2","0.24277374193623025","2","all","AutoGluon-MM 🧴","2026-04-14T01:19:27.000Z","REG_IMAGE_HNM_FASHION","1760","nlp-srv2.iem.technion.ac.il","finished","30"
"agmm_REG_IMAGE_PAINTING_PRICE_1","0.22230806416271764","1","all","AutoGluon-MM 🧴","2026-04-14T02:48:39.000Z","REG_IMAGE_PAINTING_PRICE","2492","nlp-srv2.iem.technion.ac.il","finished","30"
"agmm_REG_IMAGE_KHAADI_CLOTHES_0","0.21560972929000857","0","all","AutoGluon-MM 🧴","2026-04-14T01:31:34.000Z","REG_IMAGE_KHAADI_CLOTHES","149","nlp-srv2.iem.technion.ac.il","finished","30"
"agmm_REG_IMAGE_MKPHOTO_BOTS_3","0.2122263031353082","3","all","AutoGluon-MM 🧴","2026-04-14T02:14:33.000Z","REG_IMAGE_MKPHOTO_BOTS","2177","nlp-srv2.iem.technion.ac.il","finished","30"
"agmm_REG_IMAGE_MKPHOTO_BOTS_0","0.209186684935733","0","all","AutoGluon-MM 🧴","2026-04-14T02:12:40.000Z","REG_IMAGE_MKPHOTO_BOTS","1755","nlp-srv2.iem.technion.ac.il","finished","30"
"agmm_REG_IMAGE_PAINTING_PRICE_4","0.16579133063973228","4","all","AutoGluon-MM 🧴","2026-04-14T03:02:58.000Z","REG_IMAGE_PAINTING_PRICE","1558","nlp19.iem.technion.ac.il","finished","30"
"agmm_REG_IMAGE_MANGO_MASS_2","0.12679634207842638","2","all","AutoGluon-MM 🧴","2026-04-14T02:09:42.000Z","REG_IMAGE_MANGO_MASS","192","nlp-srv2.iem.technion.ac.il","finished","30"
"agmm_REG_IMAGE_PAINTING_PRICE_3","0.12488424260933284","3","all","AutoGluon-MM 🧴","2026-04-14T02:50:57.000Z","REG_IMAGE_PAINTING_PRICE","2050","nlp-srv2.iem.technion.ac.il","finished","30"
"agmm_REG_IMAGE_KHAADI_CLOTHES_3","0.10722970962524414","3","all","AutoGluon-MM 🧴","2026-04-14T01:41:08.000Z","REG_IMAGE_KHAADI_CLOTHES","188","nlp-srv2.iem.technion.ac.il","finished","30"
"agmm_REG_IMAGE_MANGO_MASS_0","0.09662296956585692","0","all","AutoGluon-MM 🧴","2026-04-14T02:06:48.000Z","REG_IMAGE_MANGO_MASS","202","nlp-srv2.iem.technion.ac.il","finished","30"
