"Name","test_score","fold","multimodal_state","model","Created","dataset","Runtime","Hostname","State","pca_components"
"tabstar_MUL_IMAGE_HUBMAP_HPA_1","0.9683071777124056","1","ft","TabSTAR ⭐","2026-04-06T13:13:07.000Z","MUL_IMAGE_HUBMAP_HPA","1653","nlp-srv2.iem.technion.ac.il","finished",""
"tabstar_MUL_IMAGE_HUBMAP_HPA_1","0.9606591271254156","1","all","TabSTAR ⭐","2026-04-06T13:08:23.000Z","MUL_IMAGE_HUBMAP_HPA","2675","nlp-srv2.iem.technion.ac.il","finished",""
"tabstar_MUL_IMAGE_HUBMAP_HPA_0","0.9610717035938292","0","ft","TabSTAR ⭐","2026-04-06T12:48:54.000Z","MUL_IMAGE_HUBMAP_HPA","1448","nlp-srv2.iem.technion.ac.il","finished",""
"tabstar_MUL_IMAGE_HUBMAP_HPA_0","0.960087523008716","0","all","TabSTAR ⭐","2026-04-06T12:47:46.000Z","MUL_IMAGE_HUBMAP_HPA","2189","nlp-srv2.iem.technion.ac.il","finished",""
"tabstar_MUL_IMAGE_GLAUCOMA_SMDG_4","0.92194637139253","4","ft","TabSTAR ⭐","2026-04-06T12:36:26.000Z","MUL_IMAGE_GLAUCOMA_SMDG","743","nlp-srv2.iem.technion.ac.il","finished",""
"tabstar_MUL_IMAGE_GLAUCOMA_SMDG_4","0.9224921858251536","4","all","TabSTAR ⭐","2026-04-06T12:33:49.000Z","MUL_IMAGE_GLAUCOMA_SMDG","517","nlp-srv2.iem.technion.ac.il","finished",""
"tabstar_MUL_IMAGE_GLAUCOMA_SMDG_3","0.9499729174760188","3","ft","TabSTAR ⭐","2026-04-06T12:23:38.000Z","MUL_IMAGE_GLAUCOMA_SMDG","765","nlp-srv2.iem.technion.ac.il","finished",""
"tabstar_MUL_IMAGE_GLAUCOMA_SMDG_3","0.9522706552861409","3","all","TabSTAR ⭐","2026-04-06T12:23:19.000Z","MUL_IMAGE_GLAUCOMA_SMDG","517","nlp-srv2.iem.technion.ac.il","finished",""
"tabstar_MUL_IMAGE_GLAUCOMA_SMDG_2","0.9481620405885974","2","ft","TabSTAR ⭐","2026-04-06T12:10:25.000Z","MUL_IMAGE_GLAUCOMA_SMDG","768","nlp-srv2.iem.technion.ac.il","finished",""
"tabstar_MUL_IMAGE_GLAUCOMA_SMDG_2","0.9266190450678928","2","all","TabSTAR ⭐","2026-04-06T12:09:58.000Z","MUL_IMAGE_GLAUCOMA_SMDG","973","nlp20.iem.technion.ac.il","finished",""
"tabstar_MUL_IMAGE_GLAUCOMA_SMDG_1","0.9206348626134274","1","ft","TabSTAR ⭐","2026-04-06T12:00:45.000Z","MUL_IMAGE_GLAUCOMA_SMDG","597","nlp-srv2.iem.technion.ac.il","finished",""
"tabstar_MUL_IMAGE_GLAUCOMA_SMDG_1","0.9109331654017744","1","all","TabSTAR ⭐","2026-04-06T12:00:28.000Z","MUL_IMAGE_GLAUCOMA_SMDG","564","nlp20.iem.technion.ac.il","finished",""
"tabstar_MUL_IMAGE_GLAUCOMA_SMDG_0","0.9372519581460188","0","ft","TabSTAR ⭐","2026-04-06T11:49:59.000Z","MUL_IMAGE_GLAUCOMA_SMDG","734","nlp-srv2.iem.technion.ac.il","finished",""
"tabstar_MUL_IMAGE_GLAUCOMA_SMDG_0","0.9114601278886482","0","all","TabSTAR ⭐","2026-04-06T11:45:35.000Z","MUL_IMAGE_GLAUCOMA_SMDG","567","nlp-srv2.iem.technion.ac.il","finished",""
"tabstar_MUL_IMAGE_FLOWER_BOUQUETS_4","0.6027791370312181","4","ft","TabSTAR ⭐","2026-04-06T11:42:47.000Z","MUL_IMAGE_FLOWER_BOUQUETS","115","nlp-srv2.iem.technion.ac.il","finished",""
"tabstar_MUL_IMAGE_FLOWER_BOUQUETS_4","0.5258863817606326","4","all","TabSTAR ⭐","2026-04-06T11:42:23.000Z","MUL_IMAGE_FLOWER_BOUQUETS","49","nlp-srv2.iem.technion.ac.il","finished",""
"tabstar_MUL_IMAGE_FLOWER_BOUQUETS_3","0.6096706142472235","3","ft","TabSTAR ⭐","2026-04-06T11:41:02.000Z","MUL_IMAGE_FLOWER_BOUQUETS","105","nlp-srv2.iem.technion.ac.il","finished",""
"tabstar_MUL_IMAGE_FLOWER_BOUQUETS_3","0.5534757681460234","3","all","TabSTAR ⭐","2026-04-06T11:40:53.000Z","MUL_IMAGE_FLOWER_BOUQUETS","54","nlp-srv2.iem.technion.ac.il","finished",""
"tabstar_MUL_IMAGE_FLOWER_BOUQUETS_2","0.5920766887467777","2","ft","TabSTAR ⭐","2026-04-06T11:39:28.000Z","MUL_IMAGE_FLOWER_BOUQUETS","79","nlp-srv2.iem.technion.ac.il","finished",""
"tabstar_MUL_IMAGE_FLOWER_BOUQUETS_2","0.5797462956690204","2","all","TabSTAR ⭐","2026-04-06T11:39:09.000Z","MUL_IMAGE_FLOWER_BOUQUETS","85","nlp20.iem.technion.ac.il","finished",""
"tabstar_MUL_IMAGE_FLOWER_BOUQUETS_1","0.5216475477784024","1","ft","TabSTAR ⭐","2026-04-06T11:37:46.000Z","MUL_IMAGE_FLOWER_BOUQUETS","113","nlp-srv2.iem.technion.ac.il","finished",""
"tabstar_MUL_IMAGE_FLOWER_BOUQUETS_1","0.5080626531420649","1","all","TabSTAR ⭐","2026-04-06T11:37:27.000Z","MUL_IMAGE_FLOWER_BOUQUETS","50","nlp-srv2.iem.technion.ac.il","finished",""
"tabstar_MUL_IMAGE_FLOWER_BOUQUETS_0","0.5093600644946372","0","ft","TabSTAR ⭐","2026-04-06T11:36:22.000Z","MUL_IMAGE_FLOWER_BOUQUETS","77","nlp-srv2.iem.technion.ac.il","finished",""
"tabstar_MUL_IMAGE_FLOWER_BOUQUETS_0","0.5214783762923886","0","all","TabSTAR ⭐","2026-04-06T11:35:56.000Z","MUL_IMAGE_FLOWER_BOUQUETS","41","nlp-srv2.iem.technion.ac.il","finished",""
"tabstar_MUL_IMAGE_CSGO_SKIN_PRICE_4","0.8759784161726707","4","ft","TabSTAR ⭐","2026-04-06T11:34:33.000Z","MUL_IMAGE_CSGO_SKIN_PRICE","131","nlp-srv2.iem.technion.ac.il","finished",""
"tabstar_MUL_IMAGE_CSGO_SKIN_PRICE_4","0.8762894056847544","4","all","TabSTAR ⭐","2026-04-06T11:33:23.000Z","MUL_IMAGE_CSGO_SKIN_PRICE","90","nlp-srv2.iem.technion.ac.il","finished",""
"tabstar_MUL_IMAGE_CSGO_SKIN_PRICE_3","0.8859279525763795","3","ft","TabSTAR ⭐","2026-04-06T11:32:13.000Z","MUL_IMAGE_CSGO_SKIN_PRICE","187","nlp20.iem.technion.ac.il","finished",""
"tabstar_MUL_IMAGE_CSGO_SKIN_PRICE_3","0.9009132086943306","3","all","TabSTAR ⭐","2026-04-06T11:31:01.000Z","MUL_IMAGE_CSGO_SKIN_PRICE","99","nlp-srv2.iem.technion.ac.il","finished",""
"tabstar_MUL_IMAGE_CSGO_SKIN_PRICE_2","0.8800477276181791","2","ft","TabSTAR ⭐","2026-04-06T11:29:54.000Z","MUL_IMAGE_CSGO_SKIN_PRICE","135","nlp-srv2.iem.technion.ac.il","finished",""
"tabstar_MUL_IMAGE_CSGO_SKIN_PRICE_2","0.8747642498860009","2","all","TabSTAR ⭐","2026-04-06T11:28:49.000Z","MUL_IMAGE_CSGO_SKIN_PRICE","96","nlp-srv2.iem.technion.ac.il","finished",""
"tabstar_MUL_IMAGE_CSGO_SKIN_PRICE_1","0.8739154886760906","1","ft","TabSTAR ⭐","2026-04-06T11:26:54.000Z","MUL_IMAGE_CSGO_SKIN_PRICE","202","nlp20.iem.technion.ac.il","finished",""
"tabstar_MUL_IMAGE_CSGO_SKIN_PRICE_1","0.8718647210822315","1","all","TabSTAR ⭐","2026-04-06T11:26:33.000Z","MUL_IMAGE_CSGO_SKIN_PRICE","92","nlp-srv2.iem.technion.ac.il","finished",""
"tabstar_MUL_IMAGE_CSGO_SKIN_PRICE_0","0.8819917920656636","0","ft","TabSTAR ⭐","2026-04-06T11:24:11.000Z","MUL_IMAGE_CSGO_SKIN_PRICE","134","nlp-srv2.iem.technion.ac.il","finished",""
"tabstar_MUL_IMAGE_CSGO_SKIN_PRICE_0","0.8876029791761665","0","all","TabSTAR ⭐","2026-04-06T11:22:53.000Z","MUL_IMAGE_CSGO_SKIN_PRICE","111","nlp20.iem.technion.ac.il","finished",""
"tabstar_MUL_IMAGE_CHEXPERT_4","0.8126755976044188","4","ft","TabSTAR ⭐","2026-04-06T11:18:54.000Z","MUL_IMAGE_CHEXPERT","536","nlp-srv2.iem.technion.ac.il","finished",""
"tabstar_MUL_IMAGE_CHEXPERT_4","0.7887802732665922","4","all","TabSTAR ⭐","2026-04-06T11:17:12.000Z","MUL_IMAGE_CHEXPERT","416","nlp-srv2.iem.technion.ac.il","finished",""
"tabstar_MUL_IMAGE_CHEXPERT_3","0.8189402935100419","3","ft","TabSTAR ⭐","2026-04-06T11:10:19.000Z","MUL_IMAGE_CHEXPERT","407","nlp-srv2.iem.technion.ac.il","finished",""
"tabstar_MUL_IMAGE_CHEXPERT_3","0.7823319506320491","3","all","TabSTAR ⭐","2026-04-06T11:09:08.000Z","MUL_IMAGE_CHEXPERT","341","nlp-srv2.iem.technion.ac.il","finished",""
"tabstar_MUL_IMAGE_CHEXPERT_2","0.8241873760416941","2","ft","TabSTAR ⭐","2026-04-06T11:01:57.000Z","MUL_IMAGE_CHEXPERT","498","nlp-srv2.iem.technion.ac.il","finished",""
"tabstar_MUL_IMAGE_CHEXPERT_2","0.782024054985668","2","all","TabSTAR ⭐","2026-04-06T11:01:02.000Z","MUL_IMAGE_CHEXPERT","480","nlp-srv2.iem.technion.ac.il","finished",""
"tabstar_MUL_IMAGE_CHEXPERT_1","0.8113103928478136","1","ft","TabSTAR ⭐","2026-04-06T10:54:07.000Z","MUL_IMAGE_CHEXPERT","389","nlp20.iem.technion.ac.il","finished",""
"tabstar_MUL_IMAGE_CHEXPERT_1","0.7653531371271057","1","all","TabSTAR ⭐","2026-04-06T10:52:27.000Z","MUL_IMAGE_CHEXPERT","341","nlp-srv2.iem.technion.ac.il","finished",""
"tabstar_MUL_IMAGE_CHEXPERT_0","0.815252977764632","0","ft","TabSTAR ⭐","2026-04-06T10:50:58.000Z","MUL_IMAGE_CHEXPERT","656","nlp-srv2.iem.technion.ac.il","finished",""
"tabstar_MUL_IMAGE_CHEXPERT_0","0.7638930639203346","0","all","TabSTAR ⭐","2026-04-06T10:29:36.000Z","MUL_IMAGE_CHEXPERT","539","nlp-srv2.iem.technion.ac.il","finished",""
"tabstar_MUL_IMAGE_CBIS_DDSM_4","0.8759327405525275","4","ft","TabSTAR ⭐","2026-04-06T10:24:28.000Z","MUL_IMAGE_CBIS_DDSM","495","nlp-srv2.iem.technion.ac.il","finished",""
"tabstar_MUL_IMAGE_CBIS_DDSM_4","0.831918751534501","4","all","TabSTAR ⭐","2026-04-06T10:22:45.000Z","MUL_IMAGE_CBIS_DDSM","356","nlp18.iem.technion.ac.il","finished",""
"tabstar_MUL_IMAGE_CBIS_DDSM_3","0.9053797808926196","3","ft","TabSTAR ⭐","2026-04-06T10:17:20.000Z","MUL_IMAGE_CBIS_DDSM","473","nlp-srv2.iem.technion.ac.il","finished",""
"tabstar_MUL_IMAGE_CBIS_DDSM_3","0.8501579491567985","3","all","TabSTAR ⭐","2026-04-06T10:17:00.000Z","MUL_IMAGE_CBIS_DDSM","339","nlp18.iem.technion.ac.il","finished",""
"tabstar_MUL_IMAGE_CBIS_DDSM_2","0.8261155311732646","2","all","TabSTAR ⭐","2026-04-06T10:11:54.000Z","MUL_IMAGE_CBIS_DDSM","362","nlp-srv2.iem.technion.ac.il","finished",""
"tabstar_MUL_IMAGE_CBIS_DDSM_2","0.8718502362502927","2","ft","TabSTAR ⭐","2026-04-06T10:11:54.000Z","MUL_IMAGE_CBIS_DDSM","485","nlp-srv2.iem.technion.ac.il","finished",""
"tabstar_MUL_IMAGE_CBIS_DDSM_1","0.9006763201457174","1","ft","TabSTAR ⭐","2026-04-06T10:06:00.000Z","MUL_IMAGE_CBIS_DDSM","439","nlp20.iem.technion.ac.il","finished",""
"tabstar_MUL_IMAGE_CBIS_DDSM_1","0.8424810849167909","1","all","TabSTAR ⭐","2026-04-06T10:05:53.000Z","MUL_IMAGE_CBIS_DDSM","329","nlp18.iem.technion.ac.il","finished",""
"tabstar_MUL_IMAGE_CBIS_DDSM_0","0.8841201204177102","0","ft","TabSTAR ⭐","2026-04-06T10:01:44.000Z","MUL_IMAGE_CBIS_DDSM","503","nlp-srv2.iem.technion.ac.il","finished",""
"tabstar_MUL_IMAGE_CBIS_DDSM_0","0.8393766134532819","0","all","TabSTAR ⭐","2026-04-06T09:59:41.000Z","MUL_IMAGE_CBIS_DDSM","324","nlp-srv2.iem.technion.ac.il","finished",""
"tabstar_BIN_IMAGE_MAMMOGRAPHY_CMMD_4","0.7736607142857144","4","ft","TabSTAR ⭐","2026-04-06T09:55:20.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","593","nlp18.iem.technion.ac.il","finished",""
"tabstar_BIN_IMAGE_MAMMOGRAPHY_CMMD_4","0.7482251742160279","4","all","TabSTAR ⭐","2026-04-06T09:54:03.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","290","nlp20.iem.technion.ac.il","finished",""
"tabstar_BIN_IMAGE_MAMMOGRAPHY_CMMD_3","0.7372822299651568","3","ft","TabSTAR ⭐","2026-04-06T09:49:30.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","438","nlp-srv2.iem.technion.ac.il","finished",""
"tabstar_BIN_IMAGE_MAMMOGRAPHY_CMMD_3","0.7455030487804878","3","all","TabSTAR ⭐","2026-04-06T09:49:04.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","372","nlp18.iem.technion.ac.il","finished",""
"tabstar_BIN_IMAGE_MAMMOGRAPHY_CMMD_2","0.7437717770034843","2","ft","TabSTAR ⭐","2026-04-06T09:43:33.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","436","nlp-srv2.iem.technion.ac.il","finished",""
"tabstar_BIN_IMAGE_MAMMOGRAPHY_CMMD_2","0.7398410278745646","2","all","TabSTAR ⭐","2026-04-06T09:43:29.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","331","nlp18.iem.technion.ac.il","finished",""
"tabstar_BIN_IMAGE_MAMMOGRAPHY_CMMD_1","0.7556729094076655","1","ft","TabSTAR ⭐","2026-04-06T09:39:05.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","446","nlp-srv2.iem.technion.ac.il","finished",""
"tabstar_BIN_IMAGE_MAMMOGRAPHY_CMMD_1","0.7204921602787457","1","all","TabSTAR ⭐","2026-04-06T09:38:20.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","285","nlp18.iem.technion.ac.il","finished",""
"tabstar_BIN_IMAGE_MAMMOGRAPHY_CMMD_0","0.7912020905923345","0","ft","TabSTAR ⭐","2026-04-06T09:32:08.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","367","nlp-srv2.iem.technion.ac.il","finished",""
"tabstar_BIN_IMAGE_MAMMOGRAPHY_CMMD_0","0.770993031358885","0","all","TabSTAR ⭐","2026-04-06T09:31:37.000Z","BIN_IMAGE_MAMMOGRAPHY_CMMD","395","nlp18.iem.technion.ac.il","finished",""
"tabstar_BIN_IMAGE_HATEFUL_MEME_4","0.7394352410833805","4","ft","TabSTAR ⭐","2026-04-06T09:25:42.000Z","BIN_IMAGE_HATEFUL_MEME","813","nlp-srv2.iem.technion.ac.il","finished",""
"tabstar_BIN_IMAGE_HATEFUL_MEME_4","0.7284564631933166","4","all","TabSTAR ⭐","2026-04-06T09:24:43.000Z","BIN_IMAGE_HATEFUL_MEME","684","nlp-srv2.iem.technion.ac.il","finished",""
"tabstar_BIN_IMAGE_HATEFUL_MEME_3","0.760279046142613","3","ft","TabSTAR ⭐","2026-04-06T09:16:03.000Z","BIN_IMAGE_HATEFUL_MEME","733","nlp20.iem.technion.ac.il","finished",""
"tabstar_BIN_IMAGE_HATEFUL_MEME_3","0.7393479399579896","3","all","TabSTAR ⭐","2026-04-06T09:15:40.000Z","BIN_IMAGE_HATEFUL_MEME","721","nlp18.iem.technion.ac.il","finished",""
"tabstar_BIN_IMAGE_HATEFUL_MEME_2","0.7580462537235252","2","ft","TabSTAR ⭐","2026-04-06T09:03:26.000Z","BIN_IMAGE_HATEFUL_MEME","752","nlp20.iem.technion.ac.il","finished",""
"tabstar_BIN_IMAGE_HATEFUL_MEME_2","0.7510462907603663","2","all","TabSTAR ⭐","2026-04-06T09:02:52.000Z","BIN_IMAGE_HATEFUL_MEME","765","nlp18.iem.technion.ac.il","finished",""
"tabstar_BIN_IMAGE_HATEFUL_MEME_1","0.7626070761530361","1","ft","TabSTAR ⭐","2026-04-06T08:57:09.000Z","BIN_IMAGE_HATEFUL_MEME","830","nlp-srv2.iem.technion.ac.il","finished",""
"tabstar_BIN_IMAGE_HATEFUL_MEME_1","0.7422130041639992","1","all","TabSTAR ⭐","2026-04-06T08:57:06.000Z","BIN_IMAGE_HATEFUL_MEME","611","nlp-srv2.iem.technion.ac.il","finished",""
"tabstar_BIN_IMAGE_HATEFUL_MEME_0","0.7704668229268629","0","ft","TabSTAR ⭐","2026-04-06T08:47:19.000Z","BIN_IMAGE_HATEFUL_MEME","726","nlp20.iem.technion.ac.il","finished",""
"tabstar_BIN_IMAGE_HATEFUL_MEME_0","0.7570118676620758","0","all","TabSTAR ⭐","2026-04-06T08:46:24.000Z","BIN_IMAGE_HATEFUL_MEME","948","nlp18.iem.technion.ac.il","finished",""
"tabstar_BIN_IMAGE_CELEB_ATTRACTIVENESS_4","0.922066773323088","4","ft","TabSTAR ⭐","2026-04-06T08:37:54.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","562","nlp20.iem.technion.ac.il","finished",""
"tabstar_BIN_IMAGE_CELEB_ATTRACTIVENESS_4","0.9088832992653112","4","all","TabSTAR ⭐","2026-04-06T08:36:09.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","490","nlp-srv2.iem.technion.ac.il","finished",""
"tabstar_BIN_IMAGE_CELEB_ATTRACTIVENESS_3","0.9030377069469748","3","ft","TabSTAR ⭐","2026-04-06T08:32:31.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","535","nlp-srv2.iem.technion.ac.il","finished",""
"tabstar_BIN_IMAGE_CELEB_ATTRACTIVENESS_3","0.9004023128234837","3","all","TabSTAR ⭐","2026-04-06T08:31:51.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","497","nlp18.iem.technion.ac.il","finished",""
"tabstar_BIN_IMAGE_CELEB_ATTRACTIVENESS_2","0.9178990686072934","2","ft","TabSTAR ⭐","2026-04-06T08:24:43.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","485","nlp20.iem.technion.ac.il","finished",""
"tabstar_BIN_IMAGE_CELEB_ATTRACTIVENESS_2","0.9065055414314172","2","all","TabSTAR ⭐","2026-04-06T08:23:52.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","555","nlp-srv2.iem.technion.ac.il","finished",""
"tabstar_BIN_IMAGE_CELEB_ATTRACTIVENESS_1","0.9072214201312496","1","ft","TabSTAR ⭐","2026-04-06T08:19:14.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","506","nlp-srv2.iem.technion.ac.il","finished",""
"tabstar_BIN_IMAGE_CELEB_ATTRACTIVENESS_1","0.8982286629627072","1","all","TabSTAR ⭐","2026-04-06T08:17:51.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","358","nlp-srv2.iem.technion.ac.il","finished",""
"tabstar_BIN_IMAGE_CELEB_ATTRACTIVENESS_0","0.9144092224786912","0","ft","TabSTAR ⭐","2026-04-06T08:09:43.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","626","nlp18.iem.technion.ac.il","finished",""
"tabstar_BIN_IMAGE_CELEB_ATTRACTIVENESS_0","0.9059862667351029","0","all","TabSTAR ⭐","2026-04-06T08:07:34.000Z","BIN_IMAGE_CELEB_ATTRACTIVENESS","693","nlp-srv2.iem.technion.ac.il","finished",""
"tabstar_MUL_TEXT_US_ACCIDENTS_4","0.986468893158674","4","all","TabSTAR ⭐","2026-04-12T16:59:17.000Z","MUL_TEXT_US_ACCIDENTS","417","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_MUL_TEXT_WINE_REVIEW_3","0.9851543580120634","3","all","TabSTAR ⭐","2026-04-12T17:29:43.000Z","MUL_TEXT_WINE_REVIEW","493","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_MUL_TEXT_WINE_REVIEW_2","0.9847961579770216","2","all","TabSTAR ⭐","2026-04-12T17:22:08.000Z","MUL_TEXT_WINE_REVIEW","450","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_MUL_TEXT_WINE_REVIEW_4","0.983801286576106","4","all","TabSTAR ⭐","2026-04-12T17:37:59.000Z","MUL_TEXT_WINE_REVIEW","429","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_MUL_TEXT_WINE_REVIEW_1","0.98361229916349","1","all","TabSTAR ⭐","2026-04-12T17:13:56.000Z","MUL_TEXT_WINE_REVIEW","485","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_MUL_TEXT_WINE_REVIEW_0","0.9832096029916914","0","all","TabSTAR ⭐","2026-04-12T17:06:21.000Z","MUL_TEXT_WINE_REVIEW","449","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_MUL_TEXT_US_ACCIDENTS_2","0.981977969960692","2","all","TabSTAR ⭐","2026-04-12T16:40:54.000Z","MUL_TEXT_US_ACCIDENTS","566","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_REG_TEXT_MONTGOMERY_SALARIES_3","0.978569456704948","3","all","TabSTAR ⭐","2026-04-12T03:17:26.000Z","REG_TEXT_MONTGOMERY_SALARIES","501","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_MUL_TEXT_US_ACCIDENTS_0","0.9767567378561072","0","all","TabSTAR ⭐","2026-04-12T16:27:24.000Z","MUL_TEXT_US_ACCIDENTS","388","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_MUL_TEXT_US_ACCIDENTS_3","0.9737192035541984","3","all","TabSTAR ⭐","2026-04-12T16:50:24.000Z","MUL_TEXT_US_ACCIDENTS","527","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_REG_TEXT_MONTGOMERY_SALARIES_0","0.9733389169573132","0","all","TabSTAR ⭐","2026-04-12T03:02:00.000Z","REG_TEXT_MONTGOMERY_SALARIES","383","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_REG_TEXT_MONTGOMERY_SALARIES_4","0.9709456777190276","4","all","TabSTAR ⭐","2026-04-12T03:25:53.000Z","REG_TEXT_MONTGOMERY_SALARIES","493","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_MUL_TEXT_US_ACCIDENTS_1","0.9697695042387664","1","all","TabSTAR ⭐","2026-04-12T16:33:56.000Z","MUL_TEXT_US_ACCIDENTS","412","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_MUL_TEXT_SPOTIFY_GENRES_4","0.9692316397704316","4","all","TabSTAR ⭐","2026-04-12T00:16:33.000Z","MUL_TEXT_SPOTIFY_GENRES","840","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_MUL_TEXT_SPOTIFY_GENRES_3","0.9684372887421252","3","all","TabSTAR ⭐","2026-04-12T00:03:29.000Z","MUL_TEXT_SPOTIFY_GENRES","782","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_MUL_TEXT_SPOTIFY_GENRES_0","0.9684358703015762","0","all","TabSTAR ⭐","2026-04-11T23:17:57.000Z","MUL_TEXT_SPOTIFY_GENRES","860","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_MUL_TEXT_SPOTIFY_GENRES_1","0.9669844850949544","1","all","TabSTAR ⭐","2026-04-11T23:32:19.000Z","MUL_TEXT_SPOTIFY_GENRES","716","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_MUL_TEXT_SPOTIFY_GENRES_2","0.9653822542991992","2","all","TabSTAR ⭐","2026-04-11T23:44:20.000Z","MUL_TEXT_SPOTIFY_GENRES","1145","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_BIN_TEXT_JIGSAW_TOXICITY_4","0.962521168316486","4","all","TabSTAR ⭐","2026-04-11T20:19:12.000Z","BIN_TEXT_JIGSAW_TOXICITY","334","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_REG_TEXT_MONTGOMERY_SALARIES_2","0.9585118964943558","2","all","TabSTAR ⭐","2026-04-12T03:12:23.000Z","REG_TEXT_MONTGOMERY_SALARIES","301","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_BIN_TEXT_FAKE_JOB_POSTING_2","0.9518620770676692","2","all","TabSTAR ⭐","2026-04-11T19:00:44.000Z","BIN_TEXT_FAKE_JOB_POSTING","1195","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_REG_TEXT_MONTGOMERY_SALARIES_1","0.951059944475216","1","all","TabSTAR ⭐","2026-04-12T03:08:27.000Z","REG_TEXT_MONTGOMERY_SALARIES","234","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_BIN_TEXT_JIGSAW_TOXICITY_1","0.94979180851621","1","all","TabSTAR ⭐","2026-04-11T20:01:11.000Z","BIN_TEXT_JIGSAW_TOXICITY","365","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_BIN_TEXT_FAKE_JOB_POSTING_0","0.94972538768797","0","all","TabSTAR ⭐","2026-04-11T18:28:32.000Z","BIN_TEXT_FAKE_JOB_POSTING","892","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_BIN_TEXT_JIGSAW_TOXICITY_2","0.9496936049861208","2","all","TabSTAR ⭐","2026-04-11T20:07:22.000Z","BIN_TEXT_JIGSAW_TOXICITY","335","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_BIN_TEXT_FAKE_JOB_POSTING_3","0.947265625","3","all","TabSTAR ⭐","2026-04-11T19:20:45.000Z","BIN_TEXT_FAKE_JOB_POSTING","831","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_BIN_TEXT_JIGSAW_TOXICITY_3","0.9465445451212486","3","all","TabSTAR ⭐","2026-04-11T20:13:01.000Z","BIN_TEXT_JIGSAW_TOXICITY","368","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_BIN_TEXT_FAKE_JOB_POSTING_1","0.9401506696428572","1","all","TabSTAR ⭐","2026-04-11T18:43:30.000Z","BIN_TEXT_FAKE_JOB_POSTING","1024","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_BIN_TEXT_FAKE_JOB_POSTING_4","0.9368391682330828","4","all","TabSTAR ⭐","2026-04-11T19:34:42.000Z","BIN_TEXT_FAKE_JOB_POSTING","1145","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_BIN_TEXT_JIGSAW_TOXICITY_0","0.9260265542345362","0","all","TabSTAR ⭐","2026-04-11T19:53:52.000Z","BIN_TEXT_JIGSAW_TOXICITY","432","nlp-srv2.iem.technion.ac.il","finished","30"
"tabstar_MUL_TEXT_MICHELIN_RESTAURANTS_0","0.9205476096188588","0","all","TabSTAR ⭐","2026-04-11T22:07:02.000Z","MUL_TEXT_MICHELIN_RESTAURANTS","717","nlp-srv2.iem.technion.ac.il","finished","30"
