"Name","Created","model","fold","dataset","test_score","multimodal_state","Commit","Runtime","State"
"light_REG_TEXT_HOUSES_AIRBNB_SEATTLE_0","2026-04-16T19:44:27.000Z","LightGBM 💡","0","REG_TEXT_HOUSES_AIRBNB_SEATTLE","0.7030157679025373","ft","3e52f6f0702f147df25ae990072280d0c2cbbe8c","4116","finished"
"light_REG_TEXT_HOUSES_AIRBNB_SEATTLE_0","2026-04-16T19:44:20.000Z","LightGBM 💡","0","REG_TEXT_HOUSES_AIRBNB_SEATTLE","0.6921391408674413","all","3e52f6f0702f147df25ae990072280d0c2cbbe8c","335","finished"
"tabpfnv2_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_4","2026-04-16T16:41:52.000Z","TabPFN-v2 🤯","4","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.48217910208787906","no_text","b8c15933f3a030949efbe34e1cf01574bed42c5b","140","finished"
"tabpfnv2_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_4","2026-04-16T16:41:04.000Z","TabPFN-v2 🤯","4","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.21024641926275137","text_only","b8c15933f3a030949efbe34e1cf01574bed42c5b","390","finished"
"tabpfnv2_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_4","2026-04-16T16:40:51.000Z","TabPFN-v2 🤯","4","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.4993341447978311","ft","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","4796","finished"
"tabpfnv2_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_4","2026-04-16T16:37:22.000Z","TabPFN-v2 🤯","4","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.4840269907973811","all","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","407","finished"
"tabpfnv2p5_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_4","2026-04-16T16:36:39.000Z","TabPFN-v2p5 🇩🇪","4","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.5221731266060265","no_text","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","30","finished"
"tabpfnv2p5_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_4","2026-04-16T16:35:08.000Z","TabPFN-v2p5 🇩🇪","4","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.40176340012570344","text_only","b8c15933f3a030949efbe34e1cf01574bed42c5b","349","finished"
"tabpfnv2p5_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_4","2026-04-16T16:33:42.000Z","TabPFN-v2p5 🇩🇪","4","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.5547312783009597","ft","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","3488","finished"
"tabpfnv2p5_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_4","2026-04-16T16:33:27.000Z","TabPFN-v2p5 🇩🇪","4","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.5472500233816138","all","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","429","finished"
"tabm_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_4","2026-04-16T16:32:43.000Z","TabM Ⓜ️","4","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.46600933547146384","no_text","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","49","finished"
"tabm_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_4","2026-04-16T16:29:18.000Z","TabM Ⓜ️","4","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.3515504747074435","text_only","b8c15933f3a030949efbe34e1cf01574bed42c5b","340","finished"
"tabm_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_4","2026-04-16T16:27:41.000Z","TabM Ⓜ️","4","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.5144301260887686","ft","b8c15933f3a030949efbe34e1cf01574bed42c5b","2674","finished"
"tabm_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_4","2026-04-16T16:26:57.000Z","TabM Ⓜ️","4","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.49624262072841974","all","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","372","finished"
"cat_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_4","2026-04-16T16:26:17.000Z","CatBoost 😸","4","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.5102105756854486","no_text","b8c15933f3a030949efbe34e1cf01574bed42c5b","76","finished"
"cat_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_4","2026-04-16T16:20:35.000Z","CatBoost 😸","4","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.30393055670695246","text_only","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","370","finished"
"cat_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_4","2026-04-16T16:20:14.000Z","CatBoost 😸","4","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.5589085152630349","ft","b8c15933f3a030949efbe34e1cf01574bed42c5b","2712","finished"
"cat_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_4","2026-04-16T16:14:44.000Z","CatBoost 😸","4","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.5168224939906599","all","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","343","finished"
"light_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_4","2026-04-16T16:13:46.000Z","LightGBM 💡","4","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.5256842549206304","no_text","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","46","finished"
"light_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_4","2026-04-16T16:13:21.000Z","LightGBM 💡","4","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.28846577575766663","text_only","b8c15933f3a030949efbe34e1cf01574bed42c5b","323","finished"
"light_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_4","2026-04-16T16:12:33.000Z","LightGBM 💡","4","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.5353371055957457","ft","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","3954","finished"
"light_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_4","2026-04-16T16:08:11.000Z","LightGBM 💡","4","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.5207472779029678","all","b8c15933f3a030949efbe34e1cf01574bed42c5b","299","finished"
"tabpfnv2_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_3","2026-04-16T16:06:47.000Z","TabPFN-v2 🤯","3","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.467022707834075","no_text","b8c15933f3a030949efbe34e1cf01574bed42c5b","75","finished"
"tabpfnv2_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_3","2026-04-16T16:06:31.000Z","TabPFN-v2 🤯","3","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.18844328598673765","text_only","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","347","finished"
"tabpfnv2_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_3","2026-04-16T16:03:10.000Z","TabPFN-v2 🤯","3","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.4734170112018433","ft","b8c15933f3a030949efbe34e1cf01574bed42c5b","2229","finished"
"tabpfnv2_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_3","2026-04-16T16:00:14.000Z","TabPFN-v2 🤯","3","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.4711823093246912","all","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","366","finished"
"tabpfnv2p5_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_3","2026-04-16T15:59:31.000Z","TabPFN-v2p5 🇩🇪","3","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.5371554537294752","no_text","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","37","finished"
"tabpfnv2p5_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_3","2026-04-16T15:57:35.000Z","TabPFN-v2p5 🇩🇪","3","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.3607542539863868","text_only","b8c15933f3a030949efbe34e1cf01574bed42c5b","324","finished"
"tabpfnv2p5_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_3","2026-04-16T15:56:27.000Z","TabPFN-v2p5 🇩🇪","3","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.555672836282301","ft","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","3007","finished"
"tabpfnv2p5_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_3","2026-04-16T15:54:01.000Z","TabPFN-v2p5 🇩🇪","3","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.5694562085986017","all","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","326","finished"
"tabm_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_3","2026-04-16T15:53:29.000Z","TabM Ⓜ️","3","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.5018837735812559","no_text","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","26","finished"
"tabm_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_3","2026-04-16T15:52:37.000Z","TabM Ⓜ️","3","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.3433654067480436","text_only","b8c15933f3a030949efbe34e1cf01574bed42c5b","295","finished"
"tabm_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_3","2026-04-16T15:49:59.000Z","TabM Ⓜ️","3","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.5509286723659907","ft","b8c15933f3a030949efbe34e1cf01574bed42c5b","2275","finished"
"tabm_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_3","2026-04-16T15:48:19.000Z","TabM Ⓜ️","3","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.5440294428885212","all","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","307","finished"
"cat_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_3","2026-04-16T15:47:16.000Z","CatBoost 😸","3","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.515119034122859","no_text","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","57","finished"
"cat_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_3","2026-04-16T15:46:36.000Z","CatBoost 😸","3","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.251265743178647","text_only","b8c15933f3a030949efbe34e1cf01574bed42c5b","346","finished"
"cat_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_3","2026-04-16T15:45:26.000Z","CatBoost 😸","3","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.5284714850851795","ft","b8c15933f3a030949efbe34e1cf01574bed42c5b","2442","finished"
"cat_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_3","2026-04-16T15:42:02.000Z","CatBoost 😸","3","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.5143479520460139","all","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","307","finished"
"light_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_3","2026-04-16T15:41:34.000Z","LightGBM 💡","3","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.47885531088865785","no_text","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","22","finished"
"light_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_3","2026-04-16T15:41:31.000Z","LightGBM 💡","3","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.2799211031795906","text_only","b8c15933f3a030949efbe34e1cf01574bed42c5b","295","finished"
"light_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_3","2026-04-16T15:37:24.000Z","LightGBM 💡","3","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.4960456584765131","ft","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","3316","finished"
"light_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_3","2026-04-16T15:36:35.000Z","LightGBM 💡","3","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.4920228313685403","all","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","295","finished"
"tabpfnv2_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_2","2026-04-16T15:35:57.000Z","TabPFN-v2 🤯","2","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.47196324339325624","no_text","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","32","finished"
"tabpfnv2_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_2","2026-04-16T15:31:52.000Z","TabPFN-v2 🤯","2","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.15670075874938028","text_only","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","329","finished"
"tabpfnv2_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_2","2026-04-16T15:30:10.000Z","TabPFN-v2 🤯","2","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.4765513051863345","ft","b8c15933f3a030949efbe34e1cf01574bed42c5b","2185","finished"
"tabpfnv2_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_2","2026-04-16T15:26:14.000Z","TabPFN-v2 🤯","2","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.4737370290008519","all","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","335","finished"
"tabpfnv2p5_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_2","2026-04-16T15:25:41.000Z","TabPFN-v2p5 🇩🇪","2","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.5330759175135815","no_text","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","28","finished"
"tabpfnv2p5_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_2","2026-04-16T15:24:49.000Z","TabPFN-v2p5 🇩🇪","2","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.351247919641983","text_only","b8c15933f3a030949efbe34e1cf01574bed42c5b","316","finished"
"tabpfnv2p5_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_2","2026-04-16T15:20:43.000Z","TabPFN-v2p5 🇩🇪","2","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.5433984274432527","ft","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","4548","finished"
"tabpfnv2p5_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_2","2026-04-16T15:20:14.000Z","TabPFN-v2p5 🇩🇪","2","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.5500061407644773","all","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","324","finished"
"tabm_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_2","2026-04-16T15:20:11.000Z","TabM Ⓜ️","2","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.530954783971959","no_text","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","25","finished"
"tabm_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_2","2026-04-16T15:19:49.000Z","TabM Ⓜ️","2","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.3556039723845693","text_only","b8c15933f3a030949efbe34e1cf01574bed42c5b","293","finished"
"tabm_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_2","2026-04-16T15:15:18.000Z","TabM Ⓜ️","2","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.5459134657717977","ft","b8c15933f3a030949efbe34e1cf01574bed42c5b","2072","finished"
"tabm_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_2","2026-04-16T15:15:16.000Z","TabM Ⓜ️","2","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.5276808833424829","all","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","292","finished"
"cat_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_2","2026-04-16T15:14:25.000Z","CatBoost 😸","2","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.5595826283396019","no_text","b8c15933f3a030949efbe34e1cf01574bed42c5b","50","finished"
"cat_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_2","2026-04-16T15:14:22.000Z","CatBoost 😸","2","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.29445078244678513","text_only","b8c15933f3a030949efbe34e1cf01574bed42c5b","319","finished"
"cat_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_2","2026-04-16T15:10:40.000Z","CatBoost 😸","2","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.5339775372540521","ft","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","3783","finished"
"cat_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_2","2026-04-16T15:10:00.000Z","CatBoost 😸","2","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.5472638824878191","all","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","312","finished"
"light_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_2","2026-04-16T15:09:33.000Z","LightGBM 💡","2","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.5153987546361581","no_text","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","21","finished"
"light_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_2","2026-04-16T15:09:08.000Z","LightGBM 💡","2","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.27161999334749887","text_only","b8c15933f3a030949efbe34e1cf01574bed42c5b","306","finished"
"light_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_2","2026-04-16T15:07:22.000Z","LightGBM 💡","2","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.5622149158259742","ft","b8c15933f3a030949efbe34e1cf01574bed42c5b","2045","finished"
"light_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_2","2026-04-16T15:05:07.000Z","LightGBM 💡","2","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.5362204975729709","all","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","329","finished"
"tabpfnv2_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_1","2026-04-16T15:04:17.000Z","TabPFN-v2 🤯","1","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.44605463002552537","no_text","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","45","finished"
"tabpfnv2_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_1","2026-04-16T15:02:01.000Z","TabPFN-v2 🤯","1","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.09144946305518976","text_only","b8c15933f3a030949efbe34e1cf01574bed42c5b","335","finished"
"tabpfnv2_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_1","2026-04-16T15:01:59.000Z","TabPFN-v2 🤯","1","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.4499973188237767","ft","b8c15933f3a030949efbe34e1cf01574bed42c5b","2589","finished"
"tabpfnv2_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_1","2026-04-16T15:01:07.000Z","TabPFN-v2 🤯","1","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.45160828096142114","all","b8c15933f3a030949efbe34e1cf01574bed42c5b","370","finished"
"tabpfnv2p5_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_1","2026-04-16T14:59:51.000Z","TabPFN-v2p5 🇩🇪","1","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.5073267887243609","no_text","b8c15933f3a030949efbe34e1cf01574bed42c5b","68","finished"
"tabpfnv2p5_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_1","2026-04-16T14:56:39.000Z","TabPFN-v2p5 🇩🇪","1","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.26983044737958506","text_only","b8c15933f3a030949efbe34e1cf01574bed42c5b","315","finished"
"tabpfnv2p5_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_1","2026-04-16T14:55:28.000Z","TabPFN-v2p5 🇩🇪","1","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.5068894050816766","ft","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","3651","finished"
"tabpfnv2p5_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_1","2026-04-16T14:52:51.000Z","TabPFN-v2p5 🇩🇪","1","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.5127861167291938","all","b8c15933f3a030949efbe34e1cf01574bed42c5b","339","finished"
"tabm_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_1","2026-04-16T14:52:03.000Z","TabM Ⓜ️","1","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.568009005873124","no_text","b8c15933f3a030949efbe34e1cf01574bed42c5b","45","finished"
"tabm_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_1","2026-04-16T14:51:38.000Z","TabM Ⓜ️","1","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.24247878945942047","text_only","b8c15933f3a030949efbe34e1cf01574bed42c5b","294","finished"
"tabm_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_1","2026-04-16T14:48:34.000Z","TabM Ⓜ️","1","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.5462101627419592","ft","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","2836","finished"
"tabm_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_1","2026-04-16T14:46:43.000Z","TabM Ⓜ️","1","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.5524241702801679","all","b8c15933f3a030949efbe34e1cf01574bed42c5b","290","finished"
"cat_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_1","2026-04-16T14:45:49.000Z","CatBoost 😸","1","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.5728459487910775","no_text","b8c15933f3a030949efbe34e1cf01574bed42c5b","48","finished"
"cat_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_1","2026-04-16T14:43:34.000Z","CatBoost 😸","1","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.21371528597860368","text_only","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","293","finished"
"cat_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_1","2026-04-16T14:41:21.000Z","CatBoost 😸","1","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.5595748481243005","ft","b8c15933f3a030949efbe34e1cf01574bed42c5b","1975","finished"
"cat_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_1","2026-04-16T14:38:33.000Z","CatBoost 😸","1","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.5620681270208988","all","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","297","finished"
"light_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_1","2026-04-16T14:38:05.000Z","LightGBM 💡","1","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.5935884518761363","no_text","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","23","finished"
"light_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_1","2026-04-16T14:36:31.000Z","LightGBM 💡","1","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.21767790417773336","text_only","b8c15933f3a030949efbe34e1cf01574bed42c5b","285","finished"
"light_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_1","2026-04-16T14:33:14.000Z","LightGBM 💡","1","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.5386983893596935","ft","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","2813","finished"
"light_REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS_1","2026-04-16T14:33:10.000Z","LightGBM 💡","1","REG_TEXT_HOUSES_SAN_FRANCISCO_PERMITS_APPLICATIONS","0.5526401351859054","all","7aa1eeec3fe4cc68f3850fd4d59d1f8525d755a6","288","finished"
