"Name","Created","model","fold","dataset","test_score","multimodal_state","Commit","Runtime"
"tabpfnv2_BIN_TEXT_PROFESSIONAL_FAKE_JOB_POSTING_1","2026-03-04T10:58:34.000Z","TabPFN-v2 🤯","1","BIN_TEXT_PROFESSIONAL_FAKE_JOB_POSTING","0.8897438909774436","text_only","4a37d5b6f42cd9796d15c3a9a8ab66077186f4e3","251"
"tabpfnv2_BIN_TEXT_PROFESSIONAL_FAKE_JOB_POSTING_1","2026-03-04T10:57:08.000Z","TabPFN-v2 🤯","1","BIN_TEXT_PROFESSIONAL_FAKE_JOB_POSTING","0.8958235432330827","ft","4a37d5b6f42cd9796d15c3a9a8ab66077186f4e3","4595"
"tabpfnv2_BIN_TEXT_PROFESSIONAL_FAKE_JOB_POSTING_1","2026-03-04T10:56:22.000Z","TabPFN-v2 🤯","1","BIN_TEXT_PROFESSIONAL_FAKE_JOB_POSTING","0.9063895089285714","all","4a37d5b6f42cd9796d15c3a9a8ab66077186f4e3","248"
"tabpfnv2p5_BIN_TEXT_PROFESSIONAL_FAKE_JOB_POSTING_1","2026-03-04T10:55:57.000Z","TabPFN-v2p5 🇩🇪","1","BIN_TEXT_PROFESSIONAL_FAKE_JOB_POSTING","0.6883150258458647","no_text","4a37d5b6f42cd9796d15c3a9a8ab66077186f4e3","806"
"tabpfnv2p5_BIN_TEXT_PROFESSIONAL_FAKE_JOB_POSTING_1","2026-03-04T10:54:55.000Z","TabPFN-v2p5 🇩🇪","1","BIN_TEXT_PROFESSIONAL_FAKE_JOB_POSTING","0.9069842575187972","text_only","4a37d5b6f42cd9796d15c3a9a8ab66077186f4e3","244"
"tabpfnv2p5_BIN_TEXT_PROFESSIONAL_FAKE_JOB_POSTING_1","2026-03-04T10:54:43.000Z","TabPFN-v2p5 🇩🇪","1","BIN_TEXT_PROFESSIONAL_FAKE_JOB_POSTING","0.9148187852443608","ft","4a37d5b6f42cd9796d15c3a9a8ab66077186f4e3","1631"
"tabpfnv2p5_BIN_TEXT_PROFESSIONAL_FAKE_JOB_POSTING_1","2026-03-04T10:54:27.000Z","TabPFN-v2p5 🇩🇪","1","BIN_TEXT_PROFESSIONAL_FAKE_JOB_POSTING","0.9382709703947368","all","4a37d5b6f42cd9796d15c3a9a8ab66077186f4e3","243"
"tabm_BIN_TEXT_PROFESSIONAL_FAKE_JOB_POSTING_1","2026-03-04T10:54:11.000Z","TabM Ⓜ️","1","BIN_TEXT_PROFESSIONAL_FAKE_JOB_POSTING","0.7277593397556391","no_text","4a37d5b6f42cd9796d15c3a9a8ab66077186f4e3","24"
"tabm_BIN_TEXT_PROFESSIONAL_FAKE_JOB_POSTING_1","2026-03-04T10:52:25.000Z","TabM Ⓜ️","1","BIN_TEXT_PROFESSIONAL_FAKE_JOB_POSTING","0.9065583881578948","text_only","4a37d5b6f42cd9796d15c3a9a8ab66077186f4e3","234"
"tabm_BIN_TEXT_PROFESSIONAL_FAKE_JOB_POSTING_1","2026-03-04T10:52:08.000Z","TabM Ⓜ️","1","BIN_TEXT_PROFESSIONAL_FAKE_JOB_POSTING","0.924092457706767","ft","4a37d5b6f42cd9796d15c3a9a8ab66077186f4e3","1486"
"tabm_BIN_TEXT_PROFESSIONAL_FAKE_JOB_POSTING_1","2026-03-04T10:52:01.000Z","TabM Ⓜ️","1","BIN_TEXT_PROFESSIONAL_FAKE_JOB_POSTING","0.9269707471804512","all","4a37d5b6f42cd9796d15c3a9a8ab66077186f4e3","231"
"cat_BIN_TEXT_PROFESSIONAL_FAKE_JOB_POSTING_1","2026-03-04T10:51:25.000Z","CatBoost 😸","1","BIN_TEXT_PROFESSIONAL_FAKE_JOB_POSTING","0.7067448895676691","no_text","4a37d5b6f42cd9796d15c3a9a8ab66077186f4e3","37"
"cat_BIN_TEXT_PROFESSIONAL_FAKE_JOB_POSTING_1","2026-03-04T10:50:38.000Z","CatBoost 😸","1","BIN_TEXT_PROFESSIONAL_FAKE_JOB_POSTING","0.8793614896616542","text_only","4a37d5b6f42cd9796d15c3a9a8ab66077186f4e3","254"
"cat_BIN_TEXT_PROFESSIONAL_FAKE_JOB_POSTING_1","2026-03-04T10:50:34.000Z","CatBoost 😸","1","BIN_TEXT_PROFESSIONAL_FAKE_JOB_POSTING","0.8771587171052632","ft","4a37d5b6f42cd9796d15c3a9a8ab66077186f4e3","1486"
"cat_BIN_TEXT_PROFESSIONAL_FAKE_JOB_POSTING_1","2026-03-04T10:50:14.000Z","CatBoost 😸","1","BIN_TEXT_PROFESSIONAL_FAKE_JOB_POSTING","0.9000381813909775","all","4a37d5b6f42cd9796d15c3a9a8ab66077186f4e3","411"
"light_BIN_TEXT_PROFESSIONAL_FAKE_JOB_POSTING_1","2026-03-04T10:49:57.000Z","LightGBM 💡","1","BIN_TEXT_PROFESSIONAL_FAKE_JOB_POSTING","0.7223845747180451","no_text","4a37d5b6f42cd9796d15c3a9a8ab66077186f4e3","13"
"light_BIN_TEXT_PROFESSIONAL_FAKE_JOB_POSTING_1","2026-03-04T10:49:48.000Z","LightGBM 💡","1","BIN_TEXT_PROFESSIONAL_FAKE_JOB_POSTING","0.9156044407894736","text_only","4a37d5b6f42cd9796d15c3a9a8ab66077186f4e3","260"
"light_BIN_TEXT_PROFESSIONAL_FAKE_JOB_POSTING_1","2026-03-04T10:49:40.000Z","LightGBM 💡","1","BIN_TEXT_PROFESSIONAL_FAKE_JOB_POSTING","0.9071457941729324","ft","4a37d5b6f42cd9796d15c3a9a8ab66077186f4e3","4136"
"light_BIN_TEXT_PROFESSIONAL_FAKE_JOB_POSTING_1","2026-03-04T10:48:28.000Z","LightGBM 💡","1","BIN_TEXT_PROFESSIONAL_FAKE_JOB_POSTING","0.8888480968045113","all","4a37d5b6f42cd9796d15c3a9a8ab66077186f4e3","232"
"tabpfnv2_BIN_TEXT_PROFESSIONAL_FAKE_JOB_POSTING_0","2026-03-04T10:47:41.000Z","TabPFN-v2 🤯","0","BIN_TEXT_PROFESSIONAL_FAKE_JOB_POSTING","0.6906499647556391","no_text","4a37d5b6f42cd9796d15c3a9a8ab66077186f4e3","769"
"tabpfnv2_BIN_TEXT_PROFESSIONAL_FAKE_JOB_POSTING_0","2026-03-04T10:46:25.000Z","TabPFN-v2 🤯","0","BIN_TEXT_PROFESSIONAL_FAKE_JOB_POSTING","0.9238868656015036","text_only","4a37d5b6f42cd9796d15c3a9a8ab66077186f4e3","296"
"tabpfnv2_BIN_TEXT_PROFESSIONAL_FAKE_JOB_POSTING_0","2026-03-04T10:46:12.000Z","TabPFN-v2 🤯","0","BIN_TEXT_PROFESSIONAL_FAKE_JOB_POSTING","0.9273158482142856","ft","4a37d5b6f42cd9796d15c3a9a8ab66077186f4e3","1639"
"tabpfnv2_BIN_TEXT_PROFESSIONAL_FAKE_JOB_POSTING_0","2026-03-04T10:46:09.000Z","TabPFN-v2 🤯","0","BIN_TEXT_PROFESSIONAL_FAKE_JOB_POSTING","0.9308990249060152","all","4a37d5b6f42cd9796d15c3a9a8ab66077186f4e3","348"
"tabpfnv2p5_BIN_TEXT_PROFESSIONAL_FAKE_JOB_POSTING_0","2026-03-04T10:45:54.000Z","TabPFN-v2p5 🇩🇪","0","BIN_TEXT_PROFESSIONAL_FAKE_JOB_POSTING","0.7047770794172933","no_text","4a37d5b6f42cd9796d15c3a9a8ab66077186f4e3","810"
"tabpfnv2p5_BIN_TEXT_PROFESSIONAL_FAKE_JOB_POSTING_0","2026-03-04T10:44:19.000Z","TabPFN-v2p5 🇩🇪","0","BIN_TEXT_PROFESSIONAL_FAKE_JOB_POSTING","0.9323895676691728","text_only","4a37d5b6f42cd9796d15c3a9a8ab66077186f4e3","244"
"tabpfnv2p5_BIN_TEXT_PROFESSIONAL_FAKE_JOB_POSTING_0","2026-03-04T10:44:17.000Z","TabPFN-v2p5 🇩🇪","0","BIN_TEXT_PROFESSIONAL_FAKE_JOB_POSTING","0.9292910009398496","ft","4a37d5b6f42cd9796d15c3a9a8ab66077186f4e3","1634"
"tabpfnv2p5_BIN_TEXT_PROFESSIONAL_FAKE_JOB_POSTING_0","2026-03-04T10:43:59.000Z","TabPFN-v2p5 🇩🇪","0","BIN_TEXT_PROFESSIONAL_FAKE_JOB_POSTING","0.950415589755639","all","4a37d5b6f42cd9796d15c3a9a8ab66077186f4e3","263"
"tabm_BIN_TEXT_PROFESSIONAL_FAKE_JOB_POSTING_0","2026-03-04T10:43:50.000Z","TabM Ⓜ️","0","BIN_TEXT_PROFESSIONAL_FAKE_JOB_POSTING","0.6448322955827067","no_text","4a37d5b6f42cd9796d15c3a9a8ab66077186f4e3","23"
"tabm_BIN_TEXT_PROFESSIONAL_FAKE_JOB_POSTING_0","2026-03-04T10:43:44.000Z","TabM Ⓜ️","0","BIN_TEXT_PROFESSIONAL_FAKE_JOB_POSTING","0.9162946428571428","text_only","4a37d5b6f42cd9796d15c3a9a8ab66077186f4e3","369"
"tabm_BIN_TEXT_PROFESSIONAL_FAKE_JOB_POSTING_0","2026-03-04T10:43:15.000Z","TabM Ⓜ️","0","BIN_TEXT_PROFESSIONAL_FAKE_JOB_POSTING","0.934093045112782","ft","4a37d5b6f42cd9796d15c3a9a8ab66077186f4e3","1342"
"tabm_BIN_TEXT_PROFESSIONAL_FAKE_JOB_POSTING_0","2026-03-04T10:42:27.000Z","TabM Ⓜ️","0","BIN_TEXT_PROFESSIONAL_FAKE_JOB_POSTING","0.9402314379699248","all","4a37d5b6f42cd9796d15c3a9a8ab66077186f4e3","234"
"cat_BIN_TEXT_PROFESSIONAL_FAKE_JOB_POSTING_0","2026-03-04T10:42:22.000Z","CatBoost 😸","0","BIN_TEXT_PROFESSIONAL_FAKE_JOB_POSTING","0.6949380286654135","no_text","4a37d5b6f42cd9796d15c3a9a8ab66077186f4e3","50"
"cat_BIN_TEXT_PROFESSIONAL_FAKE_JOB_POSTING_0","2026-03-04T10:42:06.000Z","CatBoost 😸","0","BIN_TEXT_PROFESSIONAL_FAKE_JOB_POSTING","0.8930333646616542","text_only","4a37d5b6f42cd9796d15c3a9a8ab66077186f4e3","235"
"cat_BIN_TEXT_PROFESSIONAL_FAKE_JOB_POSTING_0","2026-03-04T10:42:04.000Z","CatBoost 😸","0","BIN_TEXT_PROFESSIONAL_FAKE_JOB_POSTING","0.9335056390977444","ft","4a37d5b6f42cd9796d15c3a9a8ab66077186f4e3","1339"
"cat_BIN_TEXT_PROFESSIONAL_FAKE_JOB_POSTING_0","2026-03-04T10:41:53.000Z","CatBoost 😸","0","BIN_TEXT_PROFESSIONAL_FAKE_JOB_POSTING","0.8926221804511278","all","4a37d5b6f42cd9796d15c3a9a8ab66077186f4e3","251"
"light_BIN_TEXT_PROFESSIONAL_FAKE_JOB_POSTING_0","2026-03-04T10:41:38.000Z","LightGBM 💡","0","BIN_TEXT_PROFESSIONAL_FAKE_JOB_POSTING","0.6947471217105263","no_text","4a37d5b6f42cd9796d15c3a9a8ab66077186f4e3","20"
"light_BIN_TEXT_PROFESSIONAL_FAKE_JOB_POSTING_0","2026-03-04T10:40:26.000Z","LightGBM 💡","0","BIN_TEXT_PROFESSIONAL_FAKE_JOB_POSTING","0.9075569783834588","text_only","4a37d5b6f42cd9796d15c3a9a8ab66077186f4e3","226"
"light_BIN_TEXT_PROFESSIONAL_FAKE_JOB_POSTING_0","2026-03-04T10:40:08.000Z","LightGBM 💡","0","BIN_TEXT_PROFESSIONAL_FAKE_JOB_POSTING","0.932125234962406","ft","4a37d5b6f42cd9796d15c3a9a8ab66077186f4e3","1322"
"light_BIN_TEXT_PROFESSIONAL_FAKE_JOB_POSTING_0","2026-03-04T10:39:58.000Z","LightGBM 💡","0","BIN_TEXT_PROFESSIONAL_FAKE_JOB_POSTING","0.9245917528195488","all","4a37d5b6f42cd9796d15c3a9a8ab66077186f4e3","226"
"tabpfnv2_BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING_4","2026-03-04T10:38:50.000Z","TabPFN-v2 🤯","4","BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING","0.6086977251838235","no_text","4a37d5b6f42cd9796d15c3a9a8ab66077186f4e3","137"
"tabpfnv2_BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING_4","2026-03-04T10:38:45.000Z","TabPFN-v2 🤯","4","BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING","0.6881554457720589","text_only","4a37d5b6f42cd9796d15c3a9a8ab66077186f4e3","238"
"tabpfnv2_BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING_4","2026-03-04T10:37:40.000Z","TabPFN-v2 🤯","4","BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING","0.725849609375","ft","4a37d5b6f42cd9796d15c3a9a8ab66077186f4e3","766"
"tabpfnv2_BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING_4","2026-03-04T10:37:14.000Z","TabPFN-v2 🤯","4","BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING","0.72111328125","all","4a37d5b6f42cd9796d15c3a9a8ab66077186f4e3","257"
"tabpfnv2p5_BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING_4","2026-03-04T10:36:38.000Z","TabPFN-v2p5 🇩🇪","4","BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING","0.6094100413602941","no_text","4a37d5b6f42cd9796d15c3a9a8ab66077186f4e3","121"
"tabpfnv2p5_BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING_4","2026-03-04T10:36:28.000Z","TabPFN-v2p5 🇩🇪","4","BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING","0.7027935431985294","text_only","4a37d5b6f42cd9796d15c3a9a8ab66077186f4e3","233"
"tabpfnv2p5_BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING_4","2026-03-04T10:36:27.000Z","TabPFN-v2p5 🇩🇪","4","BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING","0.7284765625","ft","4a37d5b6f42cd9796d15c3a9a8ab66077186f4e3","758"
"tabpfnv2p5_BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING_4","2026-03-04T10:36:06.000Z","TabPFN-v2p5 🇩🇪","4","BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING","0.7306439568014705","all","4a37d5b6f42cd9796d15c3a9a8ab66077186f4e3","234"
"tabm_BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING_4","2026-03-04T10:35:57.000Z","TabM Ⓜ️","4","BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING","0.6155824908088237","no_text","4a37d5b6f42cd9796d15c3a9a8ab66077186f4e3","27"
"tabm_BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING_4","2026-03-04T10:33:54.000Z","TabM Ⓜ️","4","BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING","0.697610294117647","text_only","4a37d5b6f42cd9796d15c3a9a8ab66077186f4e3","219"
"tabm_BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING_4","2026-03-04T10:33:27.000Z","TabM Ⓜ️","4","BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING","0.7371059283088235","ft","4a37d5b6f42cd9796d15c3a9a8ab66077186f4e3","850"
"tabm_BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING_4","2026-03-04T10:32:51.000Z","TabM Ⓜ️","4","BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING","0.7317991727941177","all","4a37d5b6f42cd9796d15c3a9a8ab66077186f4e3","219"
"cat_BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING_4","2026-03-04T10:32:49.000Z","CatBoost 😸","4","BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING","0.6064918428308823","no_text","4a37d5b6f42cd9796d15c3a9a8ab66077186f4e3","31"
"cat_BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING_4","2026-03-04T10:32:15.000Z","CatBoost 😸","4","BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING","0.6964568014705882","text_only","4a37d5b6f42cd9796d15c3a9a8ab66077186f4e3","227"
"cat_BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING_4","2026-03-04T10:32:12.000Z","CatBoost 😸","4","BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING","0.734694393382353","ft","4a37d5b6f42cd9796d15c3a9a8ab66077186f4e3","1330"
"cat_BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING_4","2026-03-04T10:32:00.000Z","CatBoost 😸","4","BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING","0.7200769761029412","all","4a37d5b6f42cd9796d15c3a9a8ab66077186f4e3","240"
"light_BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING_4","2026-03-04T10:31:56.000Z","LightGBM 💡","4","BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING","0.5852786075367646","no_text","4a37d5b6f42cd9796d15c3a9a8ab66077186f4e3","15"
"light_BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING_4","2026-03-04T10:31:10.000Z","LightGBM 💡","4","BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING","0.6854813878676471","text_only","4a37d5b6f42cd9796d15c3a9a8ab66077186f4e3","213"
"light_BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING_4","2026-03-04T10:30:37.000Z","LightGBM 💡","4","BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING","0.7263982077205883","ft","4a37d5b6f42cd9796d15c3a9a8ab66077186f4e3","910"
"light_BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING_4","2026-03-04T10:30:18.000Z","LightGBM 💡","4","BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING","0.7185144761029412","all","4a37d5b6f42cd9796d15c3a9a8ab66077186f4e3","213"
"tabpfnv2_BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING_3","2026-03-04T10:30:12.000Z","TabPFN-v2 🤯","3","BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING","0.6270973115808823","no_text","4a37d5b6f42cd9796d15c3a9a8ab66077186f4e3","117"
"tabpfnv2_BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING_3","2026-03-04T10:28:23.000Z","TabPFN-v2 🤯","3","BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING","0.6881422334558822","text_only","4a37d5b6f42cd9796d15c3a9a8ab66077186f4e3","258"
"tabpfnv2_BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING_3","2026-03-04T10:28:08.000Z","TabPFN-v2 🤯","3","BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING","0.7402855009191177","ft","4a37d5b6f42cd9796d15c3a9a8ab66077186f4e3","851"
"tabpfnv2_BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING_3","2026-03-04T10:27:57.000Z","TabPFN-v2 🤯","3","BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING","0.7287879136029412","all","4a37d5b6f42cd9796d15c3a9a8ab66077186f4e3","238"
"tabpfnv2p5_BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING_3","2026-03-04T10:27:50.000Z","TabPFN-v2p5 🇩🇪","3","BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING","0.6260437729779411","no_text","4a37d5b6f42cd9796d15c3a9a8ab66077186f4e3","142"
"tabpfnv2p5_BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING_3","2026-03-04T10:27:48.000Z","TabPFN-v2p5 🇩🇪","3","BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING","0.7011827895220588","text_only","4a37d5b6f42cd9796d15c3a9a8ab66077186f4e3","242"
"tabpfnv2p5_BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING_3","2026-03-04T10:27:42.000Z","TabPFN-v2p5 🇩🇪","3","BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING","0.7550712316176471","ft","4a37d5b6f42cd9796d15c3a9a8ab66077186f4e3","845"
"tabpfnv2p5_BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING_3","2026-03-04T10:27:06.000Z","TabPFN-v2p5 🇩🇪","3","BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING","0.7419795496323529","all","4a37d5b6f42cd9796d15c3a9a8ab66077186f4e3","236"
"tabm_BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING_3","2026-03-04T10:26:40.000Z","TabM Ⓜ️","3","BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING","0.6257749310661764","no_text","4a37d5b6f42cd9796d15c3a9a8ab66077186f4e3","27"
"tabm_BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING_3","2026-03-04T10:26:35.000Z","TabM Ⓜ️","3","BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING","0.6989958639705882","text_only","4a37d5b6f42cd9796d15c3a9a8ab66077186f4e3","236"
"tabm_BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING_3","2026-03-04T10:26:29.000Z","TabM Ⓜ️","3","BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING","0.7486081112132352","ft","4a37d5b6f42cd9796d15c3a9a8ab66077186f4e3","929"
"tabm_BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING_3","2026-03-04T10:26:24.000Z","TabM Ⓜ️","3","BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING","0.7383185891544118","all","4a37d5b6f42cd9796d15c3a9a8ab66077186f4e3","222"
"cat_BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING_3","2026-03-04T10:25:57.000Z","CatBoost 😸","3","BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING","0.6248569623161766","no_text","4a37d5b6f42cd9796d15c3a9a8ab66077186f4e3","28"
"cat_BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING_3","2026-03-04T10:24:23.000Z","CatBoost 😸","3","BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING","0.6855066636029411","text_only","4a37d5b6f42cd9796d15c3a9a8ab66077186f4e3","223"
"cat_BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING_3","2026-03-04T10:24:18.000Z","CatBoost 😸","3","BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING","0.7515487132352942","ft","4a37d5b6f42cd9796d15c3a9a8ab66077186f4e3","935"
"cat_BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING_3","2026-03-04T10:24:02.000Z","CatBoost 😸","3","BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING","0.7239223345588236","all","4a37d5b6f42cd9796d15c3a9a8ab66077186f4e3","220"
"light_BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING_3","2026-03-04T10:23:56.000Z","LightGBM 💡","3","BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING","0.6031789981617647","no_text","4a37d5b6f42cd9796d15c3a9a8ab66077186f4e3","22"
"light_BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING_3","2026-03-04T10:23:26.000Z","LightGBM 💡","3","BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING","0.680631893382353","text_only","4a37d5b6f42cd9796d15c3a9a8ab66077186f4e3","213"
"light_BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING_3","2026-03-04T10:23:13.000Z","LightGBM 💡","3","BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING","0.7471829044117647","ft","4a37d5b6f42cd9796d15c3a9a8ab66077186f4e3","931"
"light_BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING_3","2026-03-04T10:23:01.000Z","LightGBM 💡","3","BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING","0.712903262867647","all","4a37d5b6f42cd9796d15c3a9a8ab66077186f4e3","215"
"light_BIN_TEXT_SOCIAL_JIGSAW_TOXICITY_2","2026-03-04T10:22:33.000Z","LightGBM 💡","2","BIN_TEXT_SOCIAL_JIGSAW_TOXICITY","0.8131863335602927","text_only","4a37d5b6f42cd9796d15c3a9a8ab66077186f4e3","84"
"tabpfnv2_BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING_2","2026-03-04T10:22:16.000Z","TabPFN-v2 🤯","2","BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING","0.6115831801470588","no_text","4a37d5b6f42cd9796d15c3a9a8ab66077186f4e3","118"
"tabpfnv2_BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING_2","2026-03-04T10:21:49.000Z","TabPFN-v2 🤯","2","BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING","0.7202969898897058","text_only","4a37d5b6f42cd9796d15c3a9a8ab66077186f4e3","243"
"tabpfnv2_BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING_2","2026-03-04T10:21:40.000Z","TabPFN-v2 🤯","2","BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING","0.7599350873161764","ft","4a37d5b6f42cd9796d15c3a9a8ab66077186f4e3","852"
"tabpfnv2_BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING_2","2026-03-04T10:21:16.000Z","TabPFN-v2 🤯","2","BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING","0.7443629365808824","all","4a37d5b6f42cd9796d15c3a9a8ab66077186f4e3","244"
"tabpfnv2p5_BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING_2","2026-03-04T10:19:33.000Z","TabPFN-v2p5 🇩🇪","2","BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING","0.6148345588235294","no_text","4a37d5b6f42cd9796d15c3a9a8ab66077186f4e3","122"
"tabpfnv2p5_BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING_2","2026-03-04T10:19:04.000Z","TabPFN-v2p5 🇩🇪","2","BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING","0.7293388097426471","text_only","4a37d5b6f42cd9796d15c3a9a8ab66077186f4e3","233"
"tabpfnv2p5_BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING_2","2026-03-04T10:18:38.000Z","TabPFN-v2p5 🇩🇪","2","BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING","0.7654451976102942","ft","4a37d5b6f42cd9796d15c3a9a8ab66077186f4e3","848"
"tabpfnv2p5_BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING_2","2026-03-04T10:18:25.000Z","TabPFN-v2p5 🇩🇪","2","BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING","0.7563200827205883","all","4a37d5b6f42cd9796d15c3a9a8ab66077186f4e3","244"
"tabm_BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING_2","2026-03-04T10:18:03.000Z","TabM Ⓜ️","2","BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING","0.6149057904411765","no_text","4a37d5b6f42cd9796d15c3a9a8ab66077186f4e3","18"
"tabm_BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING_2","2026-03-04T10:17:48.000Z","TabM Ⓜ️","2","BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING","0.7275218290441178","text_only","4a37d5b6f42cd9796d15c3a9a8ab66077186f4e3","235"
"tabm_BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING_2","2026-03-04T10:15:58.000Z","TabM Ⓜ️","2","BIN_TEXT_PROFESSIONAL_KICKSTARTER_FUNDING","0.7641900275735295","ft","4a37d5b6f42cd9796d15c3a9a8ab66077186f4e3","699"
