"Name","test_score","fold","model","dataset","multimodal_state","Hostname","State","Runtime","Created","timestamp"
"xgb_REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE_0","0.4419785502173047","0","XGBoost 🌲","REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE","text_only","nlp-srv3.dds.technion.ac.il","finished","970","2026-07-25T07:38:00.000Z","2026-07-25 10:53:48"
"rf_REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE_0","0.33020485927517584","0","RandomForest 🌳","REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE","text_only","n306","finished","1509","2026-07-25T07:37:58.000Z","2026-07-25 11:03:06"
"rf_REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE_0","0.6641360485690554","0","RandomForest 🌳","REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE","no_text","nlp20.iem.technion.ac.il","finished","22","2026-07-25T07:37:58.000Z","2026-07-25 10:38:17"
"iclv2_REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE_0","0.6197395609989784","0","TabICLv2 🗼","REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE","text_only","n306","finished","565","2026-07-25T07:37:54.000Z","2026-07-25 10:47:07"
"real_REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE_0","0.6894405197448747","0","RealMLP 🕸","REG_TEXT_SOCIAL_MOVIES_DATASET_REVENUE","no_text","n306","finished","76","2026-07-25T07:37:51.000Z","2026-07-25 10:39:06"
"dpt_REG_TEXT_SOCIAL_KOREAN_DRAMA_0","0.23634845378340885","0","TabDPT 6️⃣","REG_TEXT_SOCIAL_KOREAN_DRAMA","no_text","n306","finished","27","2026-07-25T07:34:01.000Z","2026-07-25 10:34:27"
"dpt_REG_TEXT_SOCIAL_KOREAN_DRAMA_0","0.39292265691627815","0","TabDPT 6️⃣","REG_TEXT_SOCIAL_KOREAN_DRAMA","text_only","nlp-srv3.dds.technion.ac.il","finished","95","2026-07-25T07:33:52.000Z","2026-07-25 10:35:06"
"xgb_REG_TEXT_SOCIAL_KOREAN_DRAMA_0","0.1508069562264125","0","XGBoost 🌲","REG_TEXT_SOCIAL_KOREAN_DRAMA","no_text","n306","finished","14","2026-07-25T07:33:47.000Z","2026-07-25 10:33:58"
"xgb_REG_TEXT_SOCIAL_KOREAN_DRAMA_0","0.20831714063057297","0","XGBoost 🌲","REG_TEXT_SOCIAL_KOREAN_DRAMA","text_only","nlp-srv3.dds.technion.ac.il","finished","81","2026-07-25T07:33:41.000Z","2026-07-25 10:34:41"
"rf_REG_TEXT_SOCIAL_KOREAN_DRAMA_0","0.11503164618531814","0","RandomForest 🌳","REG_TEXT_SOCIAL_KOREAN_DRAMA","no_text","nlp-srv3.dds.technion.ac.il","finished","12","2026-07-25T07:33:36.000Z","2026-07-25 10:33:26"
"rf_REG_TEXT_SOCIAL_KOREAN_DRAMA_0","0.3336049077943426","0","RandomForest 🌳","REG_TEXT_SOCIAL_KOREAN_DRAMA","text_only","nlp-srv3.dds.technion.ac.il","finished","79","2026-07-25T07:33:28.000Z","2026-07-25 10:34:26"
"iclv2_REG_TEXT_SOCIAL_KOREAN_DRAMA_0","0.23705325348732145","0","TabICLv2 🗼","REG_TEXT_SOCIAL_KOREAN_DRAMA","no_text","nlp-srv3.dds.technion.ac.il","finished","12","2026-07-25T07:33:20.000Z","2026-07-25 10:33:10"
"iclv2_REG_TEXT_SOCIAL_KOREAN_DRAMA_0","0.4113470052746976","0","TabICLv2 🗼","REG_TEXT_SOCIAL_KOREAN_DRAMA","text_only","n306","finished","64","2026-07-25T07:32:52.000Z","2026-07-25 10:33:55"
"real_REG_TEXT_SOCIAL_KOREAN_DRAMA_0","0.17910991113117214","0","RealMLP 🕸","REG_TEXT_SOCIAL_KOREAN_DRAMA","no_text","n306","finished","20","2026-07-25T07:32:26.000Z","2026-07-25 10:32:45"
"real_REG_TEXT_SOCIAL_KOREAN_DRAMA_0","0.3288423125067813","0","RealMLP 🕸","REG_TEXT_SOCIAL_KOREAN_DRAMA","text_only","nlp-srv3.dds.technion.ac.il","finished","107","2026-07-25T07:32:21.000Z","2026-07-25 10:33:47"
"dpt_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_0","0.9874966691941612","0","TabDPT 6️⃣","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","no_text","n306","finished","549","2026-07-25T07:21:16.000Z","2026-07-25 10:30:24"
"dpt_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_0","0.3402764968511166","0","TabDPT 6️⃣","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","text_only","n306","finished","803","2026-07-25T07:21:15.000Z","2026-07-25 10:34:37"
"xgb_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_0","0.9809190985989202","0","XGBoost 🌲","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","no_text","n306","finished","15","2026-07-25T07:21:01.000Z","2026-07-25 10:21:13"
"xgb_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_0","0.29906671850377164","0","XGBoost 🌲","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","text_only","nlp-srv3.dds.technion.ac.il","finished","570","2026-07-25T07:20:56.000Z","2026-07-25 10:30:04"
"rf_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_0","0.9793364576647644","0","RandomForest 🌳","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","no_text","n306","finished","16","2026-07-25T07:20:55.000Z","2026-07-25 10:21:09"
"rf_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_0","0.3152816618563167","0","RandomForest 🌳","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","text_only","nlp-srv3.dds.technion.ac.il","finished","682","2026-07-25T07:20:42.000Z","2026-07-25 10:31:42"
"iclv2_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_0","0.9887100948666157","0","TabICLv2 🗼","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","no_text","nlp-srv3.dds.technion.ac.il","finished","12","2026-07-25T07:20:26.000Z","2026-07-25 10:20:17"
"iclv2_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_0","0.3902713710466058","0","TabICLv2 🗼","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","text_only","nlp-srv3.dds.technion.ac.il","finished","631","2026-07-25T07:20:08.000Z","2026-07-25 10:30:18"
"real_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_0","0.9820126716475592","0","RealMLP 🕸","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","no_text","n306","finished","64","2026-07-25T07:20:07.000Z","2026-07-25 10:21:10"
"real_REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY_0","0.3393488925703638","0","RealMLP 🕸","REG_TEXT_SOCIAL_FILMTV_MOVIE_RATING_ITALY","text_only","nlp-srv3.dds.technion.ac.il","finished","596","2026-07-25T07:19:51.000Z","2026-07-25 10:29:25"
"dpt_REG_TEXT_SOCIAL_BOOKS_GOODREADS_0","0.8250342574752287","0","TabDPT 6️⃣","REG_TEXT_SOCIAL_BOOKS_GOODREADS","no_text","n306","finished","154","2026-07-25T07:13:46.000Z","2026-07-25 10:16:18"
"dpt_REG_TEXT_SOCIAL_BOOKS_GOODREADS_0","0.39318153405855394","0","TabDPT 6️⃣","REG_TEXT_SOCIAL_BOOKS_GOODREADS","text_only","nlp-srv3.dds.technion.ac.il","finished","385","2026-07-25T07:13:39.000Z","2026-07-25 10:19:42"
"xgb_REG_TEXT_SOCIAL_BOOKS_GOODREADS_0","0.8218761793801477","0","XGBoost 🌲","REG_TEXT_SOCIAL_BOOKS_GOODREADS","no_text","n306","finished","14","2026-07-25T07:13:30.000Z","2026-07-25 10:13:40"
"xgb_REG_TEXT_SOCIAL_BOOKS_GOODREADS_0","0.195243566582471","0","XGBoost 🌲","REG_TEXT_SOCIAL_BOOKS_GOODREADS","text_only","n306","finished","157","2026-07-25T07:13:09.000Z","2026-07-25 10:15:45"
"rf_REG_TEXT_SOCIAL_BOOKS_GOODREADS_0","0.8244964417120125","0","RandomForest 🌳","REG_TEXT_SOCIAL_BOOKS_GOODREADS","no_text","n306","finished","22","2026-07-25T07:12:42.000Z","2026-07-25 10:13:03"
"rf_REG_TEXT_SOCIAL_BOOKS_GOODREADS_0","0.3323874555114845","0","RandomForest 🌳","REG_TEXT_SOCIAL_BOOKS_GOODREADS","text_only","nlp-srv3.dds.technion.ac.il","finished","309","2026-07-25T07:12:41.000Z","2026-07-25 10:17:28"
"iclv2_REG_TEXT_SOCIAL_BOOKS_GOODREADS_0","0.8037367739594523","0","TabICLv2 🗼","REG_TEXT_SOCIAL_BOOKS_GOODREADS","no_text","nlp-srv3.dds.technion.ac.il","finished","11","2026-07-25T07:12:25.000Z","2026-07-25 10:12:15"
"iclv2_REG_TEXT_SOCIAL_BOOKS_GOODREADS_0","0.35410437364407477","0","TabICLv2 🗼","REG_TEXT_SOCIAL_BOOKS_GOODREADS","text_only","n305","finished","166","2026-07-25T07:12:17.000Z","2026-07-25 10:15:02"
"real_REG_TEXT_SOCIAL_BOOKS_GOODREADS_0","0.8257562684054747","0","RealMLP 🕸","REG_TEXT_SOCIAL_BOOKS_GOODREADS","no_text","nlp-srv3.dds.technion.ac.il","finished","26","2026-07-25T07:11:54.000Z","2026-07-25 10:11:59"
"real_REG_TEXT_SOCIAL_BOOKS_GOODREADS_0","0.20830421500962404","0","RealMLP 🕸","REG_TEXT_SOCIAL_BOOKS_GOODREADS","text_only","n306","finished","174","2026-07-25T07:11:31.000Z","2026-07-25 10:14:24"
"dpt_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_0","0.6472990361530357","0","TabDPT 6️⃣","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","no_text","n305","finished","356","2026-07-25T06:59:07.000Z","2026-07-25 10:05:02"
"dpt_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_0","0.560747717790824","0","TabDPT 6️⃣","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","text_only","nlp-srv3.dds.technion.ac.il","finished","1144","2026-07-25T06:59:03.000Z","2026-07-25 10:17:45"
"xgb_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_0","0.627755455461686","0","XGBoost 🌲","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","no_text","nlp-srv3.dds.technion.ac.il","finished","11","2026-07-25T06:58:53.000Z","2026-07-25 09:58:42"
"xgb_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_0","0.5654781125425612","0","XGBoost 🌲","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","text_only","n306","finished","354","2026-07-25T06:57:46.000Z","2026-07-25 10:03:39"
"rf_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_0","0.5978907505211316","0","RandomForest 🌳","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","no_text","n306","finished","15","2026-07-25T06:57:24.000Z","2026-07-25 09:57:38"
"rf_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_0","0.5662048467038248","0","RandomForest 🌳","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","text_only","n306","finished","461","2026-07-25T06:57:18.000Z","2026-07-25 10:04:58"
"iclv2_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_0","0.6482729143847901","0","TabICLv2 🗼","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","no_text","n306","finished","14","2026-07-25T06:57:03.000Z","2026-07-25 09:57:16"
"iclv2_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_0","0.6458313551759385","0","TabICLv2 🗼","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","text_only","nlp-srv3.dds.technion.ac.il","finished","603","2026-07-25T06:55:44.000Z","2026-07-25 10:05:25"
"real_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_0","0.6292840503263943","0","RealMLP 🕸","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","no_text","nlp-srv3.dds.technion.ac.il","finished","44","2026-07-25T06:54:57.000Z","2026-07-25 09:55:20"
"real_REG_TEXT_SOCIAL_ANIME_PLANET_RATING_0","0.5714509638365388","0","RealMLP 🕸","REG_TEXT_SOCIAL_ANIME_PLANET_RATING","text_only","nlp-srv3.dds.technion.ac.il","finished","748","2026-07-25T06:54:00.000Z","2026-07-25 10:06:06"
"dpt_REG_TEXT_SCIMAGOJR_IMPACT_0","0.7659230828285217","0","TabDPT 6️⃣","REG_TEXT_SCIMAGOJR_IMPACT","no_text","nlp-srv3.dds.technion.ac.il","finished","473","2026-07-25T06:39:51.000Z","2026-07-25 09:47:22"
"dpt_REG_TEXT_SCIMAGOJR_IMPACT_0","0.7549549341201782","0","TabDPT 6️⃣","REG_TEXT_SCIMAGOJR_IMPACT","text_only","nlp-srv3.dds.technion.ac.il","finished","1589","2026-07-25T06:39:39.000Z","2026-07-25 10:05:46"
"xgb_REG_TEXT_SCIMAGOJR_IMPACT_0","0.7453912496566772","0","XGBoost 🌲","REG_TEXT_SCIMAGOJR_IMPACT","text_only","n306","finished","463","2026-07-25T06:39:23.000Z","2026-07-25 09:47:04"
"xgb_REG_TEXT_SCIMAGOJR_IMPACT_0","0.7108690142631531","0","XGBoost 🌲","REG_TEXT_SCIMAGOJR_IMPACT","no_text","nlp-srv3.dds.technion.ac.il","finished","11","2026-07-25T06:39:23.000Z","2026-07-25 09:39:13"
"rf_REG_TEXT_SCIMAGOJR_IMPACT_0","0.7363670824379871","0","RandomForest 🌳","REG_TEXT_SCIMAGOJR_IMPACT","no_text","nlp-srv3.dds.technion.ac.il","finished","16","2026-07-25T06:39:02.000Z","2026-07-25 09:38:56"
"rf_REG_TEXT_SCIMAGOJR_IMPACT_0","0.7478151931492362","0","RandomForest 🌳","REG_TEXT_SCIMAGOJR_IMPACT","text_only","nlp-srv3.dds.technion.ac.il","finished","948","2026-07-25T06:38:08.000Z","2026-07-25 09:53:34"
"iclv2_REG_TEXT_SCIMAGOJR_IMPACT_0","0.7796077728271484","0","TabICLv2 🗼","REG_TEXT_SCIMAGOJR_IMPACT","no_text","nlp-srv3.dds.technion.ac.il","finished","14","2026-07-25T06:37:52.000Z","2026-07-25 09:37:44"
"iclv2_REG_TEXT_SCIMAGOJR_IMPACT_0","0.7923095226287842","0","TabICLv2 🗼","REG_TEXT_SCIMAGOJR_IMPACT","text_only","nlp-srv3.dds.technion.ac.il","finished","908","2026-07-25T06:37:34.000Z","2026-07-25 09:52:21"
"real_REG_TEXT_SCIMAGOJR_IMPACT_0","0.7361800670623779","0","RealMLP 🕸","REG_TEXT_SCIMAGOJR_IMPACT","no_text","nlp-srv3.dds.technion.ac.il","finished","48","2026-07-25T06:36:59.000Z","2026-07-25 09:37:26"
"real_REG_TEXT_SCIMAGOJR_IMPACT_0","0.7320646643638611","0","RealMLP 🕸","REG_TEXT_SCIMAGOJR_IMPACT","text_only","n306","finished","510","2026-07-25T06:36:17.000Z","2026-07-25 09:44:46"
"dpt_REG_TEXT_ROTTEN_TOMATOES_0","0.41040205408469965","0","TabDPT 6️⃣","REG_TEXT_ROTTEN_TOMATOES","text_only","nlp-srv3.dds.technion.ac.il","finished","1081","2026-07-25T06:24:04.000Z","2026-07-25 09:41:43"
"xgb_REG_TEXT_ROTTEN_TOMATOES_0","0.20152230047816444","0","XGBoost 🌲","REG_TEXT_ROTTEN_TOMATOES","no_text","n306","finished","15","2026-07-25T06:23:58.000Z","2026-07-25 09:24:10"
"xgb_REG_TEXT_ROTTEN_TOMATOES_0","0.3796528849743884","0","XGBoost 🌲","REG_TEXT_ROTTEN_TOMATOES","text_only","n306","finished","415","2026-07-25T06:23:54.000Z","2026-07-25 09:30:48"
"rf_REG_TEXT_ROTTEN_TOMATOES_0","0.03526030964859295","0","RandomForest 🌳","REG_TEXT_ROTTEN_TOMATOES","no_text","nlp-srv3.dds.technion.ac.il","finished","11","2026-07-25T06:23:51.000Z","2026-07-25 09:23:41"
"rf_REG_TEXT_ROTTEN_TOMATOES_0","0.3939697967203385","0","RandomForest 🌳","REG_TEXT_ROTTEN_TOMATOES","text_only","n306","finished","577","2026-07-25T06:23:49.000Z","2026-07-25 09:33:24"
"iclv2_REG_TEXT_ROTTEN_TOMATOES_0","0.21079131355323055","0","TabICLv2 🗼","REG_TEXT_ROTTEN_TOMATOES","no_text","nlp-srv3.dds.technion.ac.il","finished","13","2026-07-25T06:23:35.000Z","2026-07-25 09:23:26"
"iclv2_REG_TEXT_ROTTEN_TOMATOES_0","0.4849785843160508","0","TabICLv2 🗼","REG_TEXT_ROTTEN_TOMATOES","text_only","nlp-srv3.dds.technion.ac.il","finished","853","2026-07-25T06:23:16.000Z","2026-07-25 09:37:07"
"real_REG_TEXT_ROTTEN_TOMATOES_0","0.1832473325892009","0","RealMLP 🕸","REG_TEXT_ROTTEN_TOMATOES","no_text","nlp-srv3.dds.technion.ac.il","finished","33","2026-07-25T06:22:58.000Z","2026-07-25 09:23:10"
"real_REG_TEXT_ROTTEN_TOMATOES_0","0.4636909595553981","0","RealMLP 🕸","REG_TEXT_ROTTEN_TOMATOES","text_only","nlp-srv3.dds.technion.ac.il","finished","837","2026-07-25T06:22:56.000Z","2026-07-25 09:36:32"
"dpt_REG_TEXT_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES_0","0.012562215328216553","0","TabDPT 6️⃣","REG_TEXT_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES","no_text","nlp-srv3.dds.technion.ac.il","finished","520","2026-07-25T06:16:15.000Z","2026-07-25 09:24:33"
"dpt_REG_TEXT_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES_0","0.015817880630493164","0","TabDPT 6️⃣","REG_TEXT_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES","text_only","n306","finished","525","2026-07-25T06:16:03.000Z","2026-07-25 09:24:47"
"xgb_REG_TEXT_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES_0","0.01935696601867676","0","XGBoost 🌲","REG_TEXT_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES","no_text","nlp-srv3.dds.technion.ac.il","finished","11","2026-07-25T06:15:59.000Z","2026-07-25 09:15:49"
"xgb_REG_TEXT_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES_0","-1.5218281745910645","0","XGBoost 🌲","REG_TEXT_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES","text_only","n305","finished","64","2026-07-25T06:15:21.000Z","2026-07-25 09:16:23"
"rf_REG_TEXT_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES_0","0.016164458371117907","0","RandomForest 🌳","REG_TEXT_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES","no_text","n305","finished","13","2026-07-25T06:15:05.000Z","2026-07-25 09:15:17"
"rf_REG_TEXT_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES_0","-1.660904259058793","0","RandomForest 🌳","REG_TEXT_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES","text_only","nlp-srv3.dds.technion.ac.il","finished","79","2026-07-25T06:15:04.000Z","2026-07-25 09:16:02"
"iclv2_REG_TEXT_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES_0","0.03571957349777222","0","TabICLv2 🗼","REG_TEXT_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES","no_text","n305","finished","14","2026-07-25T06:14:44.000Z","2026-07-25 09:14:57"
"real_REG_TEXT_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES_0","0.5124404430389404","0","RealMLP 🕸","REG_TEXT_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES","no_text","nlp-srv3.dds.technion.ac.il","finished","47","2026-07-25T06:14:12.000Z","2026-07-25 09:14:38"
"iclv2_REG_TEXT_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES_0","0.0009064674377441406","0","TabICLv2 🗼","REG_TEXT_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES","text_only","nlp-srv3.dds.technion.ac.il","finished","128","2026-07-25T06:14:12.000Z","2026-07-25 09:15:58"
"real_REG_TEXT_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES_0","0.04093199968338013","0","RealMLP 🕸","REG_TEXT_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES","text_only","nlp-srv3.dds.technion.ac.il","finished","140","2026-07-25T06:13:37.000Z","2026-07-25 09:15:36"
"dpt_REG_TEXT_PROFESSIONAL_COMPANY_EMPLOYEES_SIZE_0","-0.03585851192474365","0","TabDPT 6️⃣","REG_TEXT_PROFESSIONAL_COMPANY_EMPLOYEES_SIZE","no_text","nlp-srv3.dds.technion.ac.il","finished","420","2026-07-25T06:00:17.000Z","2026-07-25 09:06:55"
"dpt_REG_TEXT_HOUSES_AIRBNB_SEATTLE_0","0.7059028226137474","0","TabDPT 6️⃣","REG_TEXT_HOUSES_AIRBNB_SEATTLE","no_text","nlp-srv3.dds.technion.ac.il","finished","122","2026-07-25T05:58:12.000Z","2026-07-25 08:59:53"
"real_REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES_0","0.9129078200349822","0","RealMLP 🕸","REG_TEXT_CONSUMER_LAPTOP_INDIAN_PRICES","text_only","n305","finished","121","2026-07-25T05:57:45.000Z","2026-07-25 08:59:45"
"dpt_REG_TEXT_CONSUMER_AMERICAN_EAGLE_PRICES_0","0.9054116770870858","0","TabDPT 6️⃣","REG_TEXT_CONSUMER_AMERICAN_EAGLE_PRICES","text_only","n305","finished","831","2026-07-25T05:54:01.000Z","2026-07-25 09:07:51"
"dpt_REG_TEXT_PROFESSIONAL_COMPANY_EMPLOYEES_SIZE_0","-0.014250516891479492","0","TabDPT 6️⃣","REG_TEXT_PROFESSIONAL_COMPANY_EMPLOYEES_SIZE","text_only","n305","finished","939","2026-07-25T05:54:00.000Z","2026-07-25 09:09:37"
"xgb_REG_TEXT_PROFESSIONAL_COMPANY_EMPLOYEES_SIZE_0","-0.0035376548767089844","0","XGBoost 🌲","REG_TEXT_PROFESSIONAL_COMPANY_EMPLOYEES_SIZE","no_text","nlp-srv3.dds.technion.ac.il","finished","53","2026-07-25T05:53:55.000Z","2026-07-25 08:54:27"
"xgb_REG_TEXT_PROFESSIONAL_COMPANY_EMPLOYEES_SIZE_0","-0.011005401611328123","0","XGBoost 🌲","REG_TEXT_PROFESSIONAL_COMPANY_EMPLOYEES_SIZE","text_only","nlp-srv3.dds.technion.ac.il","finished","568","2026-07-25T05:53:48.000Z","2026-07-25 09:02:54"
"rf_REG_TEXT_PROFESSIONAL_COMPANY_EMPLOYEES_SIZE_0","-0.07923244471126889","0","RandomForest 🌳","REG_TEXT_PROFESSIONAL_COMPANY_EMPLOYEES_SIZE","no_text","nlp-srv3.dds.technion.ac.il","finished","54","2026-07-25T05:53:45.000Z","2026-07-25 08:54:17"
"rf_REG_TEXT_PROFESSIONAL_COMPANY_EMPLOYEES_SIZE_0","-0.07150248528414416","0","RandomForest 🌳","REG_TEXT_PROFESSIONAL_COMPANY_EMPLOYEES_SIZE","text_only","nlp-srv3.dds.technion.ac.il","finished","953","2026-07-25T05:53:23.000Z","2026-07-25 09:08:53"
"iclv2_REG_TEXT_PROFESSIONAL_COMPANY_EMPLOYEES_SIZE_0","-0.003632187843322754","0","TabICLv2 🗼","REG_TEXT_PROFESSIONAL_COMPANY_EMPLOYEES_SIZE","no_text","nlp-srv3.dds.technion.ac.il","finished","55","2026-07-25T05:52:57.000Z","2026-07-25 08:53:31"
"iclv2_REG_TEXT_PROFESSIONAL_COMPANY_EMPLOYEES_SIZE_0","0.000920712947845459","0","TabICLv2 🗼","REG_TEXT_PROFESSIONAL_COMPANY_EMPLOYEES_SIZE","text_only","nlp-srv3.dds.technion.ac.il","finished","644","2026-07-25T05:52:00.000Z","2026-07-25 09:02:22"
"real_REG_TEXT_PROFESSIONAL_COMPANY_EMPLOYEES_SIZE_0","0.00013905763626098633","0","RealMLP 🕸","REG_TEXT_PROFESSIONAL_COMPANY_EMPLOYEES_SIZE","no_text","nlp-srv3.dds.technion.ac.il","finished","88","2026-07-25T05:51:23.000Z","2026-07-25 08:52:29"
"real_REG_TEXT_PROFESSIONAL_COMPANY_EMPLOYEES_SIZE_0","-0.000037670135498046875","0","RealMLP 🕸","REG_TEXT_PROFESSIONAL_COMPANY_EMPLOYEES_SIZE","text_only","nlp-srv3.dds.technion.ac.il","finished","668","2026-07-25T05:50:51.000Z","2026-07-25 09:01:36"
"dpt_REG_TEXT_MONTGOMERY_SALARIES_0","0.9657112273621848","0","TabDPT 6️⃣","REG_TEXT_MONTGOMERY_SALARIES","no_text","nlp-srv3.dds.technion.ac.il","finished","242","2026-07-25T05:41:17.000Z","2026-07-25 08:44:58"
"dpt_REG_TEXT_MONTGOMERY_SALARIES_0","0.8704682804935279","0","TabDPT 6️⃣","REG_TEXT_MONTGOMERY_SALARIES","text_only","nlp-srv3.dds.technion.ac.il","finished","541","2026-07-25T05:39:24.000Z","2026-07-25 08:48:04"
"xgb_REG_TEXT_MONTGOMERY_SALARIES_0","0.959563716535894","0","XGBoost 🌲","REG_TEXT_MONTGOMERY_SALARIES","no_text","nlp-srv3.dds.technion.ac.il","finished","10","2026-07-25T05:39:08.000Z","2026-07-25 08:38:57"
"xgb_REG_TEXT_MONTGOMERY_SALARIES_0","0.8485162941115032","0","XGBoost 🌲","REG_TEXT_MONTGOMERY_SALARIES","text_only","nlp-srv3.dds.technion.ac.il","finished","309","2026-07-25T05:38:56.000Z","2026-07-25 08:43:44"
"rf_REG_TEXT_MONTGOMERY_SALARIES_0","0.9652728552762618","0","RandomForest 🌳","REG_TEXT_MONTGOMERY_SALARIES","no_text","nlp-srv3.dds.technion.ac.il","finished","12","2026-07-25T05:38:52.000Z","2026-07-25 08:38:42"
"rf_REG_TEXT_MONTGOMERY_SALARIES_0","0.8588675181978978","0","RandomForest 🌳","REG_TEXT_MONTGOMERY_SALARIES","text_only","nlp-srv3.dds.technion.ac.il","finished","325","2026-07-25T05:38:47.000Z","2026-07-25 08:43:50"
"iclv2_REG_TEXT_MONTGOMERY_SALARIES_0","0.9673464690219472","0","TabICLv2 🗼","REG_TEXT_MONTGOMERY_SALARIES","no_text","nlp-srv3.dds.technion.ac.il","finished","13","2026-07-25T05:38:36.000Z","2026-07-25 08:38:28"
"iclv2_REG_TEXT_MONTGOMERY_SALARIES_0","0.9257535573760924","0","TabICLv2 🗼","REG_TEXT_MONTGOMERY_SALARIES","text_only","nlp-srv3.dds.technion.ac.il","finished","296","2026-07-25T05:37:42.000Z","2026-07-25 08:42:16"
"real_REG_TEXT_MONTGOMERY_SALARIES_0","0.962419801988011","0","RealMLP 🕸","REG_TEXT_MONTGOMERY_SALARIES","no_text","nlp-srv3.dds.technion.ac.il","finished","46","2026-07-25T05:36:50.000Z","2026-07-25 08:37:15"
"real_REG_TEXT_MONTGOMERY_SALARIES_0","0.8861358695842353","0","RealMLP 🕸","REG_TEXT_MONTGOMERY_SALARIES","text_only","nlp-srv3.dds.technion.ac.il","finished","361","2026-07-25T05:36:38.000Z","2026-07-25 08:42:17"
"dpt_REG_TEXT_MERCARI_MARKETPLACE_0","0.4030572541699974","0","TabDPT 6️⃣","REG_TEXT_MERCARI_MARKETPLACE","text_only","nlp-srv3.dds.technion.ac.il","finished","1050","2026-07-25T05:13:22.000Z","2026-07-25 08:30:31"
"xgb_REG_TEXT_MERCARI_MARKETPLACE_0","0.10862036955706912","0","XGBoost 🌲","REG_TEXT_MERCARI_MARKETPLACE","no_text","nlp-srv3.dds.technion.ac.il","finished","13","2026-07-25T05:13:05.000Z","2026-07-25 08:12:57"
